target_ensembl_id,concordance_r,pval
ENSG00000125651,0.029191323,0.013081836568716178
ENSG00000181163,0.02916677,0.013158684729465586
ENSG00000100564,0.029127467,0.01328252392949075
ENSG00000160606,0.028990164,0.01372328613117979
ENSG00000137100,0.028863417,0.014141575870886876
ENSG00000257949,0.028854933,0.014169973276654091
ENSG00000149809,0.02878457,0.014407426717524213
ENSG00000205795,0.028711649,0.01465720610513662
ENSG00000273749,0.028488427,0.01544569882485947
ENSG00000167914,0.028337635,0.015999249720177595
ENSG00000186716,0.028326182,0.016041998489636417
ENSG00000166012,0.028252764,0.016318416347956846
ENSG00000203760,0.028173544,0.01662136405625184
ENSG00000163832,0.028087534,0.016955855273998177
ENSG00000278053,0.027861364,0.017863767850013798
ENSG00000137955,0.027854042,0.017893859184959428
ENSG00000169249,0.027643863,0.018776765940144418
ENSG00000092010,0.027616741,0.018893428989611532
ENSG00000102145,0.027434843,0.01969235538865706
ENSG00000241973,0.027287677,0.02036016160824631
ENSG00000165416,0.027121274,0.02113897761431158
ENSG00000143384,0.026897803,0.02222563398165192
ENSG00000183751,0.026865806,0.022385130028295425
ENSG00000010072,0.02676219,0.02290848683911562
ENSG00000162851,0.026757643,0.022931693121301968
ENSG00000181555,0.026517248,0.02418809037174014
ENSG00000088766,0.026444819,0.02457814401590744
ENSG00000100033,0.026399583,0.024824510129102462
ENSG00000116922,0.02622405,0.025800850256111174
ENSG00000125846,0.026222281,0.02581085927017555
ENSG00000172336,0.026201347,0.025929526199540028
ENSG00000146109,0.026194295,0.025969606718590922
ENSG00000173085,0.026154177,0.026198639316013093
ENSG00000011426,0.026108041,0.026464185858130946
ENSG00000046647,0.026036698,0.02687939534208874
ENSG00000143093,0.025972744,0.02725636889944124
ENSG00000102900,0.025936546,0.027471755073378058
ENSG00000121022,0.025638636,0.029300773273209464
ENSG00000102901,0.025293505,0.031549783101194745
ENSG00000058272,0.025039509,0.033298051527407176
ENSG00000198736,0.025014248,0.03347637283637909
ENSG00000214114,0.024877617,0.034455081097714724
ENSG00000074935,0.024828875,0.034810091796943
ENSG00000185158,0.024810411,0.03494539072345148
ENSG00000175906,0.02463925,0.03622108428305649
ENSG00000112701,0.024440322,0.03775340538073861
ENSG00000163002,0.02418602,0.0397922469883936
ENSG00000244045,0.024051763,0.040905819105897474
ENSG00000171552,0.02402396,0.041139701744423496
ENSG00000182117,0.023899391,0.04220151092352999
ENSG00000134265,0.023828315,0.04281768496644771
ENSG00000196109,0.023552377,0.045282377475234156
ENSG00000134057,0.023432078,0.04639374102371014
ENSG00000127564,0.023309166,0.04755286949268255
ENSG00000156097,0.023295958,0.04767886431257581
ENSG00000125944,0.023290541,0.04773061550975887
ENSG00000186103,0.02325431,0.04807798358273753
ENSG00000050820,0.022832822,0.05227751764102799
ENSG00000118263,0.022773888,0.052888455731333724
ENSG00000135956,0.02260158,0.05470898382994002
ENSG00000198231,0.022562124,0.05513313535835821
ENSG00000176225,0.022505391,0.05574780255672304
ENSG00000100911,0.022444384,0.056415142768104005
ENSG00000163530,0.022394588,0.05696476239632308
ENSG00000118194,0.022381553,0.0571093663161
ENSG00000104671,0.022374187,0.05719122581201499
ENSG00000188486,0.022256197,0.058515673720845186
ENSG00000143379,0.022142313,0.059818096997168606
ENSG00000197713,0.022042934,0.060974198094603534
ENSG00000094914,0.021873226,0.06299119286045636
ENSG00000170892,0.021718439,0.064878648137783
ENSG00000143442,0.021646142,0.06577607334706835
ENSG00000225921,0.02150567,0.06754900680085396
ENSG00000118655,0.021418583,0.06866777975714086
ENSG00000185838,0.021400854,0.06889738541535947
ENSG00000161513,0.021191582,0.07165564767682676
ENSG00000181418,0.021123514,0.07257206996268321
ENSG00000196865,0.020763265,0.07758317046142929
ENSG00000081665,0.020656316,0.07912395221295158
ENSG00000008128,0.020483265,0.08166966073914976
ENSG00000165269,0.01999388,0.08923003998929711
ENSG00000110048,0.01982548,0.09195837246564988
ENSG00000183598,0.019593127,0.09583242786411862
ENSG00000090889,0.019485671,0.09766769167864142
ENSG00000129197,0.019326536,0.10043706208651691
ENSG00000160679,0.018711394,0.11173507820477678
ENSG00000089053,0.018682864,0.1122824640016075
ENSG00000106976,0.018681347,0.11231161309243487
ENSG00000146834,0.018648898,0.11293688498679595
ENSG00000145414,0.018468387,0.11646540859038061
ENSG00000115507,0.018253148,0.12078532531046862
ENSG00000007923,0.018235847,0.12113791795717199
ENSG00000186026,0.018202621,0.12181734443557168
ENSG00000126953,0.018193647,0.12200136584941196
ENSG00000170421,0.017795982,0.13037590604916308
ENSG00000009413,0.017686397,0.13276034893360972
ENSG00000204482,0.01767756,0.13295407984652458
ENSG00000182093,0.01767732,0.13295935087885924
ENSG00000167553,0.017638227,0.13381909146411225
ENSG00000163961,0.01720072,0.14373640444045116
ENSG00000118193,0.017071595,0.14676852586682923
ENSG00000188566,0.016724188,0.15516918611363237
ENSG00000144736,0.016582297,0.15870337842455684
ENSG00000221970,0.016565487,0.15912609264925273
ENSG00000251192,0.016515154,0.1603968461071736
ENSG00000197838,0.01636642,0.16419678032889806
ENSG00000180543,0.016161282,0.16954849186657403
ENSG00000266412,0.016159384,0.1695986116948606
ENSG00000109332,0.01605349,0.1724124731677856
ENSG00000181038,0.016039954,0.17277465804863296
ENSG00000124217,0.01589804,0.17660624584511725
ENSG00000196943,0.015579123,0.1854471415498159
ENSG00000151239,0.0155725395,0.1856330337831089
ENSG00000149823,0.015571007,0.1856763381177722
ENSG00000163807,0.015458287,0.18888104719664056
ENSG00000182504,0.015453444,0.18901964175012764
ENSG00000134146,0.015335735,0.1924113514157461
ENSG00000205090,0.015252033,0.1948502321988576
ENSG00000110871,0.015189351,0.19669145737578947
ENSG00000115685,0.015083499,0.1998295735345373
ENSG00000073969,0.015067317,0.20031253591305342
ENSG00000133606,0.014771982,0.209276763576318
ENSG00000154813,0.014667281,0.2125234711810029
ENSG00000099326,0.014633903,0.21356609497192378
ENSG00000100479,0.014625226,0.21383774735313738
ENSG00000197054,0.014468204,0.2187967104693417
ENSG00000126821,0.014409741,0.22066398284667976
ENSG00000172466,0.014288028,0.22458804253605008
ENSG00000166272,0.014182465,0.22803155290520932
ENSG00000180596,0.014162692,0.2286807156519389
ENSG00000254999,0.014117956,0.23015429476554583
ENSG00000198929,0.014045453,0.2325568280861202
ENSG00000173436,0.013984588,0.23458738456529535
ENSG00000160752,0.013524099,0.25035742276197304
ENSG00000099194,0.013220184,0.26116236433406803
ENSG00000162517,0.01318998,0.26225352938337926
ENSG00000187801,0.013094493,0.26572385317274466
ENSG00000239900,0.012929667,0.2717883404360882
ENSG00000203814,0.012705988,0.28016868808438544
ENSG00000155975,0.01241594,0.29129453744467204
ENSG00000144741,0.012321677,0.29497341887610506
ENSG00000109618,0.012315654,0.2952095316918474
ENSG00000187017,0.012154246,0.30158434007560986
ENSG00000105401,0.01186362,0.3132919861890991
ENSG00000243667,0.011617745,0.32342739708476137
ENSG00000284906,0.011595789,0.32434273866231783
ENSG00000257365,0.011558566,0.3258984171958522
ENSG00000137054,0.011491609,0.3287089818871531
ENSG00000185201,0.011439277,0.3309165413725607
ENSG00000143105,0.011402487,0.3324742108036076
ENSG00000173531,0.011379332,0.33345698481526564
ENSG00000256525,0.011310702,0.3363809253070414
ENSG00000115053,0.011301905,0.33675691630961185
ENSG00000119421,0.011278725,0.33774889788989376
ENSG00000125459,0.011197296,0.34124854759336737
ENSG00000125148,0.011181858,0.34191462966503067
ENSG00000038358,0.011083738,0.34616762639560955
ENSG00000205981,0.010791464,0.3590347540825218
ENSG00000198670,0.010377667,0.37775849414171553
ENSG00000183770,0.010110309,0.3901700366376199
ENSG00000215421,0.010023676,0.3942443966848011
ENSG00000172116,0.009908618,0.3996951519760732
ENSG00000179091,0.009857864,0.40211393012661384
ENSG00000175203,0.009790778,0.4053244549702406
ENSG00000037241,0.009748193,0.40737035062090043
ENSG00000147601,0.00973619,0.40794815963353587
ENSG00000186395,0.009650293,0.4120970677513735
ENSG00000160111,0.009645871,0.41231132612867066
ENSG00000116903,0.009508088,0.41902043097387415
ENSG00000112685,0.009464842,0.4211393903087622
ENSG00000136720,0.009261673,0.4311780313660578
ENSG00000167987,0.00921024,0.4337411965205285
ENSG00000142794,0.009091296,0.43970235831077364
ENSG00000213906,0.008982269,0.44520758228683316
ENSG00000114650,0.008784999,0.4552677244218146
ENSG00000153044,0.008627138,0.46340946644020536
ENSG00000033011,0.00853836,0.46802364215480846
ENSG00000113068,0.008529761,0.46847191009876576
ENSG00000080819,0.008527155,0.468607801657915
ENSG00000108784,0.008496634,0.4702010751316188
ENSG00000258366,0.007906149,0.5016069873125195
ENSG00000108433,0.0076318774,0.5165635401313513
ENSG00000104147,0.0074498127,0.5266179783228256
ENSG00000105171,0.007430818,0.5276726833429816
ENSG00000176809,0.0074291737,0.5277640326112493
ENSG00000233822,0.0073755714,0.5307464110677625
ENSG00000140830,0.0073743504,0.5308144437972554
ENSG00000010322,0.0072480496,0.5378758083302265
ENSG00000134086,0.0072189323,0.5395103944435446
ENSG00000112195,0.007081202,0.5472758193543763
ENSG00000159202,0.0069829016,0.5528517649662922
ENSG00000155959,0.0069067623,0.5571897050788039
ENSG00000101361,0.006730706,0.5672832947947689
ENSG00000126561,0.0065843556,0.5757398931606273
ENSG00000107185,0.0064643836,0.5827163585673737
ENSG00000176953,0.0064096637,0.5859114029587208
ENSG00000140854,0.0062577087,0.5948262706050899
ENSG00000177990,0.0059570917,0.6126427492726925
ENSG00000157349,0.005929922,0.6142645431476287
ENSG00000127515,0.005929733,0.614275835005247
ENSG00000129968,0.0055924584,0.6345636560244875
ENSG00000205097,0.0055356836,0.6380065029542936
ENSG00000007866,0.0055288696,0.638420234907247
ENSG00000176407,0.0054960856,0.640412374174517
ENSG00000172046,0.005376054,0.6477282233981012
ENSG00000204370,0.0052693966,0.654257614325237
ENSG00000079785,0.0051925513,0.658978441705272
ENSG00000167535,0.004995553,0.6711424678562815
ENSG00000177693,0.0048645358,0.6792805657421223
ENSG00000158106,0.004636175,0.6935543992726559
ENSG00000105281,0.004599577,0.6958522965424276
ENSG00000176444,0.00455704,0.6985265717564414
ENSG00000128563,0.004550959,0.6989091938813011
ENSG00000278463,0.0045422027,0.6994602759450002
ENSG00000142700,0.00447481,0.7037069583597009
ENSG00000229676,0.0043951287,0.708739912543165
ENSG00000013561,0.0043161497,0.7137410904026771
ENSG00000187051,0.0043019443,0.7146419355733538
ENSG00000155249,0.0039397986,0.7377386835843084
ENSG00000268043,0.003924742,0.7387042763295372
ENSG00000163156,0.0038385813,0.7442376821531961
ENSG00000180822,0.0037361528,0.7508330380448585
ENSG00000138777,0.0036152236,0.7586431145443615
ENSG00000108651,0.0033405928,0.7764703812952756
ENSG00000177302,0.0032905713,0.7797304822046154
ENSG00000273976,0.0032032977,0.7854276919980561
ENSG00000163982,0.0031930436,0.7860978399898125
ENSG00000136273,0.002933941,0.8030826018887799
ENSG00000259224,0.0029315816,0.8032377142222555
ENSG00000164037,0.0028523756,0.8084491202517278
ENSG00000188687,0.0028422587,0.8091153894076832
ENSG00000228716,0.0026058038,0.8247259453332965
ENSG00000172247,0.0024194084,0.8370809828006318
ENSG00000144426,0.0023771974,0.839884604031724
ENSG00000215784,0.0022040175,0.8514079667282781
ENSG00000273703,0.0020832554,0.8594624214241451
ENSG00000269858,0.0019981216,0.8651494359647323
ENSG00000277203,0.0019434756,0.8688035422995012
ENSG00000189375,0.0017784184,0.879857396302012
ENSG00000180818,0.0016463497,0.8887190195214663
ENSG00000135336,0.0012297425,0.9167588365058509
ENSG00000128422,0.0011098511,0.9248489452283636
ENSG00000165138,0.0010766451,0.9270910474860402
ENSG00000174990,0.00086368824,0.9414831282277403
ENSG00000105583,0.0007347385,0.9502074278982282
ENSG00000213639,0.0004774837,0.9676292111586925
ENSG00000105669,0.00039487815,0.9732270947227987
ENSG00000184166,0.0003191213,0.9783620334448699
ENSG00000185385,0.00025581216,0.9826539384340955
ENSG00000169446,0.00023488037,0.984073080640429
ENSG00000142252,0.00023276545,0.9842164715167064
ENSG00000244537,-4.7655696e-05,0.99676832609782
ENSG00000256618,-0.0002246005,0.9847700578222857
ENSG00000102977,-0.00038428322,0.9739451765468643
ENSG00000111704,-0.00048713316,0.9669754001987861
ENSG00000110200,-0.0005661328,0.9616235603811352
ENSG00000213221,-0.00064178556,0.9565000685177342
ENSG00000125037,-0.0006753959,0.9542244143374871
ENSG00000178502,-0.00075794524,0.94863686735768
ENSG00000115163,-0.00076156616,0.9483918323859503
ENSG00000182783,-0.0008747946,0.9407320224047306
ENSG00000138376,-0.00088209304,0.9402384703810739
ENSG00000250571,-0.00088992977,0.9397085413687595
ENSG00000089902,-0.0012973857,0.9121981195798762
ENSG00000253368,-0.0017373505,0.8826114385357776
ENSG00000173120,-0.002043565,0.8621128872849099
ENSG00000006634,-0.0021698296,0.8536866612751168
ENSG00000205212,-0.002642712,0.8222845513512501
ENSG00000132467,-0.002802609,0.8117279138089754
ENSG00000153989,-0.0030244887,0.797135976739537
ENSG00000174996,-0.0030625085,0.7946425442002731
ENSG00000189007,-0.0031532065,0.7887028601659094
ENSG00000154839,-0.0034473843,0.7695235885545327
ENSG00000121743,-0.0035277805,0.7643059542170544
ENSG00000274349,-0.0036587205,0.75583102960799
ENSG00000170122,-0.0041682227,0.7231412805310315
ENSG00000069764,-0.0045404956,0.6995677325378942
ENSG00000106077,-0.004928981,0.6752728218636852
ENSG00000221944,-0.0052077533,0.658043454234429
ENSG00000092871,-0.0053060283,0.65201206507215
ENSG00000076201,-0.0054169153,0.645233886610093
ENSG00000160404,-0.0056506083,0.6310455978158919
ENSG00000204843,-0.005689441,0.6287008554879431
ENSG00000055483,-0.005853165,0.618856501899571
ENSG00000105676,-0.005999618,0.6101080724504956
ENSG00000107833,-0.0064297905,0.5847352713528572
ENSG00000183979,-0.0066079698,0.5743713715259008
ENSG00000203852,-0.0067290813,0.5673768473432375
ENSG00000187583,-0.006923624,0.5562276104371402
ENSG00000175106,-0.007047557,0.5491811671727252
ENSG00000126524,-0.00727964,0.5361052020141358
ENSG00000011523,-0.0073248595,0.5335758238705601
ENSG00000204542,-0.007367461,0.531198410846039
ENSG00000151503,-0.0074533783,0.5264201165560103
ENSG00000124659,-0.007660211,0.5150078215264354
ENSG00000145375,-0.007793366,0.507729384984799
ENSG00000103540,-0.008159878,0.48797753885247946
ENSG00000075886,-0.00826505,0.48238714670717636
ENSG00000276410,-0.008273431,0.48194316200560194
ENSG00000159761,-0.008295748,0.48076198109988494
ENSG00000168374,-0.008490883,0.47050161915947203
ENSG00000101246,-0.008859681,0.4514442158666098
ENSG00000170160,-0.008889325,0.4499315730330963
ENSG00000242950,-0.009051353,0.4417147197378248
ENSG00000162231,-0.009583896,0.4153211795381933
ENSG00000104356,-0.009608606,0.41411957530781834
ENSG00000074582,-0.009689511,0.4101997014766238
ENSG00000168056,-0.0097479485,0.4073821359338173
ENSG00000054116,-0.010053404,0.39284340982561894
ENSG00000013573,-0.010067471,0.3921814957019608
ENSG00000204449,-0.010261879,0.3831035591672335
ENSG00000179918,-0.010604634,0.3674151980793467
ENSG00000171903,-0.01067829,0.36409681810558864
ENSG00000213516,-0.011224178,0.34009067411698585
ENSG00000137878,-0.0118978005,0.31189973498997897
ENSG00000130816,-0.012121665,0.30288213392482244
ENSG00000241186,-0.012437155,0.29047084662467343
ENSG00000142089,-0.012479431,0.2888340716575931
ENSG00000105402,-0.012591104,0.28454047433995366
ENSG00000078142,-0.012602145,0.28411833496352396
ENSG00000165389,-0.012951478,0.2709804278147022
ENSG00000266338,-0.01300278,0.2690866683561546
ENSG00000100027,-0.013005121,0.2690004914543515
ENSG00000111845,-0.013632496,0.24658024549516314
ENSG00000169756,-0.013843431,0.23934486748681955
ENSG00000173599,-0.013920787,0.23672935083314095
ENSG00000197020,-0.014345673,0.2227233861864114
ENSG00000174527,-0.014664915,0.2125972433125439
ENSG00000198856,-0.014906638,0.20515417747788683
ENSG00000166233,-0.015076402,0.20004129289299072
ENSG00000130695,-0.015085603,0.19976684759904345
ENSG00000204525,-0.015614061,0.1844629455155728
ENSG00000250312,-0.015892373,0.17676053169675765
ENSG00000116017,-0.016098868,0.1712024212627646
ENSG00000240871,-0.016250804,0.16719714124968518
ENSG00000127780,-0.016305907,0.16576207357229197
ENSG00000124635,-0.016409611,0.16308639407978429
ENSG00000121764,-0.016497891,0.1608344504306394
ENSG00000225828,-0.016939314,0.14992525901940199
ENSG00000162236,-0.016962497,0.14936832659950053
ENSG00000135372,-0.017055564,0.14714837607844905
ENSG00000141552,-0.017303882,0.14134861966992346
ENSG00000170043,-0.017324768,0.14086893034734005
ENSG00000268009,-0.017488252,0.13715727729528374
ENSG00000176294,-0.017564457,0.1354531528186228
ENSG00000241945,-0.017880946,0.12855014708047577
ENSG00000185130,-0.018188657,0.1221037830384799
ENSG00000274290,-0.018267011,0.12050335283774048
ENSG00000112041,-0.018295486,0.11992583211626828
ENSG00000189403,-0.018309515,0.11964208213957471
ENSG00000256771,-0.018789247,0.1102520782704363
ENSG00000214367,-0.019579971,0.0960556259048552
ENSG00000187922,-0.019911772,0.09055207636886858
ENSG00000262664,-0.02012452,0.0871587149460584
ENSG00000185379,-0.020362893,0.08347929177817787
ENSG00000108423,-0.02038239,0.08318400573370908
ENSG00000277075,-0.020831406,0.07661429157163917
ENSG00000064666,-0.02084043,0.07648671747726542
ENSG00000156709,-0.021016283,0.07403518065970965
ENSG00000170325,-0.0211978,0.07157241450096867
ENSG00000131966,-0.021432031,0.06849402912270985
ENSG00000126216,-0.022296067,0.05806530691236208
ENSG00000213218,-0.022336172,0.05761519800845477
ENSG00000099942,-0.023081752,0.04976171853077314
ENSG00000124787,-0.023354191,0.04712545830206627
ENSG00000142207,-0.0240801,0.04066861535577037
ENSG00000196455,-0.02413884,0.04018061162104876
ENSG00000136448,-0.02427442,0.03907316607221435
ENSG00000101181,-0.024753504,0.03536521106477249
ENSG00000171357,-0.025065754,0.033113649069646214
ENSG00000275835,-0.025401568,0.030830193645733407
ENSG00000204655,-0.025479944,0.03031714337842491
ENSG00000184678,-0.026362885,0.025025942701718044
ENSG00000239305,-0.02705978,0.021433282583142328
ENSG00000112658,-0.029660758,0.011686982756527551
ENSG00000203661,-0.030228307,0.010177880694397992
ENSG00000184260,-0.031503614,0.007402034958705484
ENSG00000105767,-0.03163816,0.007152962399283809
ENSG00000040275,-0.03179466,0.0068727323235266945
ENSG00000152464,-0.033128757,0.004856137271251782
ENSG00000164068,-0.033195663,0.004770789084593797
ENSG00000132702,-0.033753257,0.004110607331111562
ENSG00000274611,-0.034733515,0.0031477001739631727
ENSG00000152904,-0.034883626,0.003019920369497057
ENSG00000146918,-0.03581215,0.0023291762589036755
ENSG00000128159,-0.038786113,0.0009747391239802945
ENSG00000025770,-0.039043505,0.000901403555215191
ENSG00000136710,-0.042238794,0.0003287453775561806
ENSG00000142657,-0.04275246,0.00027771783655366756
ENSG00000072274,-0.046744324,7.037100686022365e-05
ENSG00000100413,-0.050092064,2.043740824826826e-05
ENSG00000115091,-0.052829605,7.016482150229432e-06
ENSG00000131462,-0.067330614,1.0101860678144596e-08
ENSG00000140105,-0.07081382,1.6794705043361258e-09
ENSG00000213638,-0.07736408,4.5447278259930826e-11
ENSG00000165684,-0.08343405,1.2159586420077525e-12
ENSG00000213551,-0.0873445,1.0243080566903518e-13
ENSG00000110906,-0.16754477,1.207556484716069e-46
