probe_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,direction,tissue
15381,-0.0190293065985839,5.00596124517189,-3.77842654132572,0.000307874142029971,0.0322011219980327,-1.54137053231742,COL14A1,DOWN,extramacular
15448,0.0180065934466675,3.94622784257182,4.19316995876555,7.23595836324676e-05,0.0168276050206054,-0.153337511859839,MGC16291,UP,extramacular
15508,0.011408622695785,6.85896323848366,4.26337455061803,5.61685031405643e-05,0.0151466788748567,0.090791469354853,C9orf127,UP,extramacular
15520,0.00915597901513755,7.61628020430592,3.6696400264337,0.000443642514733306,0.0382837713516112,-1.88916649030863,MANBAL,UP,extramacular
15540,-0.0184739243616304,4.54437001004613,-4.28739700775766,5.14787584940022e-05,0.0148341394160752,0.174905209350108,SGCD,DOWN,extramacular
15905,0.0140209275368874,8.74162400398674,4.47431252913077,2.58951668574804e-05,0.0109360329137389,0.839152850028675,C18orf10,UP,extramacular
15987,-0.00949630946999462,4.77060344390827,-4.21026977094277,6.80445105976088e-05,0.0168276050206054,-0.094108614364746,ME1,DOWN,extramacular
15988,0.010010910673954,7.37544901673997,3.9990840794805,0.000144004169654681,0.0226213446583982,-0.814741958922187,SRA1,UP,extramacular
16072,0.0102068555642734,4.04626337692135,3.72215274387631,0.000372208975984193,0.0354181349691023,-1.72216430593025,C19orf20,UP,extramacular
16357,-0.0160206987520208,4.37090642074098,-3.89020485814768,0.000210158953022378,0.0271375227919344,-1.17675321521696,PTPLAD2,DOWN,extramacular
16421,-0.023926155512387,5.032413525028,-5.21659876164546,1.4744675782067e-06,0.00404876508589167,3.63049041865875,KLF8,DOWN,extramacular
16629,-0.0118824685437553,6.06703121226317,-4.40126084851246,3.39338054401803e-05,0.0125341083157423,0.577516704967092,SAMD5,DOWN,extramacular
16862,0.025881171359377,3.9455705601457,4.43852556368659,2.95707411843057e-05,0.0117708775588013,0.710661039868915,SCGB1D2,UP,extramacular
16911,-0.00878998863885034,6.97068963939159,-3.64457106968199,0.000482175527273145,0.0401729668776668,-1.96830256060738,NDN,DOWN,extramacular
16932,0.0174568341711976,4.88041252950643,4.51196660550998,2.25067884496466e-05,0.0108489065150277,0.975003859100173,HOMER2,UP,extramacular
17024,0.0245526318529033,12.4217155042004,4.19969005914775,7.0684019940562e-05,0.0168276050206054,-0.130771620356708,FRZB,UP,extramacular
17033,0.0123206618591829,2.68432130218535,3.86594560118986,0.000228440950845662,0.0279584447303646,-1.25649941766827,LAYN,UP,extramacular
17058,-0.0171922127570378,5.11507114106615,-4.06072353633716,0.00011595905368041,0.0210368194729947,-0.606882964928685,DNAJB4,DOWN,extramacular
17062,0.0121226989491396,3.55302993410304,3.68880059629199,0.000416185669846346,0.0373035320481167,-1.82842427618364,FADS2,UP,extramacular
17073,-0.0108942868252922,4.44804322361606,-3.9001443635518,0.000203080319669887,0.0271375227919344,-1.14398255799562,EXOC2,DOWN,extramacular
17110,0.0104188431204433,9.88729748922652,3.7753577368971,0.000311090089570406,0.0323723189654483,-1.55127818087354,GPR56,UP,extramacular
17171,-0.0212468415292858,5.28435640553834,-5.80458478345018,1.33972024212217e-07,0.00211168697793625,5.98554187938249,PLA2G4A,DOWN,extramacular
17342,0.00818729882138534,3.9032375065774,3.71622106496231,0.000379692008025145,0.0356681089545314,-1.74111146982974,RBBP9,UP,extramacular
17451,0.00951325005122462,8.22690495258149,4.61162064299098,1.54842507676766e-05,0.00971494523590264,1.3377223854544,GPC1,UP,extramacular
17675,0.023403691881033,8.48095443040839,3.95522712559092,0.000167808362371058,0.0242071383903987,-0.961360567738186,SLC13A3,UP,extramacular
17806,0.0204579734568881,6.65216645934167,4.76191305597121,8.74292544884942e-06,0.00676339515854389,1.89319633224025,PITPNA,UP,extramacular
17826,0.0249584735621574,6.7596963757824,3.89632239766858,0.000205774773261439,0.0271375227919344,-1.15659027567751,OR51E2,UP,extramacular
17829,0.0136042384112547,7.6489085934001,4.20561495274678,6.91939061637199e-05,0.0168276050206054,-0.11024659504997,ST3GAL5,UP,extramacular
17866,0.0246096307282819,11.0782730934327,4.96571933832218,3.97260336286736e-06,0.00493565872356248,2.66181908593877,CHADL,UP,extramacular
17874,0.0109672728286736,4.7796749072019,3.97186674195536,0.00015836349912418,0.0232720554268509,-0.905858391303783,GCAT,UP,extramacular
17942,0.0152005246496876,3.97376040122746,3.91220379928403,0.000194798211076285,0.0263588338420056,-1.1041470768305,LPCAT3,UP,extramacular
17971,0.0240809763470547,6.01264088114097,4.05492588095046,0.000118355071991955,0.0211567108225005,-0.626521970557421,NETO2,UP,extramacular
18078,0.0190879582845058,6.25231342255084,4.66664112550329,1.25737084602343e-05,0.00845060980835057,1.53991882213329,SPTBN2,UP,extramacular
18089,-0.01383192073422,6.37230229353481,-4.30628828146756,4.80586826014777e-05,0.0144882793136808,0.241256883620389,CROP,DOWN,extramacular
18120,0.0104985339472554,4.12183754281129,4.11501648580414,9.56721334722004e-05,0.0193229432135971,-0.422091396491679,C17orf28,UP,extramacular
18140,-0.0130526770931013,5.40669777576399,-3.53241269824242,0.000696965809315093,0.0491947428891234,-2.31761564962974,STXBP6,DOWN,extramacular
18142,0.0125458652576917,4.34083591255884,3.54283752820837,0.000673700032637901,0.0482054124575112,-2.28547836075629,SLC23A2,UP,extramacular
18219,0.0088779901399327,3.84297351610159,3.60764715085836,0.000544769437429375,0.0426538051063771,-2.08416129044737,CYB561,UP,extramacular
18449,-0.0113046504305479,6.84686315931491,-3.93492240588872,0.000180066299737348,0.0252252253312878,-1.02887800860722,IL15,DOWN,extramacular
18469,0.0242740997919743,7.17834673792473,4.68410487770632,1.17666303172053e-05,0.00817681089839689,1.60437882315636,SFRP5,UP,extramacular
