pathway,pathway_size,overlap,pval,odds_ratio,gene_list,fdr
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,23,2,0.03767015069962517,7.028179776992495,"UGT2A3, UGT1A10",0.8249281806207307
REACTOME_DIGESTION,23,2,0.03767015069962517,7.028179776992495,"ALPI, PNLIP",0.8249281806207307
REACTOME_RHOBTB2_GTPASE_CYCLE,23,2,0.03767015069962517,7.028179776992495,"HNRNPC, DDX39B",0.8249281806207307
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,23,2,0.03767015069962517,7.028179776992495,"MUC17, MUCL1",0.8249281806207307
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP,137,5,0.03774955283122086,2.8006872578814503,"MEP1A, NSMF, PRB3, SERPINB4, TNFSF12-TNFSF13",0.8249281806207307
LI_INDUCED_T_TO_NATURAL_KILLER_DN,138,5,0.038754686178652444,2.779581013297603,"HDAC7, ALKBH1, TPCN1, PRELP, MARCKS",0.8249281806207307
TONG_INTERACT_WITH_PTTG1,56,3,0.039346421931001935,4.180166751220674,"IER3, TRIM41, CNP",0.8249281806207307
BROWNE_HCMV_INFECTION_20HR_UP,235,7,0.040127074550268704,2.272088477083682,"OGFR, CDC5L, SMARCD2, CCND3, RNF19B, PML, SLC25A20",0.8249281806207307
GOLUB_ALL_VS_AML_UP,24,2,0.04073725635587514,6.708600378772297,"CBX1, CCND3",0.8249281806207307
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,24,2,0.04073725635587514,6.708600378772297,"ACSL3, HACD2",0.8249281806207307
WP_GLUCURONIDATION,24,2,0.04073725635587514,6.708600378772297,"UGT2A3, UGT1A10",0.8249281806207307
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP,187,6,0.04100031379501915,2.4520548746957416,"ATP6V1D, YKT6, PRKAB2, ZNF571, VCX, ZNF79",0.8249281806207307
AMIT_SERUM_RESPONSE_240_MCF10A,57,3,0.041131999286737095,4.102684849502884,"BLZF1, ARHGEF3, PHLDA2",0.8249281806207307
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,57,3,0.041131999286737095,4.102684849502884,"CXCL13, CCL3L3, CCL3",0.8249281806207307
HOELZEL_NF1_TARGETS_UP,141,5,0.04186737712576337,2.7181245952269877,"EDN3, STAMBPL1, LURAP1L, PHLDA2, THSD4",0.8249281806207307
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP,142,5,0.04293748636190316,2.6982372385221116,"SMOX, RNGTT, CCN2, ARL6IP5, DDX39B",0.8249281806207307
NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER,25,2,0.043894924475019206,6.416810491889798,"PRELP, LAMA2",0.8249281806207307
REACTOME_GLUCURONIDATION,25,2,0.043894924475019206,6.416810491889798,"UGT2A3, UGT1A10",0.8249281806207307
MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP,143,5,0.04402391818301389,2.6786381043754846,"PPP6R2, MIIP, VASN, NTRK1, NICOL1",0.8249281806207307
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP,99,4,0.04447157368197312,3.111183321666554,"EPHA3, TBC1D19, SLC39A6, DNALI1",0.8249281806207307
BARIS_THYROID_CANCER_DN,59,3,0.044823509147784865,3.9560226782036665,"ATF1, LMO7, SMARCA5",0.8249281806207307
DOANE_RESPONSE_TO_ANDROGEN_DN,242,7,0.045722627316268964,2.20413985263544,"RRAS, TDO2, ARHGEF3, PSIP1, PHLDA2, MXD3, MARCKS",0.8249281806207307
LI_ESTROGENE_BIDIRECTIONAL_E2_RESPONSE,100,4,0.0458533687008829,3.078721537447427,"IER3, VASN, NPIPB6, EIF3CL",0.8249281806207307
LINDSTEDT_DENDRITIC_CELL_MATURATION_A,60,3,0.04672889679993392,3.886551123290689,"CCL8, IL1RN, CCL3",0.8249281806207307
FINAK_BREAST_CANCER_SDPP_SIGNATURE,26,2,0.04714018440948778,6.1493364276135845,"VGLL1, SLC40A1",0.8249281806207307
REACTOME_DECTIN_2_FAMILY,26,2,0.04714018440948778,6.1493364276135845,"MUC17, MUCL1",0.8249281806207307
WP_TARGETING_YAP_IN_PANCREATIC_DUCTAL_ADENOCARCINOMA_PDAC,26,2,0.04714018440948778,6.1493364276135845,"CCN2, PRKAB2",0.8249281806207307
KATSANOU_ELAVL1_TARGETS_DN,146,5,0.047381385485303844,2.621508713337092,"FPGS, EML3, GJB2, TMEM45A, LAMA2",0.8249281806207307
RAO_BOUND_BY_SALL4_ISOFORM_A,195,6,0.048489344640395754,2.3479364919069026,"TNFRSF1B, CDC5L, REEP5, UGT2A3, ZNF780A, SACM1L",0.8249281806207307
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP,61,3,0.04867365165316113,3.819475139183691,"CALCOCO1, CCN2, AFTPH",0.8249281806207307
WORSCHECH_TUMOR_REJECTION_UP,61,3,0.04867365165316113,3.819475139183691,"TNFRSF1B, CCL8, IL1A",0.8249281806207307
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP,102,4,0.04868807007394514,3.0157854251597533,"CCN2, CYP4B1, CSDC2, NCKIPSD",0.8249281806207307
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,196,6,0.04948083188822382,2.3355381844785184,"EDN3, CXCL13, NPY1R, MC1R, CCL3L3, CCL3",0.8249281806207307
ZHOU_INFLAMMATORY_RESPONSE_LPS_UP,407,10,0.04957164790245729,1.8658420584152804,"CCL8, RNF19B, CD80, IER3, PML, NEXN, PNLIP, VCX, ZNF471, MARCKS",0.8249281806207307
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN,148,5,0.04970168904516894,2.5847541400696223,"SRBD1, GPD2, YIPF4, ACSL3, TANGO2",0.8249281806207307
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP,299,8,0.04984400268732707,2.0348977206007848,"OGFR, BLZF1, CCN2, ATF1, PDCL, PML, MED21, RPE",0.8249281806207307
NGUYEN_NOTCH1_TARGETS_UP,27,2,0.050470128678679324,5.903260287380729,"SEC62, ARL6IP5",0.8249281806207307
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON,149,5,0.050886476951966415,2.566759713570664,"SPO11, OGFR, SEMG2, EDN3, SYS1",0.8249281806207307
