pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,0.0037516615731021186,0.19993778722056646,0.4317076958033464,0.360176551933563,1.4004917010304876,317,
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.00384232769287412,0.19993778722056646,0.4317076958033464,-0.2959202691773102,-1.3632806995957831,241,
GOBP_RESPONSE_TO_VIRUS,0.003451091702151631,0.19993778722056646,0.4317076958033464,0.3450298864548855,1.3627879063170345,424,
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.004001336432598008,0.19993778722056646,0.40701791892395395,-0.28772918690488836,-1.3323990898439209,235,
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.0041053416033833695,0.19993778722056646,0.40701791892395395,-0.2753657749911504,-1.3266399505274955,308,
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0039061055929819188,0.19993778722056646,0.4317076958033464,-0.26671002968434443,-1.289620328750139,315,
GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY,0.004351930492647718,0.2041984464864817,0.40701791892395395,0.6537972858206756,1.7785779309944514,23,
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,0.0043052598771363216,0.2041984464864817,0.40701791892395395,0.3613009924057288,1.4094209559250428,332,
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.004536335038588922,0.21048594579052596,0.40701791892395395,-0.4370065938018464,-1.6361392850879448,57,
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.004616912220804225,0.21187060916569717,0.40701791892395395,0.47883491515111953,1.6076152404583595,77,
GOBP_B_CELL_ACTIVATION,0.0046766654470635,0.21227994464062147,0.40701791892395395,-0.2784995877109715,-1.319877339638488,286,
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,0.004871547131890285,0.2141429560291982,0.40701791892395395,0.5792218883941191,1.69200300453901,34,
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.004833910890271586,0.2141429560291982,0.40701791892395395,-0.36417942617063137,-1.5170495213924349,103,
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION,0.004803797543675907,0.2141429560291982,0.40701791892395395,-0.303358184341066,-1.3905401570694012,196,
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.005016370136718857,0.21821210094727028,0.40701791892395395,0.6003195672411574,1.7255785827558432,31,
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.005134694227073635,0.21880084788019896,0.40701791892395395,-0.3960660959334172,-1.551367643209047,74,
GOBP_DNA_RECOMBINATION,0.005103157899668707,0.21880084788019896,0.40701791892395395,-0.2630228770420206,-1.291866345106134,344,
GOBP_MATURATION_OF_5_8S_RRNA,0.005313338504922508,0.22188501596556393,0.40701791892395395,-0.5134568225083272,-1.7369642089880222,34,
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.005289118544058703,0.22188501596556393,0.40701791892395395,-0.4090660810257194,-1.5713459981413969,61,
GOBP_FOCAL_ADHESION_ASSEMBLY,0.005386815711629034,0.22272616249270144,0.40701791892395395,-0.3731255400287565,-1.4997099420007272,84,
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,0.005626018986542069,0.23033583615489883,0.40701791892395395,0.4410306570474336,1.5439276012647623,102,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,0.00585010734338405,0.2326671263425885,0.40701791892395395,-0.6466606657879008,-1.7649603707523938,16,
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION,0.0058398127117516895,0.2326671263425885,0.40701791892395395,-0.5597960717484988,-1.7103242752995615,24,
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,0.005763584474680239,0.2326671263425885,0.40701791892395395,-0.3505608094221228,-1.485544897823335,109,
GOBP_STEM_CELL_DIVISION,0.006019702399259933,0.23404809893779296,0.40701791892395395,-0.49107029183000256,-1.6696595755628447,37,
GOBP_DETECTION_OF_LIGHT_STIMULUS,0.006052968075977405,0.23404809893779296,0.40701791892395395,0.48731338694971715,1.6322600849995297,73,
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.00604441276225988,0.23404809893779296,0.40701791892395395,-0.27359776536880565,-1.2592412417090186,240,
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.006192628256652966,0.23725151926406227,0.40701791892395395,-0.4673819668838116,-1.6985786162017658,48,
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION,0.006305092651255554,0.23936424465130174,0.40701791892395395,0.6763057425370637,1.7275360183759798,17,
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,0.006411935175249134,0.24122739902558904,0.40701791892395395,-0.5686605881247794,-1.7519408721587606,25,
GOBP_RRNA_CATABOLIC_PROCESS,0.006532869821347726,0.24358271762453665,0.40701791892395395,-0.6306306182119005,-1.76404732782704,17,
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.006718802528409997,0.24829840140389509,0.40701791892395395,-0.49282017527163097,-1.684564065342925,36,
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.006814786873122396,0.24963640335227302,0.40701791892395395,-0.3634068645219921,-1.4990519674793226,93,
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,0.0069378725326442155,0.24976341117519177,0.40701791892395395,-0.5535178452126022,-1.691142641500963,24,
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,0.0069231629346815215,0.24976341117519177,0.40701791892395395,0.4461124741753625,1.5313408410536256,87,
