logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,gene_symbol
-7.669404659311356e-4,0.21394709083376146,-0.24825542697966171,0.8044762978148111,1,-12.295624783314757,ENSG00000007038,PRSS21
-1.8345354143742816e-4,6.0695356830624645,-0.05968602201307758,0.9525319404071999,1,-12.324956531037284,ENSG00000007047,MARK4
-4.6996020655424626e-4,5.60107384714639,-0.02288004209299209,0.9817942784862423,1,-12.326492063927875,ENSG00000007062,PROM1
0.006911646752537414,5.946527412960109,1.6129564029966375,0.11009384667309531,0.7557976851097845,-11.029953533300038,ENSG00000007080,CCDC124
-0.008531987069158238,1.6184190480027754,-1.2607813563656496,0.21049640143954912,0.8922072793853651,-11.5302392076766,ENSG00000007129,CEACAM21
-0.0024086568810940834,7.31149510748108,-0.7912792540244429,0.43076568789993996,1,-12.011422361184106,ENSG00000007168,PAFAH1B1
0.013123665813051062,1.9520254688431138,1.260675649550951,0.21053433275874062,0.8922072793853651,-11.530371656497682,ENSG00000007171,NOS2
-0.01640360838406862,2.1157078715250854,-2.000693512831217,0.04829905212583797,0.6005831833273045,-10.345884681421218,ENSG00000007174,DNAH9
-0.005423444623354375,6.806519601289429,-1.2130927348516438,0.22812268029882404,0.9106303827689242,-11.588900611602238,ENSG00000007202,BLTP2
0.004645718631264023,0.8077536068814805,0.4940772526257456,0.6223999201524693,1,-12.203566125880485,ENSG00000007216,SLC13A2
-0.0046662656740764285,7.28635882191527,-0.6631471847511867,0.5088532056348589,1,-12.105060362861485,ENSG00000007237,GAS7
0.011246096318655193,4.046400666559065,1.8410745802150636,0.06875297681654942,0.668415378858234,-10.644063896232469,ENSG00000007255,TRAPPC6A
-0.01341197522471213,2.9125911706403533,-1.5113650732710664,0.1340375317898427,0.8024084791468744,-11.186289880638054,ENSG00000007264,MATK
-7.048787304720599e-4,0.05629467104725342,-0.16948988129107143,0.8657741868370286,1,-12.31224315732963,ENSG00000007306,CEACAM7
7.125792412169989e-4,3.557536707122593,0.08575508342981669,0.9318428245881891,1,-12.323040793544234,ENSG00000007312,CD79B
-0.02060866251996758,1.8926719429628391,-1.9394985729652672,0.05542763260987455,0.6259444963579404,-10.46290741299069,ENSG00000007314,SCN4A
0.008654724138398956,3.52384292437383,2.7725201527014747,0.006702630738699149,0.28106455107826533,-8.592708283117567,ENSG00000007341,ST7L
-0.0028608757627778853,1.6339546826006623,-0.3031830990694209,0.762417801614728,1,-12.280332102697324,ENSG00000007350,TKTL1
0.013801157080017064,2.9755843028558697,0.797473154199376,0.4271786590488178,1,-12.006482962860694,ENSG00000007372,PAX6
0.006257462322243782,4.283692706053571,1.3337674312106536,0.1854908092524112,0.8669620940383259,-11.43623083174396,ENSG00000007376,RPUSD1
-0.0031218512899288797,5.584340956488302,-0.5088092885943334,0.612073655524778,1,-12.19612039977588,ENSG00000007384,RHBDF1
-0.005261859010761279,5.577105618093298,-1.033939689255792,0.3038071926347259,0.9903545962404907,-11.789613229301027,ENSG00000007392,LUC7L
