logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr
0.363768703900814,3.57726204128505,1.8089287218750671,0.07351743724758147,0.9197883318473166,-7.6651350440806,ENSG00000003249,0.4438625236128749,0.3720140098565369,0.3530086827975058,0.948912335139313,0.9232989030744088,Decreased,0.3529943310188123,0.36517893909189814,0.3243628523084904,0.9547639610208074
0.1688365100433677,5.141916122945178,2.163903643276558,0.03289339599004508,0.7499715949778354,-6.980572751919387,ENSG00000003393,0.6486705070398693,0.05632203440184267,0.03581032567010226,0.6358137814164374,0.9232989030744088,Decreased,0.6234791465803902,0.05617992433237984,0.0367786544974526,0.9547639610208074
0.05749315398259727,3.2097639453518734,0.3884224607634495,0.6985429892317491,1,-9.214706400370074,ENSG00000003400,0.617380641811242,0.19218904036126092,0.3294850573108276,1.714380053573758,0.9232989030744088,Increased,0.2561193343613863,0.17689288578956233,0.38513978599923937,0.9547639610208074
-0.043633607481499595,7.2685036408087855,-0.4627656135250095,0.6445546824831165,1,-9.18280655264422,ENSG00000003402,0.5354246278692151,0.0842752288465487,0.07413154059697802,0.8796361826790092,0.9232989030744088,Decreased,0.9427124416189617,0.07935832226919957,0.08050712899059984,0.9883028258855341
-0.021018046925485596,5.707243456180009,-0.13740830910141272,0.8909889848823408,1,-9.281309885774586,ENSG00000003436,0.36539790061557653,0.2176084282473742,0.12549623492920842,0.5767066833760045,0.9232989030744088,Decreased,0.3620474104613389,0.21773169554679986,0.12303269771514373,0.9547639610208074
0.07585035696525992,4.053056958800199,1.1675083952919256,0.2458278932537363,1,-8.607161697953948,ENSG00000003509,0.13747038353596144,0.034077691453751245,0.08234269507369885,2.416322572362355,0.9232989030744088,Increased,0.14134452369168019,0.03355928224097301,0.07939792856150713,0.9547639610208074
0.07483289440033496,7.0333358394608245,0.7700071911012939,0.44314126349571237,1,-8.99229887969907,ENSG00000003756,0.020347570696222454,0.0749096866165689,0.1801763258790774,2.4052473587471277,0.7037547439189824,Increased,0.02034462134486947,0.07475208189273279,0.18109081235787847,0.7147203466841472
0.1800013521136026,2.895548407851583,0.9444660547585648,0.3472460727990909,1,-8.842370155928467,ENSG00000003987,0.16354185930502355,0.36185392091344615,0.26482063063450534,0.7318440269101002,0.9232989030744088,Decreased,0.09182406062630968,0.3345951110970546,0.22529162938090241,0.9547639610208074
-0.41515822400800517,7.258131023955348,-2.4654400677316635,0.015416841154639947,0.5819220020411247,-6.312138276932796,ENSG00000003989,0.02032975089066027,0.22571338552511772,0.5661712388637739,2.508363593707957,0.7037547439189824,Increased,0.029094615584994033,0.22321335354656585,0.5559832348761217,0.7846595602085289
0.007970813760798369,6.625758028682041,0.0986991365420021,0.9215780451681962,1,-9.285925056143656,ENSG00000004059,0.38896200816922255,0.05459667751211208,0.11327420315780401,2.0747453566689025,0.9232989030744088,Increased,0.30586507392024925,0.05266426448861153,0.11458693602790364,0.9547639610208074
0.22093015912847414,3.465974141108295,1.4728198544027993,0.14399286139611547,1,-8.207216754188877,ENSG00000004139,0.9991010438111302,0.20882271444400818,0.20478150277983503,0.9806476432655666,0.9998082070154992,Decreased,0.6276751640475524,0.20347209508830685,0.17765618011613882,0.9547639610208074
-0.0877789073948774,6.509507978245016,-1.6462318796599986,0.10290811669378143,0.9957579086893453,-7.940661310348943,ENSG00000004142,0.07179489409807452,0.02410947339846167,0.05188116637901495,2.151899608986287,0.9232989030744088,Increased,0.18873843450639421,0.02331591886092976,0.04638449465767726,0.9547639610208074
0.11434592826648662,7.54007088316636,0.7583762262440636,0.45003935076091806,1,-9.001223789883054,ENSG00000004399,0.7805120806431354,0.20887114181073957,0.25662234351268826,1.2286156014085305,0.9368753623539634,Increased,0.8149187557927717,0.19585205890704985,0.27664937508320303,0.9565026462939608
-0.09862797494290439,5.730357221971619,-1.2524143457599064,0.21338895002603153,1,-8.504916831932475,ENSG00000004455,0.6367140780641363,0.05415038585341221,0.07764725340036316,1.4339187464066856,0.9232989030744088,Increased,0.7315735899459559,0.054096419991816094,0.06878145641172737,0.9547639610208074
-0.22617277315159118,4.127984390441702,-0.901037146073298,0.3697697857626131,1,-8.882500686975494,ENSG00000004468,0.6099499327668072,0.5939311361687822,0.7220880211364775,1.2157773471759459,0.9232989030744088,Increased,0.32699409302299787,0.548883762861805,0.7060768831936921,0.9547639610208074
0.3155803018353002,5.991914300767132,1.771859214161649,0.07951503011084086,0.9385234212132086,-7.730056879003586,ENSG00000004478,0.830321260144448,0.2909942276144784,0.21777688815695162,0.7483890314328563,0.9551719416902721,Decreased,0.7954687922553658,0.2896032394255182,0.22297045449976513,0.9552069599543672
0.04169123477489025,5.844604553404126,0.7856051707053849,0.43398742525874723,1,-8.980119273285156,ENSG00000004487,0.7597359081867393,0.024087291748357297,0.03829058244468652,1.5896590967848372,0.929892869941726,Increased,0.6648238644452862,0.02382065199477407,0.03869113285198646,0.9547639610208074
0.14372439687655333,6.552490729594703,1.2342548105401339,0.22004910999121752,1,-8.527369906884159,ENSG00000004534,0.7029153971525304,0.1226636762726271,0.12287591460340283,1.0017302459638011,0.9232989030744088,Increased,0.6921855394502838,0.12121558447128439,0.12104541669762012,0.9547639610208074
0.3289442882616838,3.767186444257972,1.8587524816414485,0.0660525610358121,0.8949561732535248,-7.5758971326482225,ENSG00000004660,0.6457371937691054,0.303401813118857,0.42340336747850654,1.3955202281953378,0.9232989030744088,Increased,0.5841444216505747,0.2717704515243684,0.36163762055883353,0.9547639610208074
