logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr,hgnc_symbol,description,gene_symbol
0.05749315398259727,3.209763945351874,0.3884224607634495,0.6985429892317491,1,-9.214706400370074,ENSG00000003400,0.617380641811242,0.19218904036126092,0.3294850573108276,1.714380053573758,0.9232989030744088,Increased,0.2561193343613863,0.17689288578956233,0.38513978599923937,0.9547639610208074,CASP10,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],CASP10
-0.04363360748149959,7.2685036408087855,-0.4627656135250095,0.6445546824831165,1,-9.18280655264422,ENSG00000003402,0.5354246278692151,0.0842752288465487,0.07413154059697802,0.8796361826790092,0.9232989030744088,Decreased,0.9427124416189616,0.07935832226919957,0.08050712899059984,0.988302825885534,CFLAR,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],CFLAR
-0.02101804692548559,5.707243456180009,-0.13740830910141272,0.8909889848823408,1,-9.281309885774586,ENSG00000003436,0.3653979006155766,0.2176084282473742,0.12549623492920842,0.5767066833760045,0.9232989030744088,Decreased,0.3620474104613389,0.21773169554679983,0.12303269771514372,0.9547639610208074,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],TFPI
0.07585035696525992,4.053056958800199,1.1675083952919256,0.2458278932537363,1,-8.607161697953948,ENSG00000003509,0.13747038353596144,0.03407769145375124,0.08234269507369885,2.416322572362355,0.9232989030744088,Increased,0.1413445236916802,0.03355928224097301,0.07939792856150713,0.9547639610208074,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],NDUFAF7
0.07483289440033496,7.0333358394608245,0.7700071911012939,0.4431412634957124,1,-8.99229887969907,ENSG00000003756,0.02034757069622245,0.0749096866165689,0.1801763258790774,2.4052473587471277,0.7037547439189824,Increased,0.02034462134486947,0.07475208189273279,0.18109081235787847,0.7147203466841472,RBM5,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],RBM5
0.1800013521136026,2.895548407851583,0.9444660547585648,0.3472460727990909,1,-8.842370155928467,ENSG00000003987,0.16354185930502357,0.36185392091344615,0.26482063063450534,0.7318440269101002,0.9232989030744088,Decreased,0.09182406062630968,0.3345951110970546,0.2252916293809024,0.9547639610208074,MTMR7,myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454],MTMR7
-0.41515822400800523,7.258131023955348,-2.4654400677316635,0.01541684115463994,0.5819220020411247,-6.312138276932796,ENSG00000003989,0.02032975089066027,0.22571338552511772,0.5661712388637739,2.508363593707957,0.7037547439189824,Increased,0.02909461558499403,0.22321335354656585,0.5559832348761217,0.7846595602085289,SLC7A2,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],SLC7A2
0.00797081376079836,6.625758028682041,0.0986991365420021,0.9215780451681962,1,-9.285925056143656,ENSG00000004059,0.38896200816922255,0.05459667751211208,0.113274203157804,2.0747453566689025,0.9232989030744088,Increased,0.30586507392024925,0.05266426448861153,0.11458693602790364,0.9547639610208074,ARF5,ARF GTPase 5 [Source:HGNC Symbol;Acc:HGNC:658],ARF5
0.22093015912847416,3.465974141108295,1.4728198544027993,0.14399286139611547,1,-8.207216754188877,ENSG00000004139,0.9991010438111302,0.20882271444400816,0.20478150277983503,0.9806476432655666,0.9998082070154992,Decreased,0.6276751640475524,0.20347209508830685,0.17765618011613882,0.9547639610208074,SARM1,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],SARM1
-0.0877789073948774,6.509507978245016,-1.6462318796599986,0.10290811669378144,0.9957579086893452,-7.940661310348943,ENSG00000004142,0.07179489409807452,0.02410947339846167,0.05188116637901495,2.151899608986287,0.9232989030744088,Increased,0.1887384345063942,0.02331591886092976,0.04638449465767726,0.9547639610208074,POLDIP2,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],POLDIP2
