ensembl_gene_id,gene_name,RPE1_baseline,K562_Ess_baseline,K562_GWPS_baseline
ENSG00000105968,H2AFV,3.5109491,5.3708816,4.3706813
ENSG00000105983,LMBR1,0.20298067,0.4575563,0.35178015
ENSG00000105993,DNAJB6,1.6444752,1.9963323,1.4251645
ENSG00000106009,BRAT1,0.18144959,0.35514808,0.28420985
ENSG00000106012,IQCE,0.22453965,0.13324548,0.103617385
ENSG00000106028,SSBP1,4.066873,6.6810594,4.596081
ENSG00000106034,CPED1,0.11795417,1.5083715,1.2236243
ENSG00000106049,HIBADH,0.45191482,0.31904104,0.2846049
ENSG00000106052,TAX1BP1,2.1344757,1.6219124,1.3358319
ENSG00000106066,CPVL,,0.6901672,0.6534749
ENSG00000106070,GRB10,0.30067316,0.3652861,0.290571
ENSG00000106077,ABHD11,0.29443178,0.13368243,0.10947138
ENSG00000106078,COBL,,0.16799122,0.12426113
ENSG00000106080,FKBP14,0.5064389,0.34839195,0.25484085
ENSG00000106086,PLEKHA8,0.24640204,0.36779523,0.31156307
ENSG00000106105,GARS,1.7660203,2.275798,2.422701
ENSG00000106144,CASP2,0.18414846,0.3844633,0.27999324
ENSG00000106153,CHCHD2,11.23163,21.196363,16.248682
ENSG00000106211,HSPB1,5.0551972,1.5834836,1.3847411
ENSG00000106244,PDAP1,3.3919196,2.8439715,2.2364585
ENSG00000106245,BUD31,2.3623598,1.904472,1.4567919
ENSG00000106246,PTCD1,,0.1734747,0.13533318
ENSG00000106258,CYP3A5,,0.1276042,0.10336937
ENSG00000106261,ZKSCAN1,0.847979,1.0895784,0.9451849
ENSG00000106263,EIF3B,1.9713767,4.0633264,3.014837
ENSG00000106266,SNX8,0.17536172,0.26382554,0.22923827
ENSG00000106268,NUDT1,0.95657796,1.1790911,0.8518234
ENSG00000106290,TAF6,0.521159,0.3985227,0.32613915
ENSG00000106299,WASL,0.44645798,0.26720202,0.22583026
ENSG00000106305,AIMP2,0.607944,0.8435583,0.57844836
ENSG00000106330,MOSPD3,0.23629048,,0.11320101
ENSG00000106344,RBM28,0.6918655,2.1087162,1.5628439
ENSG00000106346,USP42,0.13695389,0.29521826,0.21871357
ENSG00000106348,IMPDH1,0.46008706,0.49629775,0.39066422
ENSG00000106355,LSM5,2.4027433,4.794337,3.3395853
ENSG00000106367,AP1S1,2.0902088,0.7736479,0.63873315
ENSG00000106392,C1GALT1,1.0778606,0.60164344,0.5053903
ENSG00000106397,PLOD3,0.6285585,0.2865664,0.23287252
ENSG00000106399,RPA3,1.5094385,1.5675713,1.2709813
ENSG00000106400,ZNHIT1,2.0193272,1.9771386,1.5509174
ENSG00000106415,GLCCI1,,0.26354524,0.21828854
ENSG00000106443,PHF14,0.7390142,1.4150745,1.1525104
ENSG00000106460,TMEM106B,1.5281588,0.34620205,0.30753878
ENSG00000106462,EZH2,0.6566102,2.1539013,1.6137478
ENSG00000106484,MEST,2.0517256,0.19363914,0.15552521
ENSG00000106524,ANKMY2,0.18226461,0.29538527,0.23242976
ENSG00000106537,TSPAN13,0.44332352,0.5606047,0.43877742
ENSG00000106554,CHCHD3,1.0208802,2.240939,1.5878264
ENSG00000106588,PSMA2,3.6090403,6.4393673,4.262035
ENSG00000106591,MRPL32,0.696775,1.320571,0.92574507
ENSG00000106603,COA1,1.3757778,2.3868477,1.8937525
ENSG00000106605,BLVRA,0.6554075,0.44570494,0.45311192
ENSG00000106609,TMEM248,0.608273,0.857831,0.6782453
ENSG00000106615,RHEB,3.3983867,3.174191,2.253703
ENSG00000106624,AEBP1,,0.12447361,0.113977574
ENSG00000106628,POLD2,1.9839652,2.1005085,1.6664531
ENSG00000106635,BCL7B,0.51989144,0.47665814,0.38348287
ENSG00000106636,YKT6,0.5903744,0.35053474,0.24770506
ENSG00000106638,TBL2,0.3388946,0.2596086,0.21711624
ENSG00000106682,EIF4H,2.653828,2.0478525,1.7134515
ENSG00000106692,FKTN,0.20203029,0.18067588,0.139737
ENSG00000106723,SPIN1,0.6398664,0.22138532,0.15135309
ENSG00000106771,TMEM245,0.512866,0.4909753,0.35295883
ENSG00000106799,TGFBR1,0.25501758,1.0664144,0.82749784
ENSG00000106803,SEC61B,5.1677585,4.5994864,3.5075316
ENSG00000106829,TLE4,0.23909056,0.12114424,0.12157803
ENSG00000106852,LHX6,,0.18941164,0.12945333
ENSG00000106868,SUSD1,,0.28992787,0.26701537
ENSG00000106976,DNM1,0.12964,0.33712712,0.34558055
ENSG00000106992,AK1,0.83678085,0.46835503,0.39771128
ENSG00000107021,TBC1D13,0.107293986,0.24876666,0.17673509
ENSG00000107099,DOCK8,,0.39046055,0.3353898
ENSG00000107130,NCS1,0.93386346,0.16540433,0.13376656
ENSG00000107164,FUBP3,0.4921211,0.63435656,0.46730664
ENSG00000107175,CREB3,0.9711425,0.19132195,0.13588917
ENSG00000107185,RGP1,0.19060013,0.16799448,0.13738443
ENSG00000107223,EDF1,5.8002167,4.5445786,3.7736905
ENSG00000107262,BAG1,0.65740794,1.6681367,1.2611645
ENSG00000107263,RAPGEF1,0.20549478,0.22162564,0.16778482
ENSG00000107290,SETX,0.7224683,1.0918951,0.82592595
ENSG00000107341,UBE2R2,1.4633968,1.0505662,0.8032741
ENSG00000107362,ABHD17B,,0.15668283,0.11489993
ENSG00000107371,EXOSC3,0.58308005,1.0047966,0.6639182
ENSG00000107372,ZFAND5,1.2917912,0.5315203,0.3497399
ENSG00000107404,DVL1,0.48131755,0.25223312,0.18870667
ENSG00000107438,PDLIM1,1.281736,1.0340983,1.0126748
ENSG00000107443,CCNJ,,0.1436054,0.112870045
ENSG00000107521,HPS1,0.6645622,0.5079833,0.41086584
ENSG00000107537,PHYH,0.198698,0.16877411,0.17526971
ENSG00000107566,ERLIN1,1.0826617,0.13628966,0.12167944
ENSG00000107581,EIF3A,7.3216543,6.2465634,4.5357494
ENSG00000107614,TRDMT1,0.13447697,0.22640558,0.19530118
ENSG00000107625,DDX50,0.89963186,0.77066964,0.6552788
ENSG00000107643,MAPK8,0.20546347,0.3710923,0.31758073
ENSG00000107651,SEC23IP,0.79429287,0.43217355,0.30864835
ENSG00000107669,ATE1,0.39085892,0.18559387,0.14669546
ENSG00000107672,NSMCE4A,0.8808571,0.6063726,0.47771925
ENSG00000107679,PLEKHA1,0.36892748,0.14788358,0.11351463
ENSG00000107745,MICU1,0.7481251,0.45154086,0.39743352
ENSG00000107758,PPP3CB,0.8344209,0.22699827,0.16580668
ENSG00000107771,CCSER2,0.887982,0.20085527,0.1586215
ENSG00000107779,BMPR1A,0.24776568,0.13873443,0.112774916
ENSG00000107815,TWNK,0.15943387,0.26064527,0.19696586
ENSG00000107816,LZTS2,0.47285122,0.17413604,0.17295383
ENSG00000107833,NPM3,1.0026009,1.6452663,1.086768
ENSG00000107854,TNKS2,0.7887943,0.36230332,0.27659357
ENSG00000107862,GBF1,0.90055513,0.28828365,0.2071475
ENSG00000107863,ARHGAP21,1.0218751,0.38690072,0.35552382
ENSG00000107872,FBXL15,0.65668106,0.45889178,0.3935953
ENSG00000107874,CUEDC2,1.8627365,0.44576707,0.3925965
ENSG00000107890,ANKRD26,0.7273667,0.46044528,0.38304242
ENSG00000107897,ACBD5,0.39023486,0.16998288,0.14302433
ENSG00000107929,LARP4B,0.41500998,0.70794386,0.4995248
ENSG00000107937,GTPBP4,1.6536498,3.4408643,2.5095425
ENSG00000107938,EDRF1,0.35462454,0.28727147,0.19900939
ENSG00000107949,BCCIP,1.3888172,1.2255335,0.8261888
ENSG00000107951,MTPAP,0.13193446,0.38713953,0.27544835
ENSG00000107959,PITRM1,0.67549276,0.21833928,0.1636785
ENSG00000107968,MAP3K8,,0.5525688,0.4879959
ENSG00000108010,GLRX3,3.2921238,1.7993077,1.1793251
ENSG00000108021,TASOR2,0.7209896,1.2317472,0.8501873
ENSG00000108039,XPNPEP1,0.4335677,0.19497792,0.17211623
ENSG00000108055,SMC3,3.4264104,2.106757,1.6856012
ENSG00000108061,SHOC2,0.6164169,0.25837505,0.2213659
ENSG00000108064,TFAM,0.89130694,1.9630606,1.4677157
ENSG00000108091,CCDC6,0.6398939,0.6050329,0.46956694
ENSG00000108094,CUL2,0.78203404,0.79103756,0.6343579
ENSG00000108100,CCNY,1.0180062,0.80025995,0.64669836
ENSG00000108106,UBE2S,8.374427,7.2424927,4.967892
ENSG00000108107,RPL28,43.135612,43.841366,41.505142
ENSG00000108179,PPIF,1.6545268,2.029037,1.4415635
ENSG00000108219,TSPAN14,0.7091538,0.3398637,0.26276198
ENSG00000108256,NUFIP2,0.9721521,1.6105645,1.2007785
ENSG00000108262,GIT1,0.31161824,0.12461379,0.108279474
ENSG00000108298,RPL19,43.09273,63.168514,54.578503
ENSG00000108306,FBXL20,0.1262691,0.5239193,0.5032915
ENSG00000108312,UBTF,1.3662181,1.7225372,1.2653137
ENSG00000108344,PSMD3,1.2186205,2.1854742,1.6521282
ENSG00000108349,CASC3,0.35731313,0.59557575,0.43618852
ENSG00000108384,RAD51C,0.56509465,1.1837537,0.865991
ENSG00000108389,MTMR4,0.15495832,0.27601516,0.20320722
ENSG00000108395,TRIM37,0.45370108,0.43245012,0.3144797
ENSG00000108406,DHX40,0.3322709,0.36285302,0.3140883
ENSG00000108423,TUBD1,,0.31561983,0.20904022
ENSG00000108424,KPNB1,5.767255,6.16583,4.2454734
ENSG00000108433,GOSR2,0.52281576,0.4902751,0.31606057
ENSG00000108439,PNPO,0.34108648,0.32660148,0.28469917
ENSG00000108443,RPS6KB1,0.33388388,0.6600462,0.5080556
ENSG00000108465,CDK5RAP3,0.36176845,0.26043952,0.26775855
ENSG00000108468,CBX1,2.04462,1.0099846,0.7775945
ENSG00000108469,RECQL5,,0.14220357,0.117512956
ENSG00000108474,PIGL,0.11272961,0.2108258,0.16573845
ENSG00000108479,GALK1,0.33574155,0.46014604,0.43573964
ENSG00000108506,INTS2,0.118848816,0.3058026,0.24632646
ENSG00000108510,MED13,0.504379,0.6936275,0.51896125
ENSG00000108518,PFN1,22.38562,12.80556,10.327225
ENSG00000108523,RNF167,0.65588397,0.3759143,0.28712097
ENSG00000108528,SLC25A11,0.97406995,0.87334037,0.65982836
ENSG00000108559,NUP88,0.46211806,0.42299795,0.3138005
ENSG00000108561,C1QBP,5.166848,10.3752,7.339555
ENSG00000108578,BLMH,0.3851205,1.1610303,0.8668702
ENSG00000108582,CPD,0.33359328,0.2448527,0.21731356
ENSG00000108587,GOSR1,0.6362645,0.92230517,0.6820056
ENSG00000108588,CCDC47,1.2964536,2.2839246,1.8212029
ENSG00000108590,MED31,0.5112617,0.3195791,0.21625951
ENSG00000108591,DRG2,0.33054486,0.30347696,0.26985005
ENSG00000108592,FTSJ3,0.54678935,0.85370666,0.59715486
ENSG00000108604,SMARCD2,0.3390983,0.60257214,0.5127971
ENSG00000108622,ICAM2,,0.33187312,0.2549449
ENSG00000108639,SYNGR2,0.48484436,0.83291197,0.7050708
ENSG00000108641,B9D1,0.4172513,0.13430001,0.12037098
ENSG00000108651,UTP6,0.62381023,1.448186,1.0968333
ENSG00000108654,DDX5,5.3434663,5.63184,4.696421
ENSG00000108666,C17orf75,0.34182015,0.3814706,0.31331858
ENSG00000108669,CYTH1,,0.13968194,0.12598673
ENSG00000108671,PSMD11,1.76803,3.5741594,2.215428
ENSG00000108773,KAT2A,0.16325973,0.2979778,0.19775385
ENSG00000108774,RAB5C,1.778056,1.9168289,1.3592008
ENSG00000108784,NAGLU,0.23550858,0.16981307,0.18602726
ENSG00000108788,MLX,0.4903413,0.79661775,0.5900159
ENSG00000108799,EZH1,0.15740064,0.2571828,0.21616012
ENSG00000108813,DLX4,,0.22503358,0.20660956
ENSG00000108819,PPP1R9B,0.20089783,0.14993286,0.12187042
ENSG00000108826,MRPL27,1.9381573,2.3244681,1.4951891
ENSG00000108828,VAT1,0.5086688,0.3765026,0.34829596
ENSG00000108829,LRRC59,2.61128,2.4885683,1.6027955
ENSG00000108840,HDAC5,0.10114754,0.1930683,0.20431799
ENSG00000108848,LUC7L3,1.7751961,3.2279747,2.618201
ENSG00000108854,SMURF2,1.3786132,0.3710114,0.29543096
ENSG00000108861,DUSP3,0.4133218,0.12544969,0.10716671
ENSG00000108883,EFTUD2,0.59350926,1.3764758,0.99525535
ENSG00000108946,PRKAR1A,0.8855623,0.57988256,0.42149767
ENSG00000108953,YWHAE,6.7434554,5.1318226,3.8720887
ENSG00000108961,RANGRF,0.33923882,0.17201535,0.12190081
ENSG00000109016,DHRS7B,0.19080022,0.2335857,0.18570499
ENSG00000109046,WSB1,0.83230203,1.301214,1.1103241
ENSG00000109062,SLC9A3R1,0.8910457,0.3461461,0.2897381
ENSG00000109065,NAT9,0.14737235,0.27731457,0.21758248
ENSG00000109083,IFT20,0.65013576,0.43308732,0.3558378
ENSG00000109084,TMEM97,0.2587434,1.4935514,1.3782364
ENSG00000109099,PMP22,0.85176283,0.1123315,0.11779194
ENSG00000109103,UNC119,0.24911548,0.167082,0.16400155
ENSG00000109107,ALDOC,,,0.14884642
ENSG00000109111,SUPT6H,0.8720719,1.0866945,0.8165986
ENSG00000109118,PHF12,0.1757548,0.22147185,0.16277237
ENSG00000109133,TMEM33,0.5606159,1.1090071,0.787782
ENSG00000109171,SLAIN2,0.66314286,0.7708753,0.599046
ENSG00000109180,OCIAD1,1.8118376,2.7101495,2.1561565
ENSG00000109184,DCUN1D4,0.27813756,0.16733855,0.12844646
ENSG00000109189,USP46,0.3954323,0.3529079,0.2709454
ENSG00000109220,CHIC2,0.61981624,0.26875946,0.20300741
ENSG00000109270,LAMTOR3,0.28199533,0.5702801,0.40927258
ENSG00000109320,NFKB1,0.32065192,0.40479445,0.2785137
ENSG00000109321,AREG,,0.15980421,0.13307376
ENSG00000109323,MANBA,,0.11525574,0.12834767
ENSG00000109332,UBE2D3,2.9336338,3.645323,2.52029
ENSG00000109381,ELF2,0.26586175,0.76966864,0.65116984
ENSG00000109390,NDUFC1,1.8785831,1.9156142,1.6105874
ENSG00000109445,ZNF330,0.38298896,0.81117463,0.58346605
ENSG00000109475,RPL34,21.00499,31.595764,29.377308
ENSG00000109519,GRPEL1,0.8289012,1.1332324,0.7188816
ENSG00000109534,GAR1,0.65653276,1.924702,1.3544993
ENSG00000109536,FRG1,0.6567007,0.8274203,0.70118016
ENSG00000109572,CLCN3,0.75703436,0.97007847,0.7775576
ENSG00000109586,GALNT7,1.2059402,0.71166295,0.6073741
ENSG00000109606,DHX15,0.94951224,1.4587054,1.0174197
ENSG00000109618,SEPSECS,,0.13348453,0.13145493
ENSG00000109670,FBXW7,0.21101996,0.47211635,0.34862363
ENSG00000109674,NEIL3,0.29902112,0.20085576,0.16525699
ENSG00000109685,NSD2,1.2990998,0.7774069,0.64384085
ENSG00000109689,STIM2,0.5022262,0.5935009,0.4709809
ENSG00000109736,MFSD10,0.9835865,0.44812918,0.40444297
ENSG00000109756,RAPGEF2,0.46208146,0.16142553,0.13966462
ENSG00000109775,UFSP2,0.35237128,0.34423482,0.2783404
ENSG00000109787,KLF3,0.28179848,0.4831188,0.4540579
ENSG00000109790,KLHL5,1.8244683,0.14928718,0.1368527
ENSG00000109805,NCAPG,1.3374722,1.7182845,1.2360111
ENSG00000109814,UGDH,1.2941457,0.18498588,0.15595639
ENSG00000109854,HTATIP2,,0.41121045,0.29810968
ENSG00000109861,CTSC,7.113983,1.9980677,1.5220867
ENSG00000109881,CCDC34,0.6776542,1.4220243,0.94914955
ENSG00000109911,ELP4,0.15576065,0.4403053,0.3734328
ENSG00000109917,ZPR1,0.41884434,0.9035544,0.67376685
ENSG00000109919,MTCH2,1.8116926,2.6383252,1.7275571
ENSG00000109920,FNBP4,0.8422134,1.7047101,1.178642
ENSG00000109929,SC5D,0.11632734,0.2267411,0.18072951
ENSG00000109971,HSPA8,12.782721,18.03633,10.614022
ENSG00000110011,DNAJC4,0.2915355,0.29659867,0.33051705
ENSG00000110025,SNX15,0.17425,0.28015688,0.24286966
ENSG00000110046,ATG2A,0.101539634,0.2120875,0.20276953
ENSG00000110047,EHD1,0.4025147,0.29213408,0.23844114
ENSG00000110048,OSBP,0.39213625,0.80096644,0.6474348
ENSG00000110060,PUS3,0.14167064,0.25095662,0.18871948
ENSG00000110063,DCPS,0.40909973,0.3996619,0.3162759
ENSG00000110066,KMT5B,0.3455301,0.5122425,0.3927876
ENSG00000110074,FOXRED1,0.18227601,0.6350414,0.48370966
ENSG00000110075,PPP6R3,0.48487002,0.50371325,0.41725582
ENSG00000110079,MS4A4A,,1.1170075,0.91170645
ENSG00000110104,CCDC86,0.3380872,0.7858581,0.49764055
ENSG00000110107,PRPF19,0.45191613,1.0970443,0.78996736
ENSG00000110108,TMEM109,0.70012,0.32538015,0.2616321
ENSG00000110172,CHORDC1,0.53652835,1.1704056,0.62387586
ENSG00000110200,ANAPC15,1.2066464,1.1597967,0.7760058
ENSG00000110274,CEP164,0.41962406,0.2943502,0.23756023
ENSG00000110315,RNF141,0.7068476,0.3035837,0.26144463
ENSG00000110321,EIF4G2,7.8740916,5.199993,3.2905326
ENSG00000110330,BIRC2,0.882552,0.41496462,0.340804
ENSG00000110344,UBE4A,0.42557463,0.5500751,0.44042176
ENSG00000110367,DDX6,1.028805,1.5651487,1.3432395
ENSG00000110395,CBL,0.312583,0.45332843,0.364599
ENSG00000110422,HIPK3,0.19382258,0.19122696,0.16501541
ENSG00000110429,FBXO3,0.21627836,0.28337848,0.23011282
ENSG00000110435,PDHX,0.3003587,0.51436,0.37855077
ENSG00000110442,COMMD9,0.54048824,0.8039534,0.5875125
ENSG00000110492,MDK,0.53613085,2.0753534,2.138431
ENSG00000110514,MADD,,0.3029674,0.23680611
ENSG00000110536,PTPMT1,0.39857084,0.49063873,0.36143747
ENSG00000110583,NAA40,0.15737404,0.37570518,0.26584825
ENSG00000110619,CARS,0.5513483,0.49947312,0.5301609
ENSG00000110651,CD81,5.0182962,2.2513895,1.7847723
ENSG00000110660,SLC35F2,0.27723134,0.37506247,0.27606365
ENSG00000110696,C11orf58,3.1914146,3.0255914,2.0997524
ENSG00000110697,PITPNM1,0.15435481,0.13244642,0.1143998
ENSG00000110700,RPS13,30.070717,27.24988,24.203117
ENSG00000110711,AIP,0.56630623,0.76816887,0.6373409
ENSG00000110713,NUP98,0.53035307,0.5676784,0.41730168
ENSG00000110717,NDUFS8,2.8694632,3.099447,2.3900015
ENSG00000110719,TCIRG1,,0.116418526,0.12498045
ENSG00000110721,CHKA,0.17165287,0.4156637,0.31506675
ENSG00000110723,EXPH5,,0.39555958,0.31446525
ENSG00000110756,HPS5,0.2881706,0.16685867,0.124491006
ENSG00000110768,GTF2H1,0.49012515,0.44317177,0.3177815
ENSG00000110801,PSMD9,1.6929485,1.4922842,1.0644895
ENSG00000110841,PPFIBP1,1.7291082,0.22185399,0.20327774
ENSG00000110851,PRDM4,0.19592388,0.17536654,0.12645692
ENSG00000110871,COQ5,0.34283206,0.33855662,0.29281834
ENSG00000110880,CORO1C,2.209444,1.5448025,1.0756598
ENSG00000110906,KCTD10,0.34098458,0.22633067,0.1917451
ENSG00000110911,SLC11A2,0.18515033,0.28888705,0.23284583
ENSG00000110917,MLEC,2.9619985,1.805041,1.2594856
ENSG00000110921,MVK,,0.14191593,0.13030218
ENSG00000110931,CAMKK2,0.2636346,0.4075976,0.32436654
ENSG00000110955,ATP5F1B,5.4041815,11.301348,8.919579
ENSG00000110958,PTGES3,7.254215,11.127081,7.8038435
ENSG00000110987,BCL7A,0.16592602,0.57309926,0.45944715
ENSG00000111011,RSRC2,1.1428838,2.1515837,1.5138539
ENSG00000111057,KRT18,9.191146,4.4793577,3.6384382
ENSG00000111142,METAP2,1.737627,3.36996,2.537117
ENSG00000111144,LTA4H,0.6429096,0.3022096,0.2805094
ENSG00000111145,ELK3,1.1195135,0.10979819,0.10344202
ENSG00000111196,MAGOHB,1.2787673,1.2354434,0.759862
ENSG00000111203,ITFG2,0.23923804,0.17594707,0.12580277
ENSG00000111206,FOXM1,1.0750864,0.37417114,0.26725402
ENSG00000111229,ARPC3,6.2569017,6.004408,5.2154493
ENSG00000111231,GPN3,0.6396065,1.199651,0.9145013
ENSG00000111237,VPS29,2.212771,2.1963181,1.653029
ENSG00000111247,RAD51AP1,0.6699076,0.5393646,0.45884082
ENSG00000111252,SH2B3,0.31641153,0.23253082,0.21045873
ENSG00000111275,ALDH2,0.10827703,0.3237903,0.46373224
ENSG00000111276,CDKN1B,1.0446455,0.29574952,0.25275838
ENSG00000111300,NAA25,0.3617913,0.786462,0.5796476
ENSG00000111321,LTBR,0.65642476,0.40561873,0.3326534
ENSG00000111325,OGFOD2,,0.25308192,0.19086148
ENSG00000111328,CDK2AP1,1.784333,1.0399212,0.6687254
ENSG00000111358,GTF2H3,0.55844206,0.9541822,0.7560976
ENSG00000111361,EIF2B1,0.5012715,1.3144307,0.9578019
ENSG00000111364,DDX55,0.28418338,0.73247117,0.5259074
ENSG00000111371,SLC38A1,1.3637884,0.59415585,0.5405211
ENSG00000111412,C12orf49,0.3639697,0.30677938,0.22457667
ENSG00000111445,RFC5,0.36350206,0.6889621,0.54411924
ENSG00000111450,STX2,0.6494072,0.3841558,0.3109764
ENSG00000111481,COPZ1,1.3390621,1.7184639,1.2962568
ENSG00000111530,CAND1,1.3306633,1.3988769,1.0534488
ENSG00000111540,RAB5B,0.26947817,0.20785572,0.18362482
ENSG00000111554,MDM1,,0.16693932,0.14551175
ENSG00000111581,NUP107,0.5369842,1.3952515,1.0904164
ENSG00000111596,CNOT2,0.61145943,0.8438406,0.64657694
ENSG00000111602,TIMELESS,0.4097471,0.7681131,0.55758506
ENSG00000111605,CPSF6,0.72856236,1.3529536,1.072066
ENSG00000111615,KRR1,1.1633385,1.3878155,1.0018662
ENSG00000111639,MRPL51,7.9580264,3.2487044,2.5625775
ENSG00000111640,GAPDH,151.60628,33.22785,27.721754
ENSG00000111641,NOP2,0.50417066,0.46528152,0.3159435
ENSG00000111642,CHD4,2.6558573,4.7350025,3.483567
ENSG00000111647,UHRF1BP1L,0.398983,0.29887292,0.22576062
ENSG00000111652,COPS7A,1.1452343,0.19950081,0.14163263
ENSG00000111665,CDCA3,1.1751795,0.47012717,0.34491527
ENSG00000111666,CHPT1,0.613898,2.0301476,1.5535411
ENSG00000111667,USP5,0.85162956,0.41254184,0.31214637
ENSG00000111669,TPI1,28.337215,9.248047,7.1718163
ENSG00000111670,GNPTAB,0.7222444,0.6994745,0.54478747
ENSG00000111674,ENO2,1.2350683,0.12725908,0.12610485
ENSG00000111676,ATN1,1.0725772,0.4614735,0.31886142
ENSG00000111678,C12orf57,2.6175516,0.8826583,0.9911685
ENSG00000111684,LPCAT3,0.13354006,0.1349236,0.124571815
ENSG00000111707,SUDS3,0.50518954,0.94561833,0.67570335
ENSG00000111711,GOLT1B,0.9665668,0.2408937,0.17868355
ENSG00000111716,LDHB,19.938705,12.816612,9.688616
ENSG00000111725,PRKAB1,,0.42239252,0.35966048
ENSG00000111726,CMAS,1.0984852,0.98059124,0.7671379
ENSG00000111737,RAB35,0.27540866,0.4394489,0.31773382
ENSG00000111775,COX6A1,4.9868064,6.0174427,4.990204
ENSG00000111786,SRSF9,4.890319,6.951859,4.8887005
ENSG00000111790,FGFR1OP2,0.99121964,0.5023898,0.3885498
ENSG00000111802,TDP2,0.2593353,0.4497191,0.3315996
ENSG00000111832,RWDD1,2.0757606,2.4061985,1.735213
ENSG00000111843,TMEM14C,2.8676422,5.889602,4.965919
ENSG00000111845,PAK1IP1,0.69788617,1.0728108,0.7656164
ENSG00000111850,SMIM8,0.13052388,0.33083722,0.28346238
ENSG00000111860,CEP85L,0.2777073,0.25950822,0.21474855
ENSG00000111875,ASF1A,0.74859554,0.53900206,0.41473722
ENSG00000111877,MCM9,,0.18054768,0.13579164
ENSG00000111879,FAM184A,,0.99015814,0.74509317
ENSG00000111880,RNGTT,0.31267482,0.46525982,0.38932645
ENSG00000111885,MAN1A1,0.11600604,0.8275495,0.66813207
ENSG00000111897,SERINC1,0.8166202,0.50080216,0.42723483
ENSG00000111906,HDDC2,1.3981056,2.712615,1.9348937
ENSG00000111907,TPD52L1,0.37506646,0.5478659,0.42822874
ENSG00000111911,HINT3,0.14727345,0.22698392,0.19254375
ENSG00000111912,NCOA7,0.475818,0.116183676,0.13283817
ENSG00000112029,FBXO5,0.7822883,0.94488734,0.6728842
ENSG00000112031,MTRF1L,0.6444946,0.70274514,0.5207279
ENSG00000112039,FANCE,,0.17603557,0.14005171
ENSG00000112062,MAPK14,0.34836048,0.6130095,0.47169277
ENSG00000112077,RHAG,,0.69290185,0.56244
ENSG00000112078,KCTD20,0.6808985,1.410375,1.0745211
ENSG00000112079,STK38,0.35241786,0.29535913,0.23313877
ENSG00000112081,SRSF3,4.9901867,8.4911,6.056795
ENSG00000112096,SOD2,0.6221601,1.134029,0.8114241
ENSG00000112110,MRPL18,1.8999311,2.563448,1.7377839
ENSG00000112118,MCM3,1.403614,3.8197486,2.9642107
ENSG00000112130,RNF8,0.5585841,0.9453312,0.7446757
ENSG00000112137,PHACTR1,,0.22407457,0.17715219
ENSG00000112144,ICK,0.21861497,0.21798529,0.19205333
ENSG00000112146,FBXO9,0.79734683,1.2745217,0.9970101
ENSG00000112159,MDN1,0.4723344,2.3554347,1.6202179
ENSG00000112167,SAYSD1,0.113443434,0.20218866,0.1387253
ENSG00000112200,ZNF451,0.52938265,1.2725381,1.0546882
ENSG00000112208,BAG2,0.7523486,1.5364547,0.97497517
ENSG00000112234,FBXL4,0.114777565,0.176342,0.16041444
ENSG00000112237,CCNC,1.034104,1.5354117,1.1062659
ENSG00000112242,E2F3,0.38798714,0.8697156,0.63288045
ENSG00000112249,ASCC3,1.3652465,0.83536804,0.6610604
ENSG00000112282,MED23,0.15317816,0.185889,0.1473466
ENSG00000112290,WASF1,0.17784336,0.30774972,0.22615583
ENSG00000112294,ALDH5A1,,0.35664827,0.33976117
ENSG00000112297,CRYBG1,,0.3494746,0.20808321
ENSG00000112304,ACOT13,0.49214485,1.3275621,1.1827217
ENSG00000112305,SMAP1,0.68146586,0.7135792,0.5653114
ENSG00000112306,RPS12,71.00154,87.09775,75.7776
ENSG00000112308,C6orf62,0.9338417,1.1977147,0.8661338
ENSG00000112312,GMNN,0.9818925,2.9403071,2.116225
ENSG00000112335,SNX3,2.6181078,3.815133,2.7258868
ENSG00000112339,HBS1L,0.87108505,1.2780876,1.0158437
ENSG00000112343,TRIM38,0.30925363,0.24091004,0.26057598
ENSG00000112357,PEX7,0.11410147,0.14810736,0.12549558
ENSG00000112365,ZBTB24,0.19590421,0.31524786,0.24656923
ENSG00000112419,PHACTR2,1.7957288,0.8836966,0.78796864
ENSG00000112473,SLC39A7,1.4844575,1.2335814,0.9880541
ENSG00000112511,PHF1,0.14076796,0.18997575,0.14553225
ENSG00000112514,CUTA,5.2730474,3.3952641,2.7890236
ENSG00000112531,QKI,1.0464782,1.3240696,1.0240909
ENSG00000112576,CCND3,0.42350778,1.351763,1.1452097
ENSG00000112578,BYSL,0.34457377,0.78631246,0.572838
ENSG00000112584,FAM120B,0.18440309,0.14731999,0.116236575
ENSG00000112592,TBP,0.12690859,0.28248864,0.19933948
ENSG00000112640,PPP2R5D,0.19193614,0.23928894,0.18050255
ENSG00000112651,MRPL2,0.5482713,1.1640544,0.93464595
ENSG00000112655,PTK7,0.2980923,0.13601792,0.14131504
ENSG00000112658,SRF,0.1511976,0.13667946,0.10713937
ENSG00000112667,DNPH1,0.8483133,2.4201329,2.2189498
ENSG00000112679,DUSP22,0.13725229,0.23457566,0.19210128
ENSG00000112685,EXOC2,0.21267301,0.40728915,0.28990552
ENSG00000112695,COX7A2,5.360088,6.906989,5.69503
