perturbation_id,knockdown_gene,direction,ARE_enrichment
9121_TNFAIP2_P1P2_ENSG00000185215,TNFAIP2,UP,-0.06460129310345318
9124_TNFAIP8_P1P2_ENSG00000145779,TNFAIP8,UP,-0.085883620689656
9127_TNFRSF12A_P1P2_ENSG00000006327,TNFRSF12A,UP,0.12160560344827982
9128_TNFRSF1A_P1P2_ENSG00000067182,TNFRSF1A,UP,0.04494304187191825
9129_TNFRSF1B_P1_ENSG00000028137,TNFRSF1B,UP,0.053956280788175284
9130_TNFRSF1B_P2_ENSG00000028137,TNFRSF1B,UP,0.07951816502462612
9132_TNFSF10_P1P2_ENSG00000121858,TNFSF10,UP,-0.07508466748768479
9133_TNFSF9_P1P2_ENSG00000125657,TNFSF9,UP,0.09415024630542705
9135_TNIP1_P1_ENSG00000145901,TNIP1,UP,-0.05175492610837643
9136_TNIP1_P2_ENSG00000145901,TNIP1,UP,-0.0668873152709389
9137_TNIP2_P1P2_ENSG00000168884,TNIP2,UP,-0.08902401477832524
9292_TRIP10_P1_ENSG00000125733,TRIP10,UP,-0.10004618226600578
9293_TRIP10_P2_ENSG00000125733,TRIP10,UP,-0.08766163793103039
9332_TSC22D1_P1P2_ENSG00000102804,TSC22D1,UP,0.06674107142857047
9412_TUBB2A_P1P2_ENSG00000137267,TUBB2A,UP,0.1086129926108399
9462_TYK2_P1P2_ENSG00000105397,TYK2,UP,0.07496921182265939
9635_USP14_P1P2_ENSG00000101557,USP14,UP,-0.07825584975369766
9636_USP15_P1P2_ENSG00000135655,USP15,UP,0.0687884852216733
9637_USP16_P1P2_ENSG00000156256,USP16,UP,-0.05651169950739283
9676_USP8_P1P2_ENSG00000138592,USP8,UP,-0.042849445812811325
9711_VCPIP1_P1P2_ENSG00000175073,VCPIP1,UP,0.12242918719212639
9718_VEGFA_P1P2_ENSG00000112715,VEGFA,UP,-0.051431650246308025
9789_WAS_P1P2_ENSG00000015285,WAS,UP,0.06249999999999916
9894_XPNPEP1_P1P2_ENSG00000108039,XPNPEP1,UP,0.08972444581280596
9945_YRDC_P1P2_ENSG00000196449,YRDC,UP,0.11517857142858674
9968_ZBTB10_P1P2_ENSG00000205189,ZBTB10,UP,0.12268318965518876
10019_ZC3H12A_P1P2_ENSG00000163874,ZC3H12A,UP,0.0793642241379312
10059_ZEB1_P2_ENSG00000148516,ZEB1,UP,-0.08947044334975467
10060_ZEB1_P1_ENSG00000148516,ZEB1,UP,-0.07927185960591328
10103_ZFPM2_P1P2_ENSG00000169946,ZFPM2,UP,0.05845135467980224
210_AHR_P1P2_ENSG00000106546,AHR,DOWN,-0.11943503694581194
416_APOE_P1P2_ENSG00000130203,APOE,DOWN,-0.05752770935961048
532_ARNT_P1P2_ENSG00000143437,ARNT,DOWN,-0.10385621921181433
2587_ELF4_P1P2_ENSG00000102034,ELF4,DOWN,-0.0772321428571464
2647_ENPP3_P2_ENSG00000154269,ENPP3,DOWN,-0.13479833743841887
2648_ENPP3_P1_ENSG00000154269,ENPP3,DOWN,0.1008697660098563
2800_EXTL3_P1P2_ENSG00000012232,EXTL3,DOWN,-0.04885314039409029
3055_FEM1A_P1P2_ENSG00000141965,FEM1A,DOWN,0.05053109605911066
3128_FNDC4_P1P2_ENSG00000115226,FNDC4,DOWN,0.09201816502463311
3222_FURIN_P1_ENSG00000140564,FURIN,DOWN,0.055842056650242534
3223_FURIN_P2_ENSG00000140564,FURIN,DOWN,0.05805880541871662
3230_FXR1_P1P2_ENSG00000114416,FXR1,DOWN,0.08214285714285753
3233_FYN_P1P2_ENSG00000010810,FYN,DOWN,-0.06743380541872124
3294_GATA3_P1P2_ENSG00000107485,GATA3,DOWN,-0.05518780788177774
3376_GIT1_P1P2_ENSG00000108262,GIT1,DOWN,0.07316810344827059
3518_GPS2_P1P2_ENSG00000132522,GPS2,DOWN,0.15134698275863037
3540_GRN_P1P2_ENSG00000030582,GRN,DOWN,-0.08157327586207032
3562_GSTP1_P1P2_ENSG00000084207,GSTP1,DOWN,0.04234144088669743
4064_IGF1_P1P2_ENSG00000017427,IGF1,DOWN,-0.12322967980294461
4209_ISL1_P1_ENSG00000016082,ISL1,DOWN,0.12021243842364762
4210_ISL1_P2_ENSG00000016082,ISL1,DOWN,0.08988608374384505
4419_KLF4_P2_ENSG00000136826,KLF4,DOWN,-0.08953971674876748
4420_KLF4_P1_ENSG00000136826,KLF4,DOWN,0.0471828817733986
4632_LPCAT3_P1P2_ENSG00000111684,LPCAT3,DOWN,-0.0830049261083779
4723_LYN_P1P2_ENSG00000254087,LYN,DOWN,-0.09227216748767547
4826_MAPK14_P1P2_ENSG00000112062,MAPK14,DOWN,-0.08064963054187224
4917_MDK_P1P2_ENSG00000110492,MDK,DOWN,0.08586822660098532
4986_METRNL_P1P2_ENSG00000176845,METRNL,DOWN,0.07149014778324995
5020_MFHAS1_P1P2_ENSG00000147324,MFHAS1,DOWN,-0.05730449507389304
