perturbation,spearman_rho,pvalue,target_gene
2681_EPS8L1_P1_ENSG00000131037,0.03448367326071618,0.06482359028974467,EPS8L1
1805_COX10_P1P2_ENSG00000006695,0.03403659167640818,0.06837623814036817,COX10
5217_MRPL35_P1P2_ENSG00000132313,0.033952629619871715,0.06906095161257413,MRPL35
5749_NOP56_P1P2_ENSG00000101361,0.03363534309253061,0.07169944605762585,NOP56
10055_ZDHHC7_P1P2_ENSG00000153786,0.03363383892855786,0.07171214827776898,ZDHHC7
1549_CHCHD2_P1P2_ENSG00000106153,0.03359608985570773,0.07203153193058053,CHCHD2
2130_DDX54_P2_ENSG00000123064,0.03359205603078249,0.0720657296766194,DDX54
6395_PKM_P2_ENSG00000067225,0.03357372425491167,0.07222130930730342,PKM
8418_SRP9_P1P2_ENSG00000143742,0.033221474181238796,0.075264579402157,SRP9
11257_non-targeting_non-targeting_non-targeting,0.03304004413051267,0.07687241186945198,non-targeting
10936_non-targeting_non-targeting_non-targeting,0.03301498863486105,0.07709663659419033,non-targeting
10152_ZNF100_P1P2_ENSG00000197020,0.03273890460249082,0.079602792405729,ZNF100
11247_non-targeting_non-targeting_non-targeting,0.03259429274193978,0.08094169224439407,non-targeting
7486_RPN2_P1P2_ENSG00000118705,0.03235039029013637,0.08324123858267947,RPN2
5221_MRPL39_P1P2_ENSG00000154719,0.03233932855535401,0.08334677133855928,MRPL39
3472_GON4L_P2_ENSG00000116580,0.0322025554431728,0.0846606043481235,GON4L
10146_ZMYM4_P1P2_ENSG00000146463,0.03195434345829985,0.08708764991189068,ZMYM4
9875_GET1_P1P2_ENSG00000182093,0.031427059973047726,0.09242976698817233,GET1
1474_CENPA_P1_ENSG00000115163,0.03142284404101994,0.09247351692496153,CENPA
6159_PDCD6_P1P2_ENSG00000249915,0.03135864213114749,0.09314181449196426,PDCD6
5229_MRPL46_P1P2_ENSG00000259494,0.030795684983599445,0.0991690782467832,MRPL46
9570_UFL1_P1P2_ENSG00000014123,0.03050339240174402,0.10241899775262567,UFL1
10821_non-targeting_non-targeting_non-targeting,0.03038413463145129,0.10376908194848576,non-targeting
8840_TFB1M_P1P2_ENSG00000029639,0.029947093863057432,0.10883787885322957,TFB1M
4969_MEIS3_P1_ENSG00000105419,0.029840607497859006,0.11010209664498635,MEIS3
11107_non-targeting_non-targeting_non-targeting,0.029661416652343574,0.11225561454038044,non-targeting
9702_VARS2_P1P2_ENSG00000137411,0.029628326062301164,0.11265690504739251,VARS2
1261_CCDC144NL_P1_ENSG00000205212,0.029597622194396104,0.11303026178583613,CCDC144NL
1794_COQ5_P1P2_ENSG00000110871,0.02953010267971125,0.1138547216581931,COQ5
8159_SMC4_P2_ENSG00000113810,0.029429354722959426,0.11509371494620893,SMC4
2820_FAF2_P1P2_ENSG00000113194,0.02928841298180757,0.11684476632984499,FAF2
2190_DHPS_P1P2_ENSG00000095059,0.02895113333279416,0.12111999981428405,DHPS
2010_CYS1_P1P2_ENSG00000205795,0.028779172342721652,0.12334629639783494,CYS1
267_ALG1L_ENST00000340333.3_ENSG00000189366,0.02788678446401599,0.1354162144955963,ALG1L
1145_CABIN1_P1P2_ENSG00000099991,0.027867919592493014,0.13568087622160563,CABIN1
126_ADAM10_P1P2_ENSG00000137845,0.027595892275605608,0.13954177477285126,ADAM10
8448_SSBP3_P1P2_ENSG00000157216,0.02745253278289389,0.141610208700769,SSBP3
3770_HIST1H2BN_P1P2_ENSG00000233822,0.02702606083927577,0.1479027482963989,HIST1H2BN
34_ABCF1_P2_ENSG00000204574,0.027024489529667444,0.14792632128770417,ABCF1
7728_SDHD_P1P2_ENSG00000204370,0.026572098862037284,0.1548331886471572,SDHD
9593_UNC45A_P2_ENSG00000140553,0.026439743114695387,0.15689951620197962,UNC45A
10201_ZNF207_P2_ENSG00000010244,0.026430283718943858,0.1570479917971703,ZNF207
3038_FBXW7_ENST00000281708.4_ENSG00000109670,0.026316287216141883,0.158845672493409,FBXW7
7271_RGP1_P1P2_ENSG00000107185,0.026029417153038404,0.1634383311299342,RGP1
6481_PMPCB_P2_ENSG00000105819,0.025830546532150035,0.16668040193597713,PMPCB
6782_PRODH_P2_ENSG00000100033,0.02578724777078359,0.16739263850602099,PRODH
10806_non-targeting_non-targeting_non-targeting,0.025233389365535378,0.17670579469644312,non-targeting
9757_VPS41_P1_ENSG00000006715,0.025132937459994967,0.1784354667893512,VPS41
2345_DPH1_P2_ENSG00000108963,0.02458066257265246,0.18817045742136146,DPH1
5448_NAE1_P1P2_ENSG00000159593,0.024211332073589983,0.19489575562592112,NAE1
8413_SRP14_P1P2_ENSG00000140319,0.024006083634679848,0.19870855583966052,SRP14
3790_HIST2H3A_P1P2_ENSG00000203852,0.023917119736971904,0.20037802015415096,HIST2H3A
5537_NDUFA4_P1P2_ENSG00000189043,0.023448691436019832,0.209337353854413,NDUFA4
11026_non-targeting_non-targeting_non-targeting,0.02323043454757464,0.21360945183084123,non-targeting
5077_MICOS10_P1P2_ENSG00000173436,0.022958007917627168,0.21902961244663338,MICOS10
5413_MZF1_P1P2_ENSG00000099326,0.022776186692705893,0.22270160248219287,MZF1
84_ACIN1_P1_ENSG00000100813,0.022481563852088486,0.2287448225473403,ACIN1
1672_CLPB_P1P2_ENSG00000162129,0.022431925423629585,0.22977437110614504,CLPB
10804_non-targeting_non-targeting_non-targeting,0.02239309235570811,0.23058209977018587,non-targeting
11272_non-targeting_non-targeting_non-targeting,0.02212765395865129,0.23615726644288546,non-targeting
6396_PKM_P1_ENSG00000067225,0.021749206913521973,0.24426975847782156,PKM
1715_CNOT11_P1P2_ENSG00000158435,0.021429735100950257,0.2512686881558717,CNOT11
3641_HAUS7_P2_ENSG00000213397,0.02073400661527042,0.26699115273283286,HAUS7
8444_SS18L2_P1P2_ENSG00000008324,0.02006233712296874,0.28279922684856895,SS18L2
4530_LCE1C_P1P2_ENSG00000197084,0.019877053576570988,0.28726932781864734,LCE1C
6112_PCBP2_P2_ENSG00000197111,0.019127375859232496,0.3058404261002433,PCBP2
11256_non-targeting_non-targeting_non-targeting,0.01911509227735424,0.30615119682756403,non-targeting
2443_E2F6_P1P2_ENSG00000169016,0.01904925242091694,0.3078204890595888,E2F6
3910_HOXC10_P1P2_ENSG00000180818,0.018501806932545453,0.3219330788260243,HOXC10
1823_COX7C_P1P2_ENSG00000127184,0.01789303637098613,0.33811446804879286,COX7C
875_BOP1_P2_ENSG00000261236,0.017194757111897472,0.35730647570919205,BOP1
5209_MRPL27_P1P2_ENSG00000108826,0.016576523337218232,0.374859104425045,MRPL27
10792_non-targeting_non-targeting_non-targeting,0.01641654580838011,0.3794864520587711,non-targeting
9743_VPS18_P1P2_ENSG00000104142,0.016346925957867218,0.3815111228816218,VPS18
3717_HHEX_P1P2_ENSG00000152804,0.01628576798347429,0.38329516251615314,HHEX
11163_non-targeting_non-targeting_non-targeting,0.016092446033744108,0.3889680612126136,non-targeting
1036_C1orf109_P2_ENSG00000116922,0.015178428104159404,0.41647403771295566,C1orf109
6875_PSMD7_P1P2_ENSG00000103035,0.015158768675948757,0.4170779887522722,PSMD7
2366_DPY19L4_P1P2_ENSG00000156162,0.0151538645011563,0.4172287287408132,DPY19L4
11289_non-targeting_non-targeting_non-targeting,0.014335128771851585,0.4428412841635042,non-targeting
3835_HMGN2_P1P2_ENSG00000198830,0.014163221193080102,0.44833100065969367,HMGN2
4292_KCNA10_ENST00000369771.2_ENSG00000143105,0.014128925542350696,0.4494308054927464,KCNA10
2025_DAP3_P1P2_ENSG00000132676,0.014084386112763239,0.4508613913874262,DAP3
2640_ENO1_P1P2_ENSG00000074800,0.014014401030687131,0.4531144764516918,ENO1
9791_WBP11_P2_ENSG00000084463,0.013874998554127469,0.45762124567889384,WBP11
6923_PTPN11_P1P2_ENSG00000179295,0.013545653279287008,0.4683679640485421,PTPN11
3394_GLI4_P1P2_ENSG00000250571,0.013199667588206093,0.47980650255332036,GLI4
10764_non-targeting_non-targeting_non-targeting,0.01302073057354031,0.48578150732044256,non-targeting
5200_MRPL17_P1P2_ENSG00000158042,0.012938594166140875,0.4885375936866483,MRPL17
10894_non-targeting_non-targeting_non-targeting,0.012415386217496696,0.5062898778346965,non-targeting
2724_ERVW-1_ENST00000603053.1_ENSG00000242950,0.01226727667974692,0.5113760766522613,ERVW-1
"3201_FRG2_ENST00000378763.1,ENST00000504750.1_ENSG00000205097",0.012177958232735967,0.5144561828374958,FRG2
4475_KRT17_P1P2_ENSG00000128422,0.011448251003379485,0.5399760928374906,KRT17
663_ATP5ME_P1P2_ENSG00000169020,0.011343389359090416,0.5436947591073809,ATP5ME
6948_PUM1_P1P2_ENSG00000134644,0.011309718874922561,0.5448914973430112,PUM1
7861_SGPP1_P1P2_ENSG00000126821,0.011105801649105658,0.5521670736769408,SGPP1
8956_TM7SF2_P1P2_ENSG00000149809,0.010353085339945509,0.5794287744056356,TM7SF2
9910_XRN1_P1P2_ENSG00000114127,0.009997622449346053,0.5925186469800896,XRN1
11324_non-targeting_non-targeting_non-targeting,0.007378448225773407,0.692860299623014,non-targeting
1516_CEP85_P1P2_ENSG00000130695,0.00704569022490129,0.7060524343089265,CEP85
5410_MYSM1_P1P2_ENSG00000162601,0.0070309537926082225,0.7066387394513391,MYSM1
5198_MRPL15_P1P2_ENSG00000137547,0.0068828890186154994,0.7125392644761223,MRPL15
1819_COX6C_P1P2_ENSG00000164919,0.006822757558560415,0.7149405043953834,COX6C
10869_non-targeting_non-targeting_non-targeting,0.00659066561711188,0.7242349563137709,non-targeting
9821_WDR44_P1P2_ENSG00000131725,0.006410264115439823,0.7314876433640312,WDR44
5123_MMGT1_P1P2_ENSG00000169446,0.006117118987484183,0.7433240157199761,MMGT1
11271_non-targeting_non-targeting_non-targeting,0.0060584138635060665,0.7457017710332652,non-targeting
3748_HIST1H2AB_P1P2_ENSG00000278463,0.005950350593229681,0.7500850182451848,HIST1H2AB
9185_TOR2A_P1P2_ENSG00000160404,0.005575287789869292,0.7653601038212042,TOR2A
8798_TDGF1_P1P2_ENSG00000241186,0.005469070007213175,0.7697029243203402,TDGF1
11025_non-targeting_non-targeting_non-targeting,0.0054575433397723435,0.770174640926014,non-targeting
11297_non-targeting_non-targeting_non-targeting,0.005394268243142487,0.7727656165375685,non-targeting
2361_DPPA2_P1P2_ENSG00000163530,0.005250378706852957,0.778666966004493,DPPA2
8972_TMED10_P1P2_ENSG00000170348,0.005141341316181636,0.7831474533388798,TMED10
11235_non-targeting_non-targeting_non-targeting,0.004921761353508129,0.7921919807360785,non-targeting
8118_SLC9B1_P1P2_ENSG00000164037,0.004472736106521773,0.8107734129131078,SLC9B1
5228_MRPL45_P1P2_ENSG00000278845,0.003317690270487072,0.8590389608690635,MRPL45
2812_F8A1_P1P2_ENSG00000277203,0.003103773431759672,0.8680416398936478,F8A1
4319_KDM2A_P1P2_ENSG00000173120,0.0028377342847360535,0.8792616598607172,KDM2A
9749_VPS33A_P1P2_ENSG00000139719,0.002835785026588072,0.8793439608345524,VPS33A
8841_TFB2M_P1P2_ENSG00000162851,0.0026639318764757323,0.8866049124916229,TFB2M
3319_GCLC_P1P2_ENSG00000001084,0.0023251694280099888,0.9009452598657075,GCLC
1895_CSH2_P2_ENSG00000213218,0.002270270749418446,0.9032723789974842,CSH2
2328_DOHH_P1P2_ENSG00000129932,0.001828229665890281,0.9220387903409697,DOHH
9056_TMEM242_P1P2_ENSG00000215712,0.0016212334057388968,0.9308421931048736,TMEM242
10841_non-targeting_non-targeting_non-targeting,0.0015173392690170137,0.9352639941777794,non-targeting
1670_CLOCK_P1P2_ENSG00000134852,0.0013113980092306905,0.9440347568052531,CLOCK
7701_SCNM1_P1P2_ENSG00000163156,0.0011479960529781038,0.9509987080286606,SCNM1
5956_OR4N2_ENST00000315947.1_ENSG00000176294,0.0004607630162360125,0.9803223208706429,OR4N2
2292_DNAJC19_P1P2_ENSG00000205981,0.00040353407888249016,0.9827659744579076,DNAJC19
7187_RBMXL1_P1P2_ENSG00000213516,0.0003214546435374863,0.9862710110958974,RBMXL1
11208_non-targeting_non-targeting_non-targeting,0.00025719321821531866,0.9890153538541342,non-targeting
6597_POU5F1B_P1P2_ENSG00000212993,-8.136321523217543e-06,0.999652489157167,POU5F1B
8272_SON_P2_ENSG00000159140,-4.0738070991459844e-05,0.9982600354991145,SON
6543_POLR2D_P2_ENSG00000144231,-0.0004685915869294991,0.9799880577527285,POLR2D
2660_EPB41L2_P1P2_ENSG00000079819,-0.0007637521013105842,0.9673884246005394,EPB41L2
2000_CYCS_P1P2_ENSG00000172115,-0.0009100827883966075,0.9611447685512728,CYCS
7737_SEC16A_P1P2_ENSG00000148396,-0.00093184000904,0.9602166228075819,SEC16A
2311_DNM1L_P1P2_ENSG00000087470,-0.0014675868964492526,0.937382202489657,DNM1L
6669_PPP1R37_P1P2_ENSG00000104866,-0.0016556587696279416,0.9293774912634587,PPP1R37
10859_non-targeting_non-targeting_non-targeting,-0.0027503284709809455,0.8829533494627156,non-targeting
6819_PRRC2A_P1P2_ENSG00000204469,-0.003111242366359572,0.8677270147987736,PRRC2A
4129_INO80E_P1P2_ENSG00000169592,-0.0033949886313715118,0.8557902998670384,INO80E
1962_CUL3_P1P2_ENSG00000036257,-0.0034933910689896337,0.8516582245335569,CUL3
10587_ZNF718_ENST00000400172.3_ENSG00000250312,-0.003966661485889159,0.8318436051631245,ZNF718
5203_MRPL1_P1P2_ENSG00000169288,-0.004153163066817633,0.8240637749522809,MRPL1
7272_RGPD6_ENST00000329516.3_ENSG00000183054,-0.004563741333287089,0.8069984724211134,RGPD6
3530_GRB2_P2_ENSG00000177885,-0.004782310805621224,0.7979505981692043,GRB2
11270_non-targeting_non-targeting_non-targeting,-0.004783544097387741,0.7978996206274985,non-targeting
5960_OR7A17_ENST00000327462.2_ENSG00000185385,-0.00480392890193425,0.7970571491432529,OR7A17
2031_DAXX_P1_ENSG00000204209,-0.005296614581096867,0.7767692822539304,DAXX
4972_MEMO1_P1_ENSG00000162959,-0.00532332023161071,0.7756737934622845,MEMO1
5256_MRPS26_P1P2_ENSG00000125901,-0.005360289499465845,0.7741580186550514,MRPS26
7996_SLC25A26_ENST00000354883.6_ENSG00000144741,-0.0054457506331844876,0.7706573328625242,SLC25A26
8668_TAF6_P1P2_ENSG00000106290,-0.0058954783659491234,0.7523138391627938,TAF6
888_BRD2_P1_ENSG00000204256,-0.0059888326726015425,0.7485231803740919,BRD2
5539_NDUFA6_P1P2_ENSG00000184983,-0.006013029264429403,0.7475416622085915,NDUFA6
9436_TUT1_P2_ENSG00000149016,-0.00607132515534116,0.7451786116025918,TUT1
11082_non-targeting_non-targeting_non-targeting,-0.006139826167048083,0.7424049528754376,non-targeting
5292_MST1_ENST00000449682.2_ENSG00000173531,-0.006219301927856951,0.7391911047690354,MST1
11232_non-targeting_non-targeting_non-targeting,-0.0064194264426218305,0.7311187050119201,non-targeting
4432_KLHL11_P1P2_ENSG00000178502,-0.00642469686633562,0.7309065096299641,KLHL11
8661_TAF1_P1P2_ENSG00000147133,-0.006701736197975655,0.7197818079744953,TAF1
3769_HIST1H2BM_P1P2_ENSG00000273703,-0.007023535725914062,0.7069339412466068,HIST1H2BM
1222_CBLN1_P1P2_ENSG00000102924,-0.007383061944824083,0.6926780311218781,CBLN1
10104_ZFR_P1P2_ENSG00000056097,-0.0077758827340785345,0.6772255113286436,ZFR
5467_NARS2_P1P2_ENSG00000137513,-0.007945495662632482,0.6705946684259969,NARS2
3617_H3F3A_P1P2_ENSG00000163041,-0.007966988877834655,0.6697562276430709,H3F3A
3787_HIST2H2AC_P1P2_ENSG00000184260,-0.008129807379208395,0.663418167813429,HIST2H2AC
3511_GPR61_P1P2_ENSG00000156097,-0.008363540319296125,0.654361636975475,GPR61
9390_TTC4_P1P2_ENSG00000243725,-0.008721104563081727,0.6406052015530759,TTC4
4653_LRPPRC_P1P2_ENSG00000138095,-0.008897895460804313,0.6338485377070269,LRPPRC
2450_EARS2_P1P2_ENSG00000103356,-0.008931533898191549,0.6325663559841999,EARS2
4718_LURAP1_P1P2_ENSG00000171357,-0.009632549085315014,0.6061017906383053,LURAP1
3760_HIST1H2BC_P1P2_ENSG00000180596,-0.010070365080592359,0.5898289000501218,HIST1H2BC
4521_LARS2_P1P2_ENSG00000011376,-0.010610612760301546,0.5700309150216896,LARS2
11012_non-targeting_non-targeting_non-targeting,-0.011242429283171653,0.5472870585131142,non-targeting
10947_non-targeting_non-targeting_non-targeting,-0.011653655606760245,0.532728971186808,non-targeting
9881_WTAP_P1P2_ENSG00000146457,-0.011727442047432353,0.5301376865643309,WTAP
10779_non-targeting_non-targeting_non-targeting,-0.011822695253006067,0.5268020061477704,non-targeting
5260_MRPS30_P1P2_ENSG00000112996,-0.0121150773623756,0.5166303687642062,MRPS30
5142_MOCS3_P1P2_ENSG00000124217,-0.012126009892677383,0.5162520211512026,MOCS3
1432_CDK2_P1P2_ENSG00000123374,-0.012256411805318421,0.5117502320968668,CDK2
5344_MTRNR2L1_P1P2_ENSG00000256618,-0.012474228176141255,0.5042766048258496,MTRNR2L1
2095_DDN_P1P2_ENSG00000181418,-0.012500975538337804,0.5033628431818651,DDN
7891_SHC1_P2_ENSG00000160691,-0.012740796349384576,0.49520912598891675,SHC1
11182_non-targeting_non-targeting_non-targeting,-0.01284088098864554,0.49182730030206323,non-targeting
1167_CAMLG_P1P2_ENSG00000164615,-0.012878163602800037,0.49057070755409804,CAMLG
3874_HNRNPM_P2_ENSG00000099783,-0.012963150138958122,0.48771273644708546,HNRNPM
10239_ZNF253_P1P2_ENSG00000256771,-0.013168214946403132,0.48085384795798847,ZNF253
10135_ZMAT2_P2_ENSG00000146007,-0.01320349488943402,0.47967914169985504,ZMAT2
3789_HIST2H2BF_P1P2_ENSG00000203814,-0.013287615145157338,0.4768845374018984,HIST2H2BF
139_ADAT2_P1P2_ENSG00000189007,-0.013289123378562551,0.47683451300699864,ADAT2
8716_TBC1D28_ENST00000405044.1_ENSG00000189375,-0.013534849444786752,0.4687228491801575,TBC1D28
4973_MEN1_P1P2_ENSG00000133895,-0.01478207555620938,0.42874961357394237,MEN1
11294_non-targeting_non-targeting_non-targeting,-0.015301642380160642,0.4127005726078593,non-targeting
6865_PSMD11_P1P2_ENSG00000108671,-0.015496304190528033,0.40678045311792965,PSMD11
6988_QRSL1_P1P2_ENSG00000130348,-0.015845211225435637,0.39629697587770274,QRSL1
8588_SUMO2_P1P2_ENSG00000188612,-0.016267110653006733,0.38384043060938167,SUMO2
2573_EIF4H_P1P2_ENSG00000106682,-0.016530097217006854,0.37619837558404645,EIF4H
5234_MRPL50_P1P2_ENSG00000136897,-0.01673508826431394,0.37030717435247407,MRPL50
2427_DYNLL2_P1P2_ENSG00000264364,-0.016784679385620505,0.36889063346269657,DYNLL2
1999_CYC1_P1P2_ENSG00000179091,-0.016819453194663873,0.3678993525054468,CYC1
10165_ZNF133_P1P2_ENSG00000125846,-0.016995054800750243,0.3629189217541683,ZNF133
7362_RNF168_P1P2_ENSG00000163961,-0.01723575053977575,0.3561611871275192,RNF168
10801_non-targeting_non-targeting_non-targeting,-0.01731855891221002,0.3538547232133482,non-targeting
8818_TERF1_P1P2_ENSG00000147601,-0.017373916419311342,0.352318122655093,TERF1
997_C16orf86_P1P2_ENSG00000159761,-0.017466610969226304,0.3497545975257955,C16orf86
8069_SLC39A10_P1P2_ENSG00000196950,-0.017710532242154832,0.34306550530902014,SLC39A10
11234_non-targeting_non-targeting_non-targeting,-0.017730285775991096,0.3425274006690062,non-targeting
10887_non-targeting_non-targeting_non-targeting,-0.0180568719738597,0.3337091466939811,non-targeting
11029_non-targeting_non-targeting_non-targeting,-0.018060150410384685,0.33362137325580055,non-targeting
377_AP2M1_P1_ENSG00000161203,-0.01814704754508239,0.33130030759244145,AP2M1
1323_CCND3_P1P2_ENSG00000112576,-0.018218946277772458,0.32938776615410925,CCND3
8481_STAG2_P1_ENSG00000101972,-0.018600249047130053,0.3193646947958308,STAG2
3614_H2AFX_P1P2_ENSG00000188486,-0.01863161419780974,0.31854919157743267,H2AFX
653_ATP5F1A_P1_ENSG00000152234,-0.018809500281542917,0.31394990961560826,ATP5F1A
10791_non-targeting_non-targeting_non-targeting,-0.01904364118223469,0.3079630333026923,non-targeting
1770_COPA_P1P2_ENSG00000122218,-0.0192539428389011,0.30265049891983814,COPA
2187_DHFR_P1P2_ENSG00000228716,-0.019359568519134396,0.3000053552447788,DHFR
1709_CNIH4_P1P2_ENSG00000143771,-0.01992249565461805,0.2861686180720594,CNIH4
10864_non-targeting_non-targeting_non-targeting,-0.019936650158069447,0.285826346483587,non-targeting
10997_non-targeting_non-targeting_non-targeting,-0.020483151029431334,0.27282258436021256,non-targeting
10836_non-targeting_non-targeting_non-targeting,-0.02063950727205978,0.2691777609560239,non-targeting
9222_TRA2B_P1P2_ENSG00000136527,-0.02068795081341283,0.2680553020804786,TRA2B
4474_KRT10_P1_ENSG00000186395,-0.021067875571203914,0.25936373450532507,KRT10
5239_MRPL55_P1P2_ENSG00000162910,-0.02122018221985635,0.25593479235672334,MRPL55
1380_CD8B_P1P2_ENSG00000172116,-0.021721638034647713,0.24486828313288522,CD8B
2579_EIF5_P2_ENSG00000100664,-0.021801496068549024,0.24313737475345643,EIF5
6829_PRSS50_P1_nan,-0.02189773611149411,0.241062833324882,PRSS50
11285_non-targeting_non-targeting_non-targeting,-0.02200866426222181,0.2386871693415549,non-targeting
1606_CHTOP_P1P2_ENSG00000160679,-0.02201749035254687,0.23849885935498666,CHTOP
216_AIFM1_P1P2_ENSG00000156709,-0.022696182925140907,0.22433120399014014,AIFM1
4276_KAT5_P1P2_ENSG00000172977,-0.022762027102463923,0.22298940151235572,KAT5
9611_UQCRC1_P2_ENSG00000010256,-0.022867853202245835,0.22084487361053057,UQCRC1
8417_SRP72_P1P2_ENSG00000174780,-0.02290488910705749,0.22009785685763472,SRP72
8906_TIGD1_P1P2_ENSG00000221944,-0.02326939478821963,0.21284228033785182,TIGD1
3404_GLRX5_P1P2_ENSG00000182512,-0.023271238746843562,0.21280602003940766,GLRX5
7575_RSL1D1_P2_ENSG00000171490,-0.02335437725198609,0.2111757822613974,RSL1D1
6878_PSME1_P1P2_ENSG00000092010,-0.02336792591868011,0.21091096818107788,PSME1
5235_MRPL51_P1P2_ENSG00000111639,-0.0234927781412462,0.20848197437700464,MRPL51
11087_non-targeting_non-targeting_non-targeting,-0.024165159275549193,0.19574877438874,non-targeting
5246_MRPS16_P1P2_ENSG00000182180,-0.02424982025711054,0.19418679131406277,MRPS16
7948_SKP2_P1P2_ENSG00000145604,-0.024369901070118154,0.19198702670010298,SKP2
9755_VPS37C_P1P2_ENSG00000167987,-0.024654812210171552,0.1868411131624386,VPS37C
5665_NHLRC2_P1P2_ENSG00000196865,-0.02493032703067654,0.18196245348819057,NHLRC2
2088_DDB1_P2_ENSG00000167986,-0.0249823938929555,0.18105119127125274,DDB1
