ensembl_gene_id,TS1,TS11,TS12,TS13,TS15,TS16,TS2,TS3,TS5,TS6,TS7,TS9,hgnc_symbol
ENSG00000082515,5.65111376460048,5.64533384457565,5.24001941184447,6.70976143342184,5.99679024996852,6.17544714183681,4.67442220916923,6.513329348362,6.44099987633719,5.83787304314532,4.26476561983023,6.83311482733987,MRPL22
ENSG00000082516,5.478573097623,6.99824875807035,8.45566288839252,6.81992656994943,6.57352351719018,6.72646824721259,5.82954560824298,4.01000967313079,4.10328473565251,5.7824492415084,4.26745885445241,7.74570169258746,GEMIN5
ENSG00000082556,0.0,0.0,0.0261660910204671,0.0567710065123134,0.134937498943052,0.066732587262838,0.133818032608106,0.02734295061655,0.0845248879349477,0.0556355029766449,0.0,0.0531854038672083,OPRK1
ENSG00000082641,356.643076161941,351.641453697831,338.187546431665,409.28119265861,385.949049186186,394.717195873639,389.962353537165,444.079595879082,428.839222072095,403.358421567055,463.983580597737,394.71951088735,NFE2L1
ENSG00000082684,0.557788304626661,0.325172807897006,0.320528485264866,0.169242186614832,0.225269666984027,0.170725858762126,0.377170162152237,0.388298768943155,0.497852042531537,0.389010275579892,0.524544914134955,0.299809330771943,SEMA5B
ENSG00000082701,3.94670226737089,3.96102194860915,4.6047104646627,5.22508997786712,5.84170729746853,5.24086422566055,4.00407900295257,4.74061446096339,4.20455924787797,3.937894984698,4.42169394577104,3.90170976825546,GSK3B
ENSG00000082781,83.6094524367827,48.3152282453724,44.3752925331021,51.0557813934403,49.8424722777435,46.7518677647742,78.4945966476859,95.9098920116839,91.9129204540753,86.1424003766933,92.2149160003752,54.4001784583223,ITGB5
ENSG00000082805,1.49703962374493,1.83004296256349,1.913763901623,1.69041581500306,1.81264051258621,1.69363919836365,1.82573293417108,1.34303899281126,1.40340780827143,1.38133616637134,1.76428596254248,1.8290723199541,ERC1
ENSG00000082898,26.2183297205631,30.4169134837783,35.0387437729798,37.4535657294926,42.9582502918024,39.3403153045003,24.9727418346056,20.0954113828757,23.5186490767628,24.3585051885332,19.7123733437105,31.9506606684072,XPO1
ENSG00000082996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RNF13
ENSG00000083067,0.142198526559051,0.146401370417861,0.145166534928459,0.322171975022774,0.356593656375879,0.316904978941508,0.143947698070966,0.0949545101189254,0.270860435983088,0.238759529625144,0.222205152307168,0.114497872604722,TRPM3
ENSG00000083093,8.09030408918423,8.00777125265735,9.48204036913291,9.71752492504895,9.70637676107899,9.50074736239147,6.8989809368769,5.76680824924889,6.51641888456129,6.21650732013577,5.12806528026716,7.21618698131146,PALB2
ENSG00000083097,2.29981807340279,2.2607018761478,2.43276584622686,2.1389588880849,2.32702082254045,2.10482425819302,2.3712612165478,1.38043280030872,1.57735660861249,2.02665164023663,1.50440175374489,1.99057165195806,DOP1A
ENSG00000083099,5.77535845436489,5.34674032664784,6.33834142402763,6.55299882216877,7.5575327174082,7.33301553605866,5.84950677270302,5.19336178976986,5.58922886527085,5.37543041885968,4.54681232673718,5.33878753952012,LYRM2
ENSG00000083123,1.43233711453273,1.26990341192133,1.54078085263804,1.49496044044871,1.68400201196133,1.65985419346857,1.20114897193744,1.26706923240499,1.20659820746212,1.08450468630293,1.13956130838009,1.36602993442236,BCKDHB
ENSG00000083168,5.49348926099672,6.12084972581986,6.16546283042774,8.30648733279156,9.38153721358424,8.74562834093149,5.62128403396686,4.16697609006806,6.32593889674799,5.20429019943917,5.9281090823701,5.3913338818951,KAT6A
ENSG00000083223,6.33359779700246,5.6624986357389,5.98576332713173,6.43284159587926,6.75539848636073,7.84800430209641,6.01330729749779,4.95938309408423,5.58083167187524,6.01786743685879,6.33984555545834,5.80449150481054,TUT7
ENSG00000083290,10.8866547919604,9.12472205855922,9.57316947509693,10.8434478598111,13.3989809937984,12.4799113671736,10.3381458158274,10.5218009898652,10.9321907340481,12.4304433785941,10.897900356653,9.53764556481001,ULK2
