"gene","mean_control","mean_amd","var_control","var_amd","cv_control","cv_amd","f_stat","f_pvalue","levene_pvalue","extreme_freq_control","extreme_freq_amd","f_fdr","levene_fdr","var_fc","cv_diff"
"138",8.92649988227144,8.99897672192169,0.119545634179163,0.138464971506804,0.0387333988453621,0.0413501208974585,1.15826037862066,0.654717193565159,0.688260460122716,0.0434782608695652,0.12,0.8906138610779,0.977519451610299,0.211947541630729,0.00261672205209641
"140",2.25171803387738,2.155044995311,0.255029058730293,0.165201477003971,0.224274881071311,0.188603791521705,0.64777511169298,0.254557738490374,0.350424005880107,0.0434782608695652,0.04,0.65701656681464,0.941386710280469,-0.626440712758069,-0.0356710895496055
"142",4.65096094512751,4.77431669096153,0.231237229420126,0.192263421716038,0.103391799119224,0.0918410878558894,0.831455307599807,0.637650036588494,0.595471191088102,0.0652173913043478,0.04,0.882878014203944,0.968706853732182,-0.266295616072025,-0.0115507112633349
"143",3.60651189622814,3.75343019739825,0.272873619102965,0.193541842090839,0.14484159078122,0.117208464300018,0.709272822807428,0.368614093320176,0.403941562174357,0.0434782608695652,0.08,0.740914688995353,0.94771603997401,-0.495592712987716,-0.0276331264812013
"144",10.0348623599497,10.1174924578527,0.147602716353721,0.293541329828203,0.0382856223988277,0.0535502738923354,1.98872579773362,0.0460338431281051,0.312729019330957,0,0.08,0.362332034604014,0.934431550870127,0.99183459930285,0.0152646514935077
"145",7.2723777781524,7.37806601264223,0.21061704645097,0.168815270046351,0.0631059440847052,0.0556882112774056,0.801527098072044,0.568347309905716,0.642680586891115,0.0217391304347826,0.08,0.855675869603683,0.97384620610865,-0.319183648803149,-0.00741773280729961
"146",4.01950244577493,4.23152333186278,0.324545420485554,0.571691600583267,0.141731158615822,0.178683340597131,1.76151492055552,0.100109718900077,0.60671732960512,0.0217391304347826,0.04,0.478241656683004,0.97076429421614,0.816812249668445,0.0369521819813087
"147",3.6630451174844,3.78871984816753,0.194376683160173,0.207759428606513,0.120359312150156,0.120306131848577,1.06884954115258,0.824394528848213,0.950476030060273,0.0652173913043478,0.04,0.949896739532269,0.99839151154818,0.096051361215634,-5.31803015788868e-05
"148",2.74340499790166,2.47686356895453,0.274226304593262,0.183224229186779,0.1908817780772,0.172818086018421,0.668149722028093,0.290217194790736,0.358250405877028,0.0434782608695652,0.04,0.684789651612579,0.94206664370627,-0.581761931251199,-0.0180636920587792
"150",1.88377407786801,1.83667082744115,0.27889815052605,0.291111343477635,0.280345616751496,0.293763612247695,1.04379087107085,0.876289465378043,0.368031450173023,0.0652173913043478,0.04,0.966795029050434,0.942995592990088,0.0618275165773297,0.0134179954961993
"151",1.79820113084718,2.05603768900684,0.131968449205613,0.415129957488058,0.202021014942251,0.313372408047822,3.1456758034738,0.000891563796499462,0.0110317273597503,0.0217391304347826,0.12,0.076649321596455,0.916459201677507,1.65335906072706,0.111351393105571
"152",1.91283318275636,2.04522555041578,0.275619031848745,0.371538225595723,0.274458874035358,0.298030237835382,1.34801368070844,0.380592655652095,0.562399021091461,0.0434782608695652,0.08,0.748378138368572,0.965302610456599,0.430829903832231,0.0235713638000241
