"gene","mean_control","mean_amd","var_control","var_amd","cv_control","cv_amd","f_stat","f_pvalue","levene_pvalue","extreme_freq_control","extreme_freq_amd","f_fdr","levene_fdr","var_fc","cv_diff"
"4496",8.83765506564765,9.03479292362687,0.234227459545122,0.229573352903297,0.0547623161125414,0.0530325472350231,0.9801299700263,0.979326706770531,0.763574883757524,0.06,0,0.996040756538792,0.995251103803973,-0.0289611839208609,-0.00172976887751834
"4497",1.9907964626516,2.23228181419232,0.176276189089768,0.316019771511906,0.210896682391733,0.251830258703653,1.79275359391265,0.0749693608070241,0.158017916887426,0,0.142857142857143,0.56516547732816,0.985956148812927,0.842169025487099,0.0409335763119199
"4498",3.49763642604208,3.51066764954832,0.230225476134884,0.199566053529217,0.137183507442721,0.127248740833837,0.866828714526344,0.70179271190724,0.3672389030517,0.04,0.0357142857142857,0.945669736261342,0.985956148812927,-0.20618741644794,-0.00993476660888407
"4499",7.32855231545413,7.36012578738733,0.120810795028211,0.287885066481845,0.0474279790612328,0.0728994535597711,2.38294157748586,0.00811869815062605,0.0319470172663236,0,0.107142857142857,0.308136164476803,0.985956148812927,1.25273163972334,0.0254714744985383
"4500",6.20966654276551,6.11783133160591,0.158374275520597,0.0733134474336987,0.0640875945767578,0.0442582513238726,0.462912598606737,0.0338434980278746,0.145415237642525,0.1,0.0357142857142857,0.454322182235937,0.985956148812927,-1.11119737677914,-0.0198293432528852
"4501",2.19807007795016,2.3707000875593,0.173172202424147,0.395355524435964,0.189320375993288,0.265226617661081,2.28301955453352,0.0118492482639159,0.0301338925137498,0.02,0.0714285714285714,0.344308418724699,0.985956148812927,1.19093488563516,0.0759062416677936
"4503",2.98480090001522,3.07600402238493,0.225325867254478,0.245700484077066,0.159034011265059,0.161144677574617,1.09042289316733,0.773721338733696,0.670160905019807,0.04,0.0357142857142857,0.960624921552547,0.9915769435515,0.124881353919654,0.00211066630955761
"4504",1.94148161377581,2.01390457402745,0.293033727380198,0.197006036335007,0.278820883447129,0.220394454494847,0.672298162045356,0.268912981092794,0.315549239634062,0.02,0.0357142857142857,0.777953981695725,0.985956148812927,-0.572831812706587,-0.0584264289522822
"4505",3.19290573184816,3.42019944081966,0.376982718472609,0.191793252587637,0.192297876478619,0.128045730918472,0.508758739299007,0.0614659840016419,0.0348575309736139,0.04,0.0357142857142857,0.537821159960493,0.985956148812927,-0.97495025007765,-0.0642521455601472
"4506",1.71463887673792,1.67919895250317,0.1577066619436,0.0870912557169504,0.231607223340831,0.175745762748093,0.552235743522976,0.0992605915709801,0.411097731330009,0.06,0,0.610902912268403,0.987426857806172,-0.85665297327042,-0.0558614605927372
"4507",2.678315939497,2.54040429617082,0.184619134010913,0.246284203612494,0.160426602687209,0.195350833839567,1.33401234347646,0.37467341387304,0.725415426543325,0.04,0.142857142857143,0.833601582851891,0.994918038680559,0.415764201272065,0.0349242311523587
"4508",7.81725394862842,8.18732637709364,0.558261117834682,0.241580852904804,0.0955794251848871,0.0600328689653528,0.432738095466544,0.0214861351462929,0.0425461234355935,0.12,0,0.402964190271337,0.985956148812927,-1.20843654724826,-0.0355465562195344
"4509",4.79867565357843,4.6796282658149,0.142491858070787,0.105356883437714,0.0786635492681729,0.0693617447982711,0.739388796413725,0.402167951683137,0.207284447876658,0.06,0.107142857142857,0.845774013344564,0.985956148812927,-0.435605036347079,-0.00930180446990181
"4510",3.08241617318733,3.00408066212549,0.222644333948317,0.257962393418154,0.153078574043484,0.16906996573346,1.15862994958603,0.640384482884988,0.592659809778048,0.02,0.107142857142857,0.931811318690082,0.99090443813819,0.212413383223576,0.0159913916899765
"4511",7.39262499842524,7.31473260875777,0.268915466720477,0.202708941979987,0.0701470086087398,0.0615514004996107,0.753801722348278,0.433627242974753,0.429132817668419,0.08,0.0357142857142857,0.860489796880027,0.988172686337217,-0.407748368347364,-0.00859560810912906
"4512",4.23334637863922,4.18537002584428,0.632448042541504,0.717285017186733,0.187857491685416,0.202354057077804,1.13414062332189,0.686357755572536,0.78633596336356,0.04,0.0714285714285714,0.940877242491247,0.996296624641424,0.181597251562219,0.0144965653923876
"4513",4.63485065628087,4.39217012076639,0.182053452588025,0.121403933456705,0.0920584421242758,0.0793299402053791,0.666858725999746,0.259199381073716,0.240396053873005,0.04,0.0357142857142857,0.772154272641033,0.985956148812927,-0.584554860553663,-0.0127285019188967
"4514",2.96301649207798,2.83495578636983,0.49752552998274,0.311498440035492,0.238052896536018,0.196870885533135,0.62609538860508,0.192300633570476,0.10153099561927,0.08,0.0714285714285714,0.721746141187305,0.985956148812927,-0.67554851928246,-0.0411820110028834
"4515",4.88395163541892,4.91670302838633,0.280035410182281,0.32533146963738,0.10835152593304,0.116008275721213,1.16175118505768,0.634681594750485,0.942971153313673,0.04,0.107142857142857,0.930417553091773,0.998283466352342,0.216295964665525,0.00765674978817245
"4516",4.38575785205679,4.23333056484055,0.129828016426127,0.133693730130545,0.0821560333029702,0.0863720515823007,1.02977565097914,0.905330145523785,0.950208478118849,0.04,0.0714285714285714,0.984589753152459,0.998283466352342,0.0423189508487804,0.00421601827933049
"4517",5.89905484412557,5.79353881771414,0.0957823274434124,0.122332101532744,0.0524638533610392,0.0603707014724761,1.27718865053699,0.448799127437453,0.636252896814769,0.04,0.0714285714285714,0.8667340661769,0.99090443813819,0.352956575730416,0.00790684811143684
"4518",5.42139006672852,5.41461822339959,0.822922124464284,0.521998186304751,0.167328005136267,0.133434021813429,0.63432270294661,0.204940326657156,0.206557081731532,0.06,0.0357142857142857,0.7323961007151,0.985956148812927,-0.656712869651213,-0.0338939833228381
"4519",4.59406923188476,4.69566892039574,0.36226420926228,0.209435844565702,0.131013209018934,0.0974603452215895,0.578130102866634,0.127666683921552,0.0883750890723484,0.06,0.0357142857142857,0.651416284455309,0.985956148812927,-0.790537882797175,-0.0335528637973445
"4520",1.90856123467301,1.89787406574489,0.176660960247515,0.134762729276252,0.220223655541772,0.193427081417733,0.76283254142534,0.453763194179202,0.573485413179994,0.06,0.0357142857142857,0.868708675889121,0.99090443813819,-0.390569872904348,-0.0267965741240395
"4521",10.6554629084373,10.8115492193542,0.237651220060873,0.139621239656394,0.0457506914058208,0.0345611173700097,0.587504830064118,0.139070917635123,0.158556556821329,0.06,0,0.664093596906597,0.985956148812927,-0.767333452933446,-0.0111895740358111
"4522",5.33110393277564,5.14814888240103,0.380110122746381,0.385066796817964,0.115647829660645,0.120536021784486,1.01304010015774,0.943538138740707,0.410507305495988,0,0,0.990544421273607,0.987426857806172,0.0186874874181184,0.00488819212384063
"4523",6.81580680244357,6.77492256764662,0.121667706417693,0.150803352547502,0.0511764698797417,0.0573193290672618,1.23946901760262,0.504208678638939,0.812967571639034,0.06,0.0714285714285714,0.889130021224532,0.996739229084981,0.309710351919627,0.00614285918752008
"4525",1.91926322597237,1.84018786002077,0.277898487608699,0.157434499183857,0.274668163207198,0.215619262471789,0.566518013604796,0.114368918124158,0.289832679503367,0.08,0.0357142857142857,0.63290904375301,0.985956148812927,-0.819811456094593,-0.0590489007354095
"4526",2.36044434854794,2.31957061050156,0.355905673772612,0.37141963267598,0.252739723535309,0.262739060933068,1.04359008593182,0.874370185846938,0.919116749689994,0.04,0,0.980025943856761,0.998283466352342,0.061551090199729,0.0099993373977586
"4527",2.0397407916829,1.79413430689306,0.220523226108316,0.138248727853282,0.230224731172203,0.207240856760373,0.626912322538657,0.193535700072791,0.263704503205479,0.06,0,0.722590850564704,0.985956148812927,-0.673670949466974,-0.0229838744118291
"4528",12.4005122238825,12.2969375333276,0.169681065213576,0.199451792914062,0.0332182715597534,0.0363180038310469,1.17545108915372,0.610071924945621,0.693410799019452,0.04,0.0714285714285714,0.923430018930501,0.993827644025165,0.233206006930929,0.00309973227129359
"4529",2.80761394577529,2.55210328428034,0.710319954651597,0.343745788454361,0.300185328247094,0.229731356183224,0.483930919022209,0.0450696596714528,0.0227383890544611,0.02,0,0.498611993127244,0.985956148812927,-1.04712900797521,-0.0704539720638702
"4530",2.22523991919082,1.99978273938687,0.339051852032418,0.218603191478338,0.26167125845929,0.233800381954082,0.644748554440684,0.221593706762594,0.494913555082448,0.08,0,0.747122976756111,0.99090443813819,-0.633195716545966,-0.0278708765052083
"4531",2.84856735729658,2.53951696159994,0.263556410234623,0.152200073660524,0.180222971530648,0.153622964817451,0.577485759215771,0.126904820259224,0.270578187937862,0.02,0.0714285714285714,0.650645486430611,0.985956148812927,-0.792148198684507,-0.0266000067131968
"4532",3.14388031412131,3.0615825672174,0.189322939475293,0.184381200952304,0.13839980459578,0.140253013550934,0.973897835430378,0.964456940913013,0.857284968506471,0.04,0.0357142857142857,0.993910634094095,0.997106104691888,-0.0381652775982899,0.00185320895515323
"4533",8.15862909828867,7.98550912361036,0.175832810430129,0.086027818581978,0.051396401800555,0.0367296500644004,0.489259190998161,0.0482916039921573,0.0181378800568271,0.04,0,0.508398891020631,0.985956148812927,-1.03133734687692,-0.0146667517361546
"4534",1.9167721252887,1.8369301116547,0.239621156233243,0.182188450105516,0.255382931653148,0.232363308145966,0.760318717134379,0.448126958324529,0.696472705873601,0.06,0.0714285714285714,0.866374508399924,0.994134041520534,-0.395329808575696,-0.0230196235071824
"4536",2.86314271049594,2.52492096111272,0.343727869571887,0.563209075379058,0.20476900779811,0.297226044843094,1.63853188884723,0.131626628794379,0.757197668628999,0,0.107142857142857,0.656501742832139,0.99521285866499,0.712399553460375,0.0924570370449839
"4537",4.10861361503617,3.82781814132799,0.445331598141655,0.384109788743321,0.162422559126165,0.161910971127701,0.862525341444872,0.691171523722246,0.388261775090095,0.02,0.0357142857142857,0.942144587474806,0.985956148812927,-0.213364489946602,-0.000511587998463486
"4538",4.76593443883348,4.61393121670196,0.163403594157371,0.152184502115389,0.0848169492644256,0.0845500763080884,0.931341216208638,0.86119693760554,0.621858978441746,0.06,0.0357142857142857,0.977580904918174,0.99090443813819,-0.102627097948039,-0.000266872956337219
"4539",1.98076856991192,2.11614671127406,0.119410012635994,0.175543995461057,0.174456203321175,0.197991711761833,1.47009443836323,0.238064887872532,0.195775485237816,0,0.0357142857142857,0.756595554887839,0.985956148812927,0.555896754464603,0.023535508440658
"4540",7.35844539896186,7.36159995319677,0.143697764526181,0.121207591517848,0.0515156133900901,0.0472925398681525,0.843489750292982,0.64438456440177,0.948498352444765,0.08,0.0357142857142857,0.932733387915086,0.998283466352342,-0.245567597000178,-0.00422307352193759
"4542",2.04597434743721,2.1251614529705,0.159228294885409,0.185940692263214,0.195033729585718,0.202906092525485,1.16776162425798,0.623800119067036,0.998986813906448,0.02,0.0357142857142857,0.926793915123514,0.999910676008099,0.223736745723275,0.00787236293976765
"4543",6.7017689258092,6.61983243454741,0.133681185963597,0.0934479596858691,0.0545563906681174,0.0461782903141244,0.699035986345277,0.319168237852342,0.185580530455198,0.06,0.0357142857142857,0.806902115504626,0.985956148812927,-0.516572159507617,-0.00837810035399305
"4544",6.34101699340526,6.60725641003772,0.255493126288172,0.201675016596208,0.0797132699194081,0.0679680521573601,0.789355938948972,0.514562464947233,0.386815919785799,0.04,0,0.893903598490824,0.985956148812927,-0.341257749885312,-0.011745217762048
"4545",3.54955770488369,3.30598978366366,0.204737489072738,0.262626629509489,0.127474795274186,0.155012864427223,1.28274812150394,0.441058729181663,0.90396551404624,0.06,0.0714285714285714,0.862758010326727,0.998283466352342,0.359230866260611,0.0275380691530362
"4546",4.17674663082206,4.01352376286115,0.332428549671217,0.332835846587609,0.138041898164416,0.143743792861759,1.00122521641657,0.970942777615157,0.914337025518464,0.04,0.0357142857142857,0.994975837616794,0.998283466352342,0.00176219181873063,0.00570189469734339
"4547",2.19492281184921,1.95805750585317,0.241444308899987,0.0846375161084232,0.223866462424212,0.148578438767797,0.350546743031671,0.00449826738489018,0.0469164815343045,0.06,0,0.247991750503392,0.985956148812927,-1.51232723947949,-0.075288023656415
"4548",2.14668633703885,2.12361353869019,0.308765869257813,0.330196256350585,0.258848617278661,0.270589152608605,1.06940659323611,0.818028835631975,0.895526182156411,0.06,0.0357142857142857,0.969957263604343,0.998283466352342,0.0968058041074554,0.0117405353299443
"4549",6.46315945047096,6.64770292055901,0.514729892383975,0.307134677853955,0.111005566493746,0.0833667284470049,0.596690968211422,0.150826508106902,0.219094240821682,0.06,0,0.679077705780566,0.985956148812927,-0.744946957941002,-0.0276388380467416
"4550",3.23613285890783,3.09004760461308,0.475702161657714,0.754171022918735,0.213128282440355,0.281040953476714,1.58538489774909,0.159164594996019,0.179627649481511,0.02,0.0714285714285714,0.688234807532244,0.985956148812927,0.664830105807818,0.0679126710363592
"4551",4.33324870832386,4.06330715138526,0.782544107496449,0.647175037186727,0.20414591608421,0.197984467234876,0.827014133755603,0.604258321853805,0.742035571158355,0.08,0.0714285714285714,0.921365286771765,0.994918038680559,-0.274017953069878,-0.00616144884933406
"4552",7.92642209712548,7.80781601978057,0.216415028312784,0.23765418574889,0.0586903173025926,0.0624371551715076,1.09814086203574,0.757817893005683,0.635083908752019,0.06,0.0714285714285714,0.958425208937445,0.99090443813819,0.135056458994499,0.00374683786891498
"4553",2.34070176015869,2.4271786624021,0.215612012288853,0.252963399548841,0.19837649338519,0.207217733927189,1.17323425936932,0.61400742686419,0.756475896475264,0.06,0.107142857142857,0.923719882407767,0.99521285866499,0.230484413512975,0.00884124054199933
"4554",7.76411929291729,7.95147726355069,0.540032659658278,0.16603033242334,0.0946493764724511,0.0512443327575106,0.307444984028189,0.00153304138347951,0.100355868136874,0.08,0,0.173853894554402,0.985956148812927,-1.70160249697235,-0.0434050437149406
"4555",7.67012094069709,7.45050252810995,0.364064668863387,0.192690097737007,0.078665987482799,0.0589174678910639,0.529274368585634,0.0777987517722482,0.160192695634015,0.1,0.0357142857142857,0.57033318199349,0.985956148812927,-0.917916268020607,-0.0197485195917352
"4557",11.4141360768312,11.4081734261874,0.0840278615727681,0.0658702665275392,0.0253961902478515,0.022497204579442,0.783909828176403,0.501893428992179,0.209954462693565,0.06,0.0357142857142857,0.888563476521711,0.985956148812927,-0.351257550921104,-0.00289898566840953
"4558",3.44625031237408,3.38798846455781,0.192255052527286,0.108456570008143,0.127230705836053,0.097204390534442,0.564128581186442,0.111745841914968,0.137059176209024,0.02,0,0.62979365824859,0.985956148812927,-0.825911566990014,-0.0300263153016107
"4559",2.02481685758105,1.86430902239243,0.18953229144997,0.0936666858505272,0.215008507383258,0.164162683510462,0.494199089421404,0.0514209144326448,0.0338964056825467,0.1,0,0.51432781389192,0.985956148812927,-1.01684335428207,-0.0508458238727964
"4560",7.83020903400344,7.46751318876738,1.60750859975524,1.35658078779742,0.161921023728942,0.155972047968995,0.843902662793823,0.645395233789632,0.530058617889094,0.06,0,0.932968615722038,0.99090443813819,-0.244852386795701,-0.00594897575994699
"4561",12.2231971942192,12.2119087667652,0.114815891258922,0.0875103460163914,0.027721463033675,0.024224014281754,0.762179738857285,0.452297285312222,0.424095837314024,0.04,0.0357142857142857,0.868155007605585,0.988172686337217,-0.391809402850422,-0.00349744875192103
"4562",6.67575276338666,6.62368423658451,0.131326284464757,0.0923657093616595,0.0542844596684269,0.0458834112768141,0.703329952096888,0.327610201624875,0.237425760104113,0.08,0.0357142857142857,0.812211566259046,0.985956148812927,-0.5077374230181,-0.00840104839161275
"4564",4.64282194845318,4.41534661625006,0.390726472430452,0.353573418836,0.134633859531821,0.134671253686109,0.904912883523487,0.796039480386732,0.606060609652995,0.04,0.0357142857142857,0.96572430748775,0.99090443813819,-0.144152877411708,3.73941542879119e-05
"4565",8.19879385174435,8.10417323405679,0.226576379668389,0.0871542888082996,0.0580573617731018,0.0364280238453102,0.384657434000208,0.0091989698334552,0.486757202355915,0.08,0,0.321968545688037,0.990430551373337,-1.37836027168715,-0.0216293379277916
"4566",1.98056297071973,1.85487375349195,0.23081350088598,0.141262767527838,0.242572592507296,0.202627910070108,0.612021250860975,0.171722187517779,0.152641933088011,0.04,0.0357142857142857,0.702330201082619,0.985956148812927,-0.708352597697639,-0.0399446824371878
"4567",7.50939120632757,7.30911183336674,0.262918448463833,0.071638919235362,0.0682819228884797,0.0366192838218603,0.272475817706709,0.00053430061389228,0.00133963520344483,0.06,0,0.1203644240087,0.985956148812927,-1.87580538606613,-0.0316626390666193
"4568",3.55914579909504,3.38985676501535,0.237182757817646,0.288308891939824,0.136834514661897,0.158397215390054,1.21555586330388,0.541994918008665,0.621852248433026,0.06,0.142857142857143,0.902417391391477,0.99090443813819,0.281610114212321,0.0215627007281566
"4569",9.21611517503133,9.21027497148824,0.13552915130123,0.0651911559408926,0.0399455512389279,0.0277218173369469,0.48101205766424,0.0433709177665722,0.085142695409473,0.08,0.0357142857142857,0.494513964826761,0.985956148812927,-1.05586568086377,-0.012223733901981
"4570",1.96761228402333,1.98339335256075,0.2152152453078,0.249498723685242,0.235774466183409,0.251840221038324,1.15929855865187,0.639159856135835,0.970302410891227,0.06,0.0714285714285714,0.931415053715842,0.998418181460295,0.213245453558805,0.0160657548549152
"4571",4.69059836969945,4.53975785444435,0.193959951023828,0.203866416741683,0.0938918058427769,0.0994580775616328,1.05107480005827,0.857827016825779,0.371626588460432,0.08,0.0714285714285714,0.977041847285414,0.985956148812927,0.0718579046968082,0.00556627171885593
"4572",1.93425041716203,1.99695892497875,0.209174857405356,0.222117919814184,0.236451360425414,0.236005676679613,1.06187675980458,0.834249826136884,0.971092369245301,0.04,0.0357142857142857,0.972955280091374,0.998418181460295,0.0866094412702496,-0.000445683745800229
"4573",2.16603728178527,2.17674849345481,0.236760171716032,0.248381497982784,0.224640571445587,0.22895554652412,1.04908480249242,0.862209183017756,0.878388455386746,0.04,0.0357142857142857,0.977580904918174,0.997755272132357,0.0691252090266048,0.00431497507853243
"4574",3.36548826508677,3.4803407749304,0.499184775621601,0.282890425386434,0.209933843102632,0.152822475357174,0.566704833964878,0.114575630399032,0.429496078989381,0.06,0,0.63290904375301,0.988172686337217,-0.81933347636773,-0.0571113677454585
"4575",6.85812300710134,6.93427473683419,0.196636745870997,0.167273245314159,0.0646587055014578,0.0589810003749307,0.850671346157743,0.661992082540609,0.733136327039588,0.06,0.0714285714285714,0.93622235078761,0.994918038680559,-0.23333357225438,-0.00567770512652711
"4576",5.98263235233345,6.02271429351255,0.20677124039316,0.0903845550769558,0.0760068403001326,0.0499177243641559,0.43712343604989,0.0230310357063438,0.0466768389156109,0.06,0.0357142857142857,0.408075448946585,0.985956148812927,-1.19389434289715,-0.0260891159359767
"4577",1.85367505686859,1.873718897613,0.155630011706695,0.127982531360223,0.212820193970091,0.190928464204526,0.822351228768284,0.592983321680397,0.372731526518526,0.08,0.0714285714285714,0.918450991231774,0.985956148812927,-0.282182659817657,-0.0218917297655654
"4578",10.2393949994204,10.1068973313298,0.0830639677091818,0.0303009428799609,0.0281469924624574,0.0172230544406043,0.364790458674556,0.00614363532623178,0.0100436949525372,0.08,0,0.274007010874559,0.985956148812927,-1.45487746787119,-0.0109239380218531
"4579",2.17995398001483,2.16712787061663,0.326979192317294,0.214584687339003,0.262308602481382,0.21375418481728,0.656264044871621,0.240798022875642,0.356926498158053,0.04,0,0.758257644634397,0.985956148812927,-0.607656113597447,-0.0485544176641023
"4580",8.84414010333947,8.59259729880564,0.302754294271094,0.302584826097834,0.0622141959990359,0.0640175520954532,0.999440245187378,0.975112232350499,0.924230919919154,0.04,0.0714285714285714,0.995261233800982,0.998283466352342,-0.000812546819275788,0.00180335609641722
"4581",6.04329993528652,6.0107930807596,0.142113590086945,0.0807457449092646,0.0623797434435816,0.0472746119490669,0.56817750406463,0.116213361348481,0.0616755802949026,0.04,0,0.634961062804869,0.985956148812927,-0.815596534733654,-0.0151051314945147
"4582",1.88520156824107,1.83624931429903,0.216383582881252,0.178563665969002,0.246748278306899,0.230125456828414,0.825218177790293,0.599910941809317,0.70524108113338,0.06,0.0357142857142857,0.919649432570698,0.994694336917156,-0.277159161117095,-0.0166228214784856
"4584",8.60760544808641,8.6826166612976,0.169231013285991,0.122594683074551,0.0477922608006053,0.0403259994931243,0.724422082537393,0.37046052060653,0.267531461127029,0.06,0.0714285714285714,0.831036517545984,0.985956148812927,-0.465106095276441,-0.00746626130748109
"4585",7.35546462433603,7.26761388114029,0.217843104863472,0.189454185874315,0.0634543995665388,0.0598908114202931,0.869681810645559,0.708840900757977,0.510568099368916,0.06,0.0714285714285714,0.947459022068734,0.99090443813819,-0.201447056969026,-0.00356358814624571
"4586",4.88904168524604,5.02403453367526,0.390731792392038,0.318558817501998,0.127854360928699,0.112341990076865,0.815287682509269,0.575983577891476,0.684862932562174,0.04,0,0.913549574315653,0.992768137492863,-0.294622568447624,-0.0155123708518346
"4587",8.03536999304192,7.93958330713888,0.199243495073499,0.0956376605734784,0.0555502659848069,0.0389508291888454,0.480003929554631,0.042794950956764,0.0784662018047274,0.06,0,0.49244821477051,0.985956148812927,-1.05888911922065,-0.0165994367959616
"4588",1.95304858582771,2.23417084377109,0.158031101924146,0.343096384608942,0.203543863882174,0.262175132729472,2.17106873540391,0.0181073992081131,0.0619498871032395,0,0.0714285714285714,0.382617500968735,0.985956148812927,1.11839627282564,0.0586312688472979
"4589",2.30249881308553,2.20002339936231,0.226924840450514,0.326790230549218,0.206890912826866,0.259840614710747,1.44008134984447,0.263703848174228,0.353665181488963,0.04,0.0357142857142857,0.775063331149391,0.985956148812927,0.526143953885058,0.0529497018838808
"4590",1.89804638394703,1.9111337565497,0.204163599551778,0.225916668625795,0.238057630646741,0.248704032417965,1.10654724506119,0.740726659544138,0.749663303276848,0.06,0.0357142857142857,0.955467697612119,0.99521285866499,0.146057983306843,0.0106464017712237
"4591",4.35816961036721,4.15506950226774,0.649283685661133,0.700370129673048,0.184889827663168,0.201412031789279,1.07868123770875,0.798297632649531,0.687706708226905,0.02,0.0714285714285714,0.966053382553192,0.992990844772077,0.109266373413969,0.0165222041261109
"4592",7.51726768333393,7.48612391544153,0.162459943862377,0.163020273657151,0.053618304441137,0.0539341376643861,1.00344903353684,0.965758747973391,0.526930747720758,0.04,0.0357142857142857,0.994101922715998,0.99090443813819,0.00495846194524909,0.000315833223249094
"4593",5.4379977649486,5.2254122931492,0.389704502319521,0.447897138943225,0.114796489389021,0.128076219089685,1.14932503031744,0.657596470789961,0.489081664529901,0.08,0.0714285714285714,0.935414609943046,0.990832016781573,0.200783149329871,0.013279729700664
"4594",8.81548061640706,8.68672070858845,0.154713662711749,0.12091880358652,0.0446188414876878,0.0400304997741654,0.781565127908628,0.496466790877818,0.47467861292646,0.06,0,0.886390176991223,0.990188431477849,-0.355571321621817,-0.00458834171352233
"4595",2.00559429134042,2.06560512449423,0.201043907096436,0.319632383313775,0.22356414679059,0.273701938891778,1.5898635672677,0.156651829392211,0.0530275356585911,0.04,0.0714285714285714,0.686261887496597,0.985956148812927,0.668895791223802,0.0501377921011883
"4597",2.05490725332243,1.88040374634026,0.267628498031662,0.151211608198237,0.251752471004159,0.206795568298315,0.565005630231308,0.11270417657755,0.212278203527478,0.06,0,0.630895135198471,0.985956148812927,-0.823668241611902,-0.0449569027058439
"4598",8.82383921361411,8.77842939057264,0.105644650698751,0.0923829332128621,0.0368354619496376,0.0346241407003233,0.874468632361657,0.720675610996024,0.336638475232378,0.04,0.0714285714285714,0.950334290048069,0.985956148812927,-0.193535116069385,-0.00221132124931429
"4599",2.06203205281945,2.095576913274,0.254160045734104,0.226510645504294,0.244488264420086,0.227112216803698,0.891212640641652,0.76212650149795,0.708905317005036,0.06,0,0.959020502640626,0.994918038680559,-0.166164075707244,-0.0173760476163882
"4601",7.13432528611266,7.05814830341735,0.101961170319914,0.140053348056041,0.0447573575470216,0.0530219757528667,1.37359494419894,0.329309701968557,0.94752343631608,0,0.0714285714285714,0.813582366686688,0.998283466352342,0.457942484938058,0.00826461820584511
"4602",2.24675262837173,2.2960108124292,0.281603509814982,0.256438912500326,0.236191127844923,0.220555476078884,0.910638197190123,0.810193618498726,0.905071160779381,0.06,0,0.969090049430351,0.998283466352342,-0.13505524280534,-0.0156356517660385
"4604",2.10091130754413,2.07974862377769,0.259134876456337,0.189480624653556,0.242300889593713,0.209301022248094,0.731204642326414,0.384702534501213,0.407812111743423,0.04,0,0.83768675524721,0.986576312957254,-0.451658432313867,-0.0329998673456188
"4605",4.45867320033909,4.61693424214906,0.201748463481892,0.146906715393621,0.100739404368094,0.0830170011633573,0.72816770377439,0.378298963753385,0.242996439844778,0.04,0.0714285714285714,0.835231960898695,0.985956148812927,-0.457664491091213,-0.0177224032047363
"4606",2.02461940974213,1.86968857010829,0.267269098956698,0.186269784563255,0.255347002577443,0.230835022354358,0.696937226527012,0.31507820712859,0.572789845940529,0.06,0,0.80440772373179,0.99090443813819,-0.520904775083642,-0.0245119802230857
"4607",3.72817083937149,3.62689441646984,0.15338041012713,0.152154931391108,0.105048299287647,0.10754939795939,0.992010200422558,0.992546492093005,0.566688666598716,0.02,0.0357142857142857,0.998880858512842,0.99090443813819,-0.0115825455364124,0.0025010986717431
"4608",10.2321078129179,10.2098232113707,0.11510213792099,0.115692148368554,0.0331571004653215,0.0333145290526525,1.00512597296819,0.961857374809028,0.775913699707912,0.02,0.0357142857142857,0.992924403940877,0.995933769408379,0.00736379247845749,0.000157428587331011
"4609",3.17945909108337,3.08459780938412,0.229642467726473,0.181006515246668,0.150720638242887,0.13792672272716,0.788210112174306,0.511889665354694,0.495758308671764,0.08,0.0357142857142857,0.892360337311252,0.99090443813819,-0.343354118882428,-0.0127939155157264
"4611",3.05482471908681,2.88468249835419,0.221244142601946,0.336675350995471,0.153974730450804,0.201144189067965,1.52173678830994,0.199134043201543,0.500168268860052,0.06,0.0714285714285714,0.728600549985479,0.99090443813819,0.605712319605547,0.0471694586171609
"4612",7.04605111756785,6.95447026145105,0.332734190174668,0.182828298706425,0.081865866587367,0.0614833598579053,0.549472534248583,0.0964948696074471,0.395159771659679,0.1,0.0357142857142857,0.605096781415072,0.985956148812927,-0.863885061857295,-0.0203825067294616
"4613",2.26407861470531,2.30035327718605,0.236004903447762,0.262422785735189,0.214569909852929,0.222692732345496,1.1119378534153,0.729895107904824,0.811003574458564,0.04,0.0357142857142857,0.952532050294357,0.996739229084981,0.153070044623638,0.0081228224925671
"4614",1.82403964051411,1.61526549559095,0.199199639711618,0.0677414386031793,0.244686361998896,0.161132454550862,0.340068077940546,0.00353024483153857,0.209260222836934,0.08,0,0.23272013458117,0.985956148812927,-1.55611175015339,-0.0835539074480339
"4615",1.93060703944628,1.74741812806596,0.212337068942894,0.0975262272004752,0.238681522099513,0.178716078593912,0.459299111954417,0.0321406970275062,0.333858923835167,0.1,0,0.448517838847281,0.985956148812927,-1.12250089509422,-0.0599654435056008
"4616",7.73008551908445,7.53480360858951,0.662436248503544,0.698973135422055,0.105290136743029,0.110957904787566,1.05515532551404,0.848878625351145,0.830525763234103,0.06,0.0714285714285714,0.975447761608916,0.996782245205759,0.0774532105071675,0.00566776804453728
"4617",1.8719402097231,1.71596564891232,0.21331855153768,0.0985599547589938,0.246730084744293,0.18295378763427,0.462031801962542,0.0334225212242896,0.293042050893012,0.12,0,0.452902539267341,0.985956148812927,-1.11394270123522,-0.0637762971100227
"4618",5.52075727163119,5.41149756150067,0.0903244260833686,0.0935219804450115,0.0544382146344799,0.0565118207667769,1.03540077142247,0.892658150630239,0.86159287182352,0.06,0.0714285714285714,0.982276610208395,0.997106104691888,0.0501733259074721,0.00207360613229701
"4620",1.86337380741181,1.88312634063837,0.221268866508763,0.161798539574745,0.252441025621715,0.213603128789543,0.73123048049029,0.384757198558489,0.940397053766166,0.04,0,0.83770011489649,0.998283466352342,-0.451608406261569,-0.0388378968321718
