"gene","age_var_pvalue","age_var_fdr"
"707",0.735743656252076,0.999490789587033
"708",0.930478566937736,0.999490789587033
"709",0.932900108162903,0.999490789587033
"710",0.647409171083325,0.999490789587033
"711",0.914003227224613,0.999490789587033
"712",0.546429581095336,0.999490789587033
"714",0.696710006656324,0.999490789587033
"715",0.060752388250817,0.797512357725924
"716",0.190960101389107,0.948297578870364
"718",0.672655990737625,0.999490789587033
"719",0.203232745754421,0.953504981459221
"720",0.700711995170636,0.999490789587033
"721",0.522523265777636,0.999490789587033
"722",0.752467768958393,0.999490789587033
"723",0.519534220574029,0.999490789587033
"724",0.803246709904723,0.999490789587033
"725",0.93460929867275,0.999490789587033
"726",0.843278454290114,0.999490789587033
"727",0.706451721885604,0.999490789587033
"728",0.38893345185443,0.999490789587033
"729",0.528235921208762,0.999490789587033
"730",0.973753665273351,0.999490789587033
"731",0.877213292284721,0.999490789587033
"732",0.533791347302159,0.999490789587033
"733",0.0800000815808957,0.835751052479361
"734",0.466901408697008,0.999490789587033
"735",0.601566469427558,0.999490789587033
"736",0.927443522654339,0.999490789587033
"737",0.510171416185548,0.999490789587033
"738",0.334371717986194,0.991070609343484
"739",0.812486201393146,0.999490789587033
"740",0.958289515460854,0.999490789587033
"741",0.623420759887258,0.999490789587033
"742",0.9351725688465,0.999490789587033
"743",0.780694845641986,0.999490789587033
"744",0.916148811926266,0.999490789587033
"745",0.255676371722976,0.968995248481592
"746",0.923549949192974,0.999490789587033
"747",0.325142102885575,0.99086720311034
"748",0.417917635439898,0.999490789587033
"749",0.20392552954297,0.953504981459221
"750",0.95688501685253,0.999490789587033
"751",0.033382682460374,0.705744176292035
"752",0.724040741843546,0.999490789587033
"753",0.903600759068047,0.999490789587033
"754",0.216570042307815,0.959856367919033
"755",0.619951022321641,0.999490789587033
"756",0.536126844178014,0.999490789587033
"757",0.654120618795806,0.999490789587033
"759",0.686377423268762,0.999490789587033
"772",0.681469624910012,0.999490789587033
"773",0.626050000997038,0.999490789587033
"774",0.0773694167298832,0.834118627115808
"776",0.676920055794846,0.999490789587033
"777",0.388985534225186,0.999490789587033
"778",0.311674792920889,0.988655473234541
