"gene","f_stat_adj","f_pvalue_adj","f_fdr_adj"
"10417",0.618465689817212,0.207368453376637,0.610410750676166
"10418",1.04322561865228,0.877480128189259,0.967284486951952
"10419",0.887091998181468,0.768667455222195,0.931982390711326
"10420",2.88848395992659,0.00209496955826216,0.108451706930238
"10421",1.3320457396476,0.399290238968627,0.762322281140813
"10422",0.730678232161942,0.412413037465954,0.77070651697069
"10423",1.285898298961,0.457661329435029,0.79836933739178
"10424",1.56303388948263,0.193565994992458,0.596400465509073
"10426",2.15808213604633,0.0256241761863176,0.290218570066028
"10427",2.23018398948529,0.019958168580815,0.263029544138031
"10428",1.36882232982602,0.357341088277794,0.735934529806587
"10429",0.508096003073039,0.0771711456241765,0.432006686317755
"10431",1.4751897465045,0.256695967732455,0.657126291023394
"10432",0.337101105151883,0.00554365896223424,0.165841039979528
"10433",0.769928633968108,0.497050040828823,0.819567724404106
"10434",1.60799400658314,0.167094876481947,0.566768733796472
"10435",1.01872687983732,0.929887710810745,0.98072392916612
"10436",1.59087190673649,0.176752560734449,0.57884065277389
"10437",0.521791629230441,0.0891868965289836,0.45685441750229
"10438",0.533268295588185,0.100142194785076,0.475578652212934
"10440",1.54435935452021,0.205658467570946,0.608805018693149
"10441",2.04875323380705,0.0374149907467505,0.332109681882825
"10442",0.797435267132573,0.558989288098662,0.852181185842386
"10444",0.522079104357517,0.089451371553291,0.457181031374337
"10446",0.769906364242324,0.497000663677432,0.819539382672729
"10447",0.4041629348417,0.0194223707553459,0.260111498887158
"10448",0.5840187827855,0.158519919110535,0.555977522351704
"10449",0.682835362790243,0.317274771079752,0.707447609168436
"10450",1.13054376113183,0.7046007735035,0.912363838294121
"10451",1.20033869604656,0.583823880491625,0.86388793766697
"10452",0.661474991757935,0.27828824508673,0.675977134223349
"10453",0.800674303662021,0.566394268801848,0.856274521418723
"10454",1.03850290780069,0.887461637249365,0.970302026348452
"10455",0.86682670448487,0.720810110160152,0.915680785696072
"10456",1.58704370906795,0.178981619402107,0.58086392156781
"10457",3.69036111443934,0.000155887982140834,0.0298663891017486
"10458",0.782355616715044,0.524808198557588,0.835479443972571
"10459",0.882835823672116,0.758617280588776,0.928885253889616
"10460",1.06014381660926,0.842222961086399,0.956170499101245
"10461",1.50519537152646,0.233292865816303,0.635351753365384
"10462",1.4711055884739,0.260039443547573,0.660039446879868
"10463",0.614688976095061,0.201656916384227,0.606027498766347
"10464",1.83915614198722,0.0769114134515201,0.431931796191486
"10465",0.938837498370776,0.890056603207293,0.971134490020465
"10466",1.78672881607569,0.0919210339422671,0.461549317101551
"10467",1.05522999169495,0.852381312904586,0.959349103512593
"10468",0.849103712264327,0.679035536314855,0.901686001713598
"10469",1.46362004601503,0.266268705355361,0.664584858448505
"10470",0.955616256171803,0.928821411865931,0.98025882823519
"10471",0.919222244364179,0.844294464014834,0.956985320817433
"10472",0.52258222968908,0.0899154662320053,0.45793272307684
"10473",0.953374780774856,0.923666409949179,0.97874575715232
"10474",0.958127940846612,0.934588548608635,0.981825341530439
"10475",1.30108794160205,0.437723100403002,0.786449509238763
"10476",0.525238196462606,0.0923912354549108,0.4623508670391
"10479",0.555389758129864,0.123584227719877,0.510449033500075
"10480",0.812175220496478,0.592844965114533,0.867010649891059
"10481",1.03523170883002,0.894410041572055,0.972644540695359
"10482",0.839448404365759,0.65635871860725,0.89196909058327
"10483",0.518046460687112,0.085787696085072,0.450069806716309
"10484",1.1373948064286,0.692037561797183,0.90690852246003
"10485",2.16721588887558,0.0248257743781695,0.287201663097027
"10486",0.78705649680025,0.535408894070025,0.840773857936765
"10487",1.25599584721027,0.499048086800155,0.820374947227711
"10488",0.986022255625414,0.997902506833559,0.999338439583184
"10489",1.3787787962522,0.346651235172664,0.729219652595196
"10490",0.632611440170475,0.229518617798041,0.631727247659114
"10491",1.15479602608559,0.660814784394306,0.893566298845875
"10492",1.50466209093918,0.233691398915955,0.635846800564724
"10493",0.840798994269211,0.659526100138295,0.893046999757921
"10494",1.53903626458968,0.209230177366478,0.612395579099485
"10495",1.69944524520025,0.123351879050051,0.510123697247392
"10496",1.60979190776127,0.166109793553116,0.565468410468097
"10497",1.22189007722006,0.549787361040212,0.847711482427655
"10498",0.532633726753987,0.099515092029073,0.473936435496805
"10499",1.10648023378408,0.749920104461839,0.92619450457902
"10500",1.03930390354957,0.885764535560047,0.969876055795521
"10501",1.36470341014195,0.361845106347025,0.738524044325561
"10503",1.23362334155091,0.531901749614217,0.83887243521788
"10504",1.53909904651484,0.209187722766383,0.612395579099485
"10505",0.795670049408205,0.554962566703235,0.850010515053804
"10506",3.17214002966671,0.000817411435021675,0.0704072874703544
"10507",1.48215285844576,0.251084411180463,0.652094375645411
"10508",0.287976925011541,0.00168349260517874,0.0990289767752197
"10509",0.684438375375674,0.320293760835416,0.709580249717137
"10510",0.793278195807481,0.549516699224265,0.847711482427655
"10511",1.24953577068408,0.508367109157946,0.825434694684401
"10512",0.626272064471862,0.219445415532767,0.622039743575011
"10513",1.13418477634614,0.697905086497805,0.909365936134559
"10514",0.812994452364587,0.594737791657706,0.867956097454905
"10515",1.31955044192391,0.414451664447832,0.771684105703308
"10516",0.617231169522234,0.205492010426078,0.608627643701733
"10517",1.69926757731559,0.123425255330915,0.510123697247392
"10518",1.44640497823476,0.281101903883276,0.677843194204868
"10519",1.67840364112296,0.132335950881902,0.52165887762311
"10520",0.510402993249026,0.0791155820606632,0.435986406517095
"10521",1.14330190681236,0.681327636262153,0.902316117395967
"10522",1.07832057548705,0.805249099865615,0.94465461434817
"10523",1.33755715295191,0.392751485305035,0.757351655418419
"10524",2.08819975009195,0.0326419432079512,0.316912069980109
"10525",0.529673793452849,0.0966231269471733,0.469823079320933
"10526",0.883709304600421,0.760680076659329,0.929483314747348
"10527",0.529895011982336,0.0968373809057754,0.470369083882145
"10529",1.35116605478585,0.376989922119689,0.748838001653688
"10530",1.0025132041426,0.965386653091605,0.99098435042271
"10531",1.22829114101751,0.539973716849378,0.842733299860538
"10532",1.35144974503895,0.376667121065907,0.748695979236059
"10533",0.476556995578633,0.0537153376949101,0.379188850807733
"10534",0.312304667863701,0.00314530196155725,0.131545545106584
"10535",0.763005806160573,0.48176784588613,0.812057296552019
"10536",0.53845305595042,0.10536024379447,0.482939765153577
"10537",0.422022795156011,0.0256617454499405,0.290405551420601
"10538",1.04796976402127,0.867513790624462,0.964700783287318
"10539",0.929887487937504,0.869228175283289,0.96523360561765
"10540",0.66259465164865,0.280272771221587,0.677067147070768
