perturbation_id,target_gene
9365_TSR1_P2_ENSG00000167721,TSR1
9366_TSR2_P1P2_ENSG00000158526,TSR2
936_BUB3_P1P2_ENSG00000154473,BUB3
9370_TSSK3_P1P2_ENSG00000162526,TSSK3
937_BUD13_P1P2_ENSG00000137656,BUD13
9380_TTC1_P1P2_ENSG00000113312,TTC1
9383_TTC27_P1P2_ENSG00000018699,TTC27
938_BUD31_P1P2_ENSG00000106245,BUD31
9390_TTC4_P1P2_ENSG00000243725,TTC4
9397_TTF2_P1P2_ENSG00000116830,TTF2
9398_TTI1_P1P2_ENSG00000101407,TTI1
9399_TTI2_P1P2_ENSG00000129696,TTI2
939_BYSL_P1P2_ENSG00000112578,BYSL
9400_TTK_P1P2_ENSG00000112742,TTK
9408_TUBA1B_P1P2_ENSG00000123416,TUBA1B
9409_TUBA1C_P1P2_ENSG00000167553,TUBA1C
9410_TUBA3D_ENST00000321253.6_ENSG00000075886,TUBA3D
9412_TUBB2A_P1P2_ENSG00000137267,TUBB2A
9420_TUBB_P1_ENSG00000196230,TUBB
9421_TUBB_P2_ENSG00000196230,TUBB
9422_TUBD1_P1P2_ENSG00000108423,TUBD1
9423_TUBE1_P1P2_ENSG00000074935,TUBE1
9424_TUBG1_P1P2_ENSG00000131462,TUBG1
9425_TUBGCP2_P1P2_ENSG00000130640,TUBGCP2
9426_TUBGCP3_P1P2_ENSG00000126216,TUBGCP3
9427_TUBGCP4_P1P2_ENSG00000137822,TUBGCP4
9428_TUBGCP5_P1P2_ENSG00000275835,TUBGCP5
9429_TUBGCP6_P1P2_ENSG00000128159,TUBGCP6
9430_TUFM_P1P2_ENSG00000178952,TUFM
9431_TULP1_P1P2_ENSG00000112041,TULP1
9435_TUT1_P1_ENSG00000149016,TUT1
9436_TUT1_P2_ENSG00000149016,TUT1
9438_TVP23C_P1P2_ENSG00000175106,TVP23C
9439_TWF1_P1P2_ENSG00000151239,TWF1
9443_TWISTNB_P1P2_ENSG00000105849,TWISTNB
9444_TWSG1_P1P2_ENSG00000128791,TWSG1
944_TWNK_P1P2_ENSG00000107815,TWNK
9457_TXNL4A_P1P2_ENSG00000141759,TXNL4A
9458_TXNL4B_P1P2_ENSG00000140830,TXNL4B
9461_TXN_P1P2_ENSG00000136810,TXN
9462_TYK2_P1P2_ENSG00000105397,TYK2
9473_U2AF1_P1P2_ENSG00000160201,U2AF1
9474_U2AF2_P1P2_ENSG00000063244,U2AF2
9475_U2SURP_P1P2_ENSG00000163714,U2SURP
9477_UBA1_P2_ENSG00000130985,UBA1
9478_UBA1_P1_ENSG00000130985,UBA1
9479_UBA2_P1P2_ENSG00000126261,UBA2
9480_UBA3_P1P2_ENSG00000144744,UBA3
9481_UBA52_P2_ENSG00000221983,UBA52
9482_UBA52_P1_ENSG00000221983,UBA52
9483_UBA5_P1P2_ENSG00000081307,UBA5
9489_UBAP1_P1P2_ENSG00000165006,UBAP1
9493_UBC_P1P2_ENSG00000150991,UBC
9498_UBE2D3_P1P2_ENSG00000109332,UBE2D3
9505_UBE2H_P1P2_ENSG00000186591,UBE2H
9506_UBE2I_P1P2_ENSG00000103275,UBE2I
9510_UBE2L3_P1P2_ENSG00000185651,UBE2L3
9512_UBE2M_P1P2_ENSG00000130725,UBE2M
9513_UBE2N_P1P2_ENSG00000177889,UBE2N
9523_UBE2Z_P1P2_ENSG00000159202,UBE2Z
9526_UBE3C_P1P2_ENSG00000009335,UBE3C
9527_UBE3D_P1P2_ENSG00000118420,UBE3D
952_NKAPD1_P1P2_ENSG00000150776,NKAPD1
9534_UBL5_P1P2_ENSG00000198258,UBL5
9543_UBQLN4_P1P2_ENSG00000160803,UBQLN4
9547_UBR4_P1P2_ENSG00000127481,UBR4
9548_UBR5_P1P2_ENSG00000104517,UBR5
9550_UBTF_P1P2_ENSG00000108312,UBTF
9563_UCHL5_P1P2_ENSG00000116750,UCHL5
9570_UFL1_P1P2_ENSG00000014123,UFL1
9571_UFM1_P1P2_ENSG00000120686,UFM1
9583_UHRF1_P1P2_ENSG00000276043,UHRF1
9587_UMPS_P1P2_ENSG00000114491,UMPS
9592_UNC45A_P1_ENSG00000140553,UNC45A
9593_UNC45A_P2_ENSG00000140553,UNC45A
9594_UNC50_P1P2_ENSG00000115446,UNC50
9596_UNCX_P1P2_ENSG00000164853,UNCX
9600_UPF1_P1P2_ENSG00000005007,UPF1
9601_UPF2_P1P2_ENSG00000151461,UPF2
9602_UPF3A_P1P2_ENSG00000169062,UPF3A
9606_UQCC2_P1P2_ENSG00000137288,UQCC2
9609_UQCRB_P1P2_ENSG00000156467,UQCRB
9610_UQCRC1_P1_ENSG00000010256,UQCRC1
9611_UQCRC1_P2_ENSG00000010256,UQCRC1
9612_UQCRC2_P1P2_ENSG00000140740,UQCRC2
9613_UQCRFS1_P1P2_ENSG00000169021,UQCRFS1
9615_UQCRH_P1P2_ENSG00000173660,UQCRH
9616_UQCRQ_P1P2_ENSG00000164405,UQCRQ
9617_URB1_P1P2_ENSG00000142207,URB1
9618_URB2_P1P2_ENSG00000135763,URB2
9621_URI1_P1P2_ENSG00000105176,URI1
9622_URM1_P1P2_ENSG00000167118,URM1
9623_UROD_P1P2_ENSG00000126088,UROD
9628_USF2_P1P2_ENSG00000105698,USF2
9629_ATP5MD_P1P2_ENSG00000173915,ATP5MD
9631_USP10_P1P2_ENSG00000103194,USP10
9635_USP14_P1P2_ENSG00000101557,USP14
9638_USP19_P1P2_ENSG00000172046,USP19
964_C12orf45_P1P2_ENSG00000151131,C12orf45
9652_USP36_P1P2_ENSG00000055483,USP36
9653_USP37_P1P2_ENSG00000135913,USP37
9655_USP39_P2_ENSG00000168883,USP39
9656_USP39_P1_ENSG00000168883,USP39
9672_USP5_P1_ENSG00000111667,USP5
9673_USP5_P2_ENSG00000111667,USP5
9675_USP7_P1P2_ENSG00000187555,USP7
9676_USP8_P1P2_ENSG00000138592,USP8
9677_USP9X_P1P2_ENSG00000124486,USP9X
9678_USPL1_P1P2_ENSG00000132952,USPL1
9679_UTP11_P1P2_ENSG00000183520,UTP11
9682_UTP15_P1P2_ENSG00000164338,UTP15
9683_UTP18_P1P2_ENSG00000011260,UTP18
9684_UTP20_P1P2_ENSG00000120800,UTP20
9685_UTP23_P1P2_ENSG00000147679,UTP23
9686_UTP3_P1P2_ENSG00000132467,UTP3
9687_UTP6_P1P2_ENSG00000108651,UTP6
968_C12orf60_P1P2_ENSG00000182993,C12orf60
9690_UXS1_P1P2_ENSG00000115652,UXS1
9691_UXT_P1P2_ENSG00000126756,UXT
9702_VARS2_P1P2_ENSG00000137411,VARS2
9703_VARS_P1P2_ENSG00000204394,VARS
9709_VBP1_P1P2_ENSG00000155959,VBP1
9712_VCP_P1P2_ENSG00000165280,VCP
9722_VEZT_P1P2_ENSG00000028203,VEZT
9725_VHL_P1P2_ENSG00000134086,VHL
9734_VMP1_P1P2_ENSG00000062716,VMP1
9741_VPS13D_P1P2_ENSG00000048707,VPS13D
9743_VPS18_P1P2_ENSG00000104142,VPS18
9744_VPS25_P1P2_ENSG00000131475,VPS25
9747_VPS28_P1P2_ENSG00000160948,VPS28
9748_VPS29_P1P2_ENSG00000111237,VPS29
9749_VPS33A_P1P2_ENSG00000139719,VPS33A
9751_VPS35_P1P2_ENSG00000069329,VPS35
9753_VPS37A_P1P2_ENSG00000155975,VPS37A
9755_VPS37C_P1P2_ENSG00000167987,VPS37C
9757_VPS41_P1_ENSG00000006715,VPS41
9758_VPS41_P2_ENSG00000006715,VPS41
9762_VPS51_P1P2_ENSG00000149823,VPS51
9765_VPS54_P1P2_ENSG00000143952,VPS54
9766_VPS72_P1P2_ENSG00000163159,VPS72
976_RTRAF_P1P2_ENSG00000087302,RTRAF
9779_INTS14_P1P2_ENSG00000138614,INTS14
9780_INTS14_P1P2_ENSG00000138614,INTS14
9781_INTS14_P1P2_ENSG00000138614,INTS14
9783_WAC_P1P2_ENSG00000095787,WAC
9785_WARS_P1P2_ENSG00000140105,WARS
978_C14orf178_P1P2_ENSG00000197734,C14orf178
9790_WBP11_P1_ENSG00000084463,WBP11
9791_WBP11_P2_ENSG00000084463,WBP11
9792_WBP1L_P1P2_ENSG00000166272,WBP1L
9793_WBP1_P1P2_ENSG00000239779,WBP1
9798_BUD23_P1P2_ENSG00000071462,BUD23
9801_WDFY3_P1P2_ENSG00000163625,WDFY3
9802_WDHD1_P1P2_ENSG00000198554,WDHD1
9804_WDR12_P1P2_ENSG00000138442,WDR12
9806_WDR18_P1P2_ENSG00000065268,WDR18
9808_WDR1_P1P2_ENSG00000071127,WDR1
9810_WDR24_P1P2_ENSG00000127580,WDR24
9811_WDR25_P1P2_ENSG00000176473,WDR25
9812_WDR26_P1P2_ENSG00000162923,WDR26
9814_WDR33_P1P2_ENSG00000136709,WDR33
9816_WDR36_P1P2_ENSG00000134987,WDR36
9818_WDR3_P1P2_ENSG00000065183,WDR3
9820_WDR43_P1P2_ENSG00000163811,WDR43
9821_WDR44_P1P2_ENSG00000131725,WDR44
9824_WDR46_P1P2_ENSG00000227057,WDR46
9826_WDR4_P1P2_ENSG00000160193,WDR4
9828_WDR54_P1P2_ENSG00000005448,WDR54
9829_WDR55_P1P2_ENSG00000120314,WDR55
9831_WDR5_P1P2_ENSG00000196363,WDR5
9833_WDR61_P1P2_ENSG00000140395,WDR61
9837_WDR70_P1P2_ENSG00000082068,WDR70
9839_WDR74_P1_ENSG00000133316,WDR74
9840_WDR74_P2_ENSG00000133316,WDR74
9841_WDR75_P1P2_ENSG00000115368,WDR75
9843_WDR77_P1P2_ENSG00000116455,WDR77
9844_WDR7_P1P2_ENSG00000091157,WDR7
9847_WDR82_P1P2_ENSG00000164091,WDR82
9848_WDR83OS_P1P2_ENSG00000105583,WDR83OS
9853_WDR92_P1P2_ENSG00000243667,WDR92
9855_WDTC1_P1P2_ENSG00000142784,WDTC1
9857_WEE1_P1P2_ENSG00000166483,WEE1
9867_WNK1_P1P2_ENSG00000060237,WNK1
9875_GET1_P1P2_ENSG00000182093,GET1
9881_WTAP_P1P2_ENSG00000146457,WTAP
9886_XAB2_P1P2_ENSG00000076924,XAB2
9896_XPO1_P1P2_ENSG00000082898,XPO1
9898_XPO5_P1P2_ENSG00000124571,XPO5
9903_XRCC1_P1P2_ENSG00000073050,XRCC1
9904_XRCC2_P1P2_ENSG00000196584,XRCC2
9905_XRCC3_P1P2_ENSG00000126215,XRCC3
9907_XRCC5_P1P2_ENSG00000079246,XRCC5
9909_XRCC6_P1P2_ENSG00000196419,XRCC6
9910_XRN1_P1P2_ENSG00000114127,XRN1
9911_XRN2_P1P2_ENSG00000088930,XRN2
9916_YAE1_P1P2_ENSG00000241127,YAE1
9918_YARS2_P1P2_ENSG00000139131,YARS2
9919_YARS_P1P2_ENSG00000134684,YARS
9921_YBX1_P1P2_ENSG00000065978,YBX1
9923_YBX3_P1P2_ENSG00000060138,YBX3
9925_YEATS2_P1P2_ENSG00000163872,YEATS2
9926_YEATS4_P1P2_ENSG00000127337,YEATS4
9936_YJEFN3_P1_ENSG00000250067,YJEFN3
9937_YJEFN3_P2_ENSG00000250067,YJEFN3
9938_YKT6_P1P2_ENSG00000106636,YKT6
9942_YPEL1_P1P2_ENSG00000100027,YPEL1
9944_YPEL5_P1P2_ENSG00000119801,YPEL5
9945_YRDC_P1P2_ENSG00000196449,YRDC
9946_YTHDC1_P1P2_ENSG00000083896,YTHDC1
9958_YY1_P1P2_ENSG00000100811,YY1
9969_ZBTB11_P1P2_ENSG00000066422,ZBTB11
9971_ZBTB14_P1P2_ENSG00000198081,ZBTB14
9973_ZBTB17_P1P2_ENSG00000116809,ZBTB17
9974_ZBTB17_P1P2_ENSG00000116809,ZBTB17
9975_ZBTB17_P1P2_ENSG00000116809,ZBTB17
997_C16orf86_P1P2_ENSG00000159761,C16orf86
9998_ZBTB44_P1P2_ENSG00000196323,ZBTB44
9_AAR2_P1P2_ENSG00000131043,AAR2
