perturbation_id,target_gene
10427_ZNF532_P1_ENSG00000074657,ZNF532
10428_ZNF534_P1P2_ENSG00000198633,ZNF534
10429_ZNF536_P1P2_ENSG00000198597,ZNF536
1042_C1orf174_P1P2_ENSG00000198912,C1orf174
10430_ZNF540_P2_ENSG00000171817,ZNF540
10431_ZNF540_P1_ENSG00000171817,ZNF540
10432_ZNF541_P1P2_ENSG00000118156,ZNF541
10433_ZNF543_P1P2_ENSG00000178229,ZNF543
10434_ZNF544_P1P2_ENSG00000198131,ZNF544
10435_ZNF546_P1P2_ENSG00000187187,ZNF546
10436_ZNF547_P1P2_ENSG00000152433,ZNF547
10437_ZNF548_P1P2_ENSG00000188785,ZNF548
10438_ZNF549_P1P2_ENSG00000121406,ZNF549
10439_ZNF550_P1P2_ENSG00000251369,ZNF550
1043_C1orf198_P2_ENSG00000119280,C1orf198
10440_ZNF551_P1P2_ENSG00000204519,ZNF551
10441_ZNF552_P1P2_ENSG00000178935,ZNF552
10442_ZNF554_P1P2_ENSG00000172006,ZNF554
10443_ZNF555_P1P2_ENSG00000186300,ZNF555
10444_ZNF556_P1P2_ENSG00000172000,ZNF556
10445_ZNF557_P1P2_ENSG00000130544,ZNF557
10446_ZNF558_P1P2_ENSG00000167785,ZNF558
10447_ZNF559_P1P2_ENSG00000188321,ZNF559
10448_ZNF560_P1P2_ENSG00000198028,ZNF560
10449_ZNF561_P1P2_ENSG00000171469,ZNF561
1044_C1orf198_P1_ENSG00000119280,C1orf198
10450_ZNF562_P1P2_ENSG00000171466,ZNF562
10451_ZNF563_P1P2_ENSG00000188868,ZNF563
10452_ZNF564_P1P2_ENSG00000249709,ZNF564
10453_ZNF565_P1P2_ENSG00000196357,ZNF565
10454_ZNF566_P1P2_ENSG00000186017,ZNF566
10455_ZNF567_P1P2_ENSG00000189042,ZNF567
10456_ZNF568_P1P2_ENSG00000198453,ZNF568
10457_ZNF569_P1P2_ENSG00000196437,ZNF569
10458_ZNF570_P2_ENSG00000171827,ZNF570
10459_ZNF570_P1_ENSG00000171827,ZNF570
1045_C1orf216_P1P2_ENSG00000142686,C1orf216
10460_ZNF571_P1P2_ENSG00000180479,ZNF571
10461_ZNF572_P1P2_ENSG00000180938,ZNF572
10462_ZNF573_P1P2_ENSG00000189144,ZNF573
10463_ZNF574_P1_ENSG00000105732,ZNF574
10464_ZNF574_P2_ENSG00000105732,ZNF574
10465_ZNF575_P1P2_ENSG00000176472,ZNF575
10466_ZNF576_P1P2_ENSG00000124444,ZNF576
10467_ZNF577_P1P2_ENSG00000161551,ZNF577
10468_ZNF578_P1P2_ENSG00000258405,ZNF578
10469_ZNF579_P1P2_ENSG00000218891,ZNF579
1046_FNDC10_P1P2_ENSG00000228594,FNDC10
10470_ZNF57_P1P2_ENSG00000171970,ZNF57
10471_ZNF580_P1_ENSG00000213015,ZNF580
10472_ZNF580_P2_ENSG00000213015,ZNF580
10473_ZNF581_P1_ENSG00000171425,ZNF581
10475_ZNF582_P1P2_ENSG00000018869,ZNF582
10476_ZNF583_P1P2_ENSG00000198440,ZNF583
10477_ZNF584_P1P2_ENSG00000171574,ZNF584
10478_ZNF585A_P1P2_ENSG00000196967,ZNF585A
10479_ZNF585B_P1P2_ENSG00000245680,ZNF585B
1047_ODR4_P1P2_ENSG00000157181,ODR4
10480_ZNF586_P1P2_ENSG00000083828,ZNF586
10481_ZNF587B_ENST00000594901.1_ENSG00000269343,ZNF587B
"10482_ZNF587_ENST00000339656.5,ENST00000423137.1_ENSG00000198466",ZNF587
10483_ZNF589_P1P2_ENSG00000164048,ZNF589
10484_ZNF592_P1P2_ENSG00000166716,ZNF592
10485_ZNF593_P1P2_ENSG00000142684,ZNF593
10486_ZNF594_P1P2_ENSG00000180626,ZNF594
10487_ZNF595_P1_ENSG00000272602,ZNF595
10488_ZNF595_P2_ENSG00000272602,ZNF595
10489_ZNF596_P1P2_ENSG00000172748,ZNF596
1048_C1orf35_P1P2_ENSG00000143793,C1orf35
10490_ZNF597_P1P2_ENSG00000167981,ZNF597
10491_ZNF598_P1P2_ENSG00000167962,ZNF598
10492_ZNF599_P1P2_ENSG00000153896,ZNF599
10493_ZNF600_P1P2_ENSG00000189190,ZNF600
10494_ZNF605_P1P2_ENSG00000196458,ZNF605
10495_ZNF606_P1P2_ENSG00000166704,ZNF606
10496_ZNF607_P1P2_ENSG00000198182,ZNF607
10497_ZNF608_P1_ENSG00000168916,ZNF608
10498_ZNF608_P2_ENSG00000168916,ZNF608
10499_ZNF609_ENST00000326648.3_ENSG00000180357,ZNF609
1049_C1orf43_P1P2_ENSG00000143612,C1orf43
104_ACTB_P1P2_ENSG00000075624,ACTB
10500_ZNF610_P1P2_ENSG00000167554,ZNF610
10501_ZNF611_P1P2_ENSG00000213020,ZNF611
10502_ZNF613_P1P2_ENSG00000176024,ZNF613
10503_ZNF614_P1P2_ENSG00000142556,ZNF614
10504_ZNF615_P1P2_ENSG00000197619,ZNF615
10505_ZNF616_P1P2_ENSG00000204611,ZNF616
10506_ZNF618_P1P2_ENSG00000157657,ZNF618
10507_ZNF619_P1P2_ENSG00000177873,ZNF619
10508_ZNF620_P1P2_ENSG00000177842,ZNF620
10509_ZNF621_P1P2_ENSG00000172888,ZNF621
1050_C1orf50_P1P2_ENSG00000164008,C1orf50
10510_ZNF622_P1P2_ENSG00000173545,ZNF622
10511_ZNF623_P1P2_ENSG00000183309,ZNF623
10512_ZNF624_P1P2_ENSG00000197566,ZNF624
10514_ZNF626_P1P2_ENSG00000188171,ZNF626
10515_ZNF627_P1P2_ENSG00000198551,ZNF627
10516_ZNF628_P1P2_ENSG00000197483,ZNF628
10517_ZNF629_P1P2_ENSG00000102870,ZNF629
10518_ZNF630_P1P2_ENSG00000221994,ZNF630
10519_ZNF638_P1P2_ENSG00000075292,ZNF638
1051_C1orf52_P1P2_ENSG00000162642,C1orf52
10520_ZNF639_P1P2_ENSG00000121864,ZNF639
10521_ZNF641_P1P2_ENSG00000167528,ZNF641
10522_ZNF644_P1P2_ENSG00000122482,ZNF644
10523_CBLL2_P1P2_ENSG00000175809,CBLL2
10524_ZNF646_P1P2_ENSG00000167395,ZNF646
10525_ZNF648_P1P2_ENSG00000179930,ZNF648
10526_ZNF649_P1P2_ENSG00000198093,ZNF649
10527_ZNF652_P1P2_ENSG00000198740,ZNF652
10528_ZNF653_P1P2_ENSG00000161914,ZNF653
10529_ZNF654_P1P2_ENSG00000175105,ZNF654
1052_C1orf53_P1P2_ENSG00000203724,C1orf53
10530_ZNF655_P1P2_ENSG00000197343,ZNF655
"10531_ZNF658_ENST00000377626.3,ENST00000602553.1_ENSG00000274349",ZNF658
10532_ZNF660_P1P2_ENSG00000144792,ZNF660
10533_ZNF662_P1P2_ENSG00000182983,ZNF662
10534_ZNF664_P1P2_ENSG00000179195,ZNF664
10535_ZNF665_P1P2_ENSG00000197497,ZNF665
10536_ZNF667_P1P2_ENSG00000198046,ZNF667
10537_ZNF668_ENST00000417110.2_ENSG00000167394,ZNF668
10538_ZNF669_P1P2_ENSG00000188295,ZNF669
10539_ZNF670_P1P2_ENSG00000277462,ZNF670
1053_C1orf56_P1P2_ENSG00000143443,C1orf56
10540_ZNF671_P1P2_ENSG00000083814,ZNF671
10541_ZNF672_P1P2_ENSG00000171161,ZNF672
10542_ZNF674_P1P2_ENSG00000251192,ZNF674
10543_ZNF675_P1P2_ENSG00000197372,ZNF675
10544_ZNF676_ENST00000397121.2_ENSG00000196109,ZNF676
10545_ZNF677_P1P2_ENSG00000197928,ZNF677
10546_ZNF678_P1P2_ENSG00000181450,ZNF678
10547_ZNF679_P1P2_ENSG00000197123,ZNF679
10548_ZNF680_P1P2_ENSG00000173041,ZNF680
10549_ZNF681_P1P2_ENSG00000196172,ZNF681
1054_C1orf61_P2_ENSG00000125462,C1orf61
10550_ZNF682_P1P2_ENSG00000197124,ZNF682
10551_ZNF683_P1P2_ENSG00000176083,ZNF683
10552_ZNF684_P1P2_ENSG00000117010,ZNF684
10553_ZNF687_P1P2_ENSG00000143373,ZNF687
10554_ZNF688_P1P2_ENSG00000229809,ZNF688
10555_ZNF689_P1P2_ENSG00000156853,ZNF689
10556_ZNF691_P1P2_ENSG00000164011,ZNF691
10557_ZNF692_P1P2_ENSG00000171163,ZNF692
10558_ZNF695_ENST00000339986.7_ENSG00000197472,ZNF695
10559_ZNF696_P1P2_ENSG00000185730,ZNF696
1055_C1orf61_P1_ENSG00000125462,C1orf61
10560_ZNF697_P1P2_ENSG00000143067,ZNF697
10561_ZNF699_ENST00000308650.3_ENSG00000196110,ZNF699
10562_ZNF699_ENST00000591998.1_ENSG00000196110,ZNF699
10563_ZNF69_P1P2_ENSG00000198429,ZNF69
10564_ZNF700_P1P2_ENSG00000196757,ZNF700
10565_ZNF701_P1P2_ENSG00000167562,ZNF701
10566_ZNF703_P1P2_ENSG00000183779,ZNF703
10567_ZNF704_P1P2_ENSG00000164684,ZNF704
10568_ZNF705A_P1P2_ENSG00000196946,ZNF705A
10569_ZNF705B_ENST00000443676.1_ENSG00000215356,ZNF705B
1056_SHLD1_P1P2_ENSG00000171984,SHLD1
10570_ZNF705B_ENST00000400120.3_ENSG00000215356,ZNF705B
10571_ZNF705D_ENST00000400085.3_ENSG00000215343,ZNF705D
10572_ZNF705G_ENST00000400156.4_ENSG00000215372,ZNF705G
10573_ZNF705G_ENST00000400078.2_ENSG00000215372,ZNF705G
10574_ZNF706_P1P2_ENSG00000120963,ZNF706
10575_ZNF707_P1P2_ENSG00000181135,ZNF707
10576_ZNF708_P1P2_ENSG00000182141,ZNF708
10577_ZNF709_P1P2_ENSG00000242852,ZNF709
10578_ZNF70_P1P2_ENSG00000187792,ZNF70
10579_ZNF710_P1P2_ENSG00000140548,ZNF710
1057_C20orf203_P1P2_ENSG00000198547,C20orf203
10580_ZNF711_P1P2_ENSG00000147180,ZNF711
10581_ZNF713_P1P2_ENSG00000178665,ZNF713
10582_ZNF714_P1P2_ENSG00000160352,ZNF714
10583_ZNF716_P1P2_ENSG00000182111,ZNF716
10584_ZNF717_P1P2_ENSG00000227124,ZNF717
"10585_ZNF718_ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1_ENSG00000250312",ZNF718
10586_ZNF718_ENST00000502662.1_ENSG00000250312,ZNF718
10587_ZNF718_ENST00000400172.3_ENSG00000250312,ZNF718
10588_ZNF71_P1P2_ENSG00000197951,ZNF71
10589_ZNF720_P1P2_ENSG00000197302,ZNF720
1058_RAB5IF_P1P2_ENSG00000101084,RAB5IF
10590_ZNF721_P1_ENSG00000182903,ZNF721
10591_ZNF721_P2_ENSG00000182903,ZNF721
10592_ZNF726_P1P2_ENSG00000213967,ZNF726
10593_ZNF727_P1P2_ENSG00000214652,ZNF727
10594_ZNF728_ENST00000594710.1_ENSG00000269067,ZNF728
10595_ZNF729_P1P2_ENSG00000196350,ZNF729
10596_ZNF730_P1P2_ENSG00000183850,ZNF730
10597_ZNF732_P1P2_ENSG00000186777,ZNF732
10598_ZNF735_NM_001159524_ENSG00000223614,ZNF735
10599_ZNF736_P1_ENSG00000234444,ZNF736
1059_C20orf27_P1P2_ENSG00000101220,C20orf27
105_ACTG1_P1P2_ENSG00000184009,ACTG1
10600_ZNF736_P2_ENSG00000234444,ZNF736
10601_ZNF737_P1P2_ENSG00000237440,ZNF737
10602_ZNF740_P1P2_ENSG00000139651,ZNF740
10603_ZNF746_P1P2_ENSG00000181220,ZNF746
10604_ZNF747_P1P2_ENSG00000169955,ZNF747
10605_ZNF749_P1P2_ENSG00000186230,ZNF749
10606_ZNF74_P1P2_ENSG00000185252,ZNF74
10607_ZNF750_P1P2_ENSG00000141579,ZNF750
10608_ZNF75A_P1P2_ENSG00000162086,ZNF75A
10609_ZNF75D_P1P2_ENSG00000186376,ZNF75D
1060_C20orf96_P1P2_ENSG00000196476,C20orf96
10610_ZNF761_P1P2_ENSG00000160336,ZNF761
10611_ZNF763_P1P2_ENSG00000197054,ZNF763
10612_ZNF764_P1P2_ENSG00000169951,ZNF764
10613_ZNF765_P1_ENSG00000196417,ZNF765
10614_ZNF765_P2_ENSG00000196417,ZNF765
10615_ZNF766_P1P2_ENSG00000196214,ZNF766
10616_ZNF768_P1_ENSG00000169957,ZNF768
10617_ZNF768_P2_ENSG00000169957,ZNF768
10618_ZNF76_P1P2_ENSG00000065029,ZNF76
10619_ZNF770_P1P2_ENSG00000198146,ZNF770
1061_CFAP410_P1P2_ENSG00000160226,CFAP410
10620_ZNF771_P1P2_ENSG00000179965,ZNF771
10621_ZNF772_P1P2_ENSG00000197128,ZNF772
10622_ZNF773_P1P2_ENSG00000152439,ZNF773
10623_ZNF774_P1P2_ENSG00000196391,ZNF774
10624_ZNF775_P1P2_ENSG00000196456,ZNF775
10625_ZNF776_P1P2_ENSG00000152443,ZNF776
10626_ZNF777_P1P2_ENSG00000196453,ZNF777
10627_ZNF778_P1P2_ENSG00000170100,ZNF778
10628_ZNF77_P1P2_ENSG00000175691,ZNF77
10629_ZNF780A_P1P2_ENSG00000197782,ZNF780A
1062_GATD3A_P1P2_ENSG00000160221,GATD3A
10630_ZNF780B_P1P2_ENSG00000128000,ZNF780B
10631_ZNF781_P1P2_ENSG00000196381,ZNF781
10632_ZNF782_P1P2_ENSG00000196597,ZNF782
10633_ZNF783_P1P2_ENSG00000204946,ZNF783
10634_ZNF784_P1P2_ENSG00000179922,ZNF784
10635_ZNF785_P1P2_ENSG00000197162,ZNF785
10636_ZNF786_P1P2_ENSG00000197362,ZNF786
10637_ZNF787_P1P2_ENSG00000142409,ZNF787
10638_ZNF789_P1P2_ENSG00000198556,ZNF789
10639_ZNF790_P1_ENSG00000197863,ZNF790
1063_C21orf58_P2_ENSG00000160298,C21orf58
10640_ZNF790_P2_ENSG00000197863,ZNF790
10641_ZNF791_P1P2_ENSG00000173875,ZNF791
10642_ZNF792_P1P2_ENSG00000180884,ZNF792
10643_ZNF793_P1P2_ENSG00000188227,ZNF793
10644_ZNF799_P1P2_ENSG00000196466,ZNF799
10645_ZNF79_P1P2_ENSG00000196152,ZNF79
10646_ZNF7_P1P2_ENSG00000147789,ZNF7
10647_ZNF800_P1P2_ENSG00000048405,ZNF800
10648_ZNF804A_P1P2_ENSG00000170396,ZNF804A
10649_ZNF804B_P1P2_ENSG00000182348,ZNF804B
1064_C21orf58_P1_ENSG00000160298,C21orf58
10650_ZNF805_P1P2_ENSG00000204524,ZNF805
10651_ZNF808_P1_ENSG00000198482,ZNF808
10652_ZNF808_P2_ENSG00000198482,ZNF808
10653_ZNF80_ENST00000482457.2_ENSG00000174255,ZNF80
10654_ZNF813_P1P2_ENSG00000198346,ZNF813
10655_ZNF814_P1P2_ENSG00000204514,ZNF814
10656_ZNF816_P2_ENSG00000180257,ZNF816
10657_ZNF816_P1_ENSG00000180257,ZNF816
10658_ZNF81_P1P2_ENSG00000197779,ZNF81
10659_ZNF821_P1P2_ENSG00000102984,ZNF821
1065_CFAP298_P1P2_ENSG00000159079,CFAP298
10660_ZNF823_P1P2_ENSG00000197933,ZNF823
10661_ZNF827_P1P2_ENSG00000151612,ZNF827
10662_ZNF829_P1P2_ENSG00000185869,ZNF829
10663_ZNF830_P1P2_ENSG00000198783,ZNF830
10664_ZNF831_ENST00000371030.2_ENSG00000124203,ZNF831
10665_ZNF835_P1P2_ENSG00000127903,ZNF835
10666_ZNF836_P1P2_ENSG00000196267,ZNF836
10667_ZNF837_P1P2_ENSG00000152475,ZNF837
10668_ZNF83_ENST00000597597.1_ENSG00000167766,ZNF83
10669_ZNF83_ENST00000541777.2_ENSG00000167766,ZNF83
1066_C21orf91_P1P2_ENSG00000154642,C21orf91
"10670_ZNF83_ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1_ENSG00000167766",ZNF83
10671_ZNF841_P1P2_ENSG00000197608,ZNF841
10672_ZNF843_P1P2_ENSG00000176723,ZNF843
10673_ZNF844_P1P2_ENSG00000223547,ZNF844
10674_ZNF845_P1P2_ENSG00000213799,ZNF845
10675_ZNF846_P1P2_ENSG00000196605,ZNF846
10676_ZNF84_P1P2_ENSG00000198040,ZNF84
10677_ZNF850_P1P2_ENSG00000267041,ZNF850
10678_ZNF852_P1P2_ENSG00000178917,ZNF852
10679_ZNF853_P2_ENSG00000236609,ZNF853
1067_RTL10_P1P2_ENSG00000215012,RTL10
10680_ZNF853_P1_ENSG00000236609,ZNF853
10681_ZNF85_P1P2_ENSG00000105750,ZNF85
10682_ZNF860_P1P2_ENSG00000197385,ZNF860
10683_ZNF865_P1P2_ENSG00000261221,ZNF865
10684_ZNF878_P1P2_ENSG00000257446,ZNF878
10685_ZNF879_P1P2_ENSG00000234284,ZNF879
10686_ZNF880_P1P2_ENSG00000221923,ZNF880
10687_ZNF883_P1P2_ENSG00000285447,ZNF883
10688_ZNF888_ENST00000454258.1_ENSG00000213793,ZNF888
10689_ZNF888_ENST00000596623.1_ENSG00000213793,ZNF888
1068_C22orf39_P1P2_ENSG00000242259,C22orf39
10690_ZNF891_P1P2_ENSG00000214029,ZNF891
10691_ZNF8_P1P2_ENSG00000278129,ZNF8
10692_ZNF90_P1P2_ENSG00000213988,ZNF90
10693_ZNF91_P1P2_ENSG00000167232,ZNF91
10694_ZNF92_P1P2_ENSG00000146757,ZNF92
10695_ZNF93_P1P2_ENSG00000184635,ZNF93
10696_ZNF98_P1P2_ENSG00000197360,ZNF98
10697_ZNF99_P1P2_ENSG00000213973,ZNF99
10698_ZNFX1_P1P2_ENSG00000124201,ZNFX1
10699_ZNHIT1_P1P2_ENSG00000106400,ZNHIT1
1069_C22orf46_P1P2_nan,C22orf46
106_ACTL6A_P1P2_ENSG00000136518,ACTL6A
10700_ZNHIT2_P1P2_ENSG00000174276,ZNHIT2
10701_ZNHIT3_P1P2_ENSG00000273611,ZNHIT3
10702_ZNHIT6_P1P2_ENSG00000117174,ZNHIT6
10703_ZNRD1_P1P2_ENSG00000066379,ZNRD1
10704_ZNRF1_P1P2_ENSG00000186187,ZNRF1
10705_ZNRF2_P1P2_ENSG00000180233,ZNRF2
10706_ZRANB2_P1P2_ENSG00000132485,ZRANB2
10707_ZRANB3_P1P2_ENSG00000121988,ZRANB3
10708_ZRSR2_P1P2_ENSG00000169249,ZRSR2
10709_ZSCAN10_P1P2_ENSG00000130182,ZSCAN10
1070_C2CD2L_P2_ENSG00000172375,C2CD2L
10710_ZSCAN12_P1P2_ENSG00000158691,ZSCAN12
10711_ZSCAN16_P1P2_ENSG00000196812,ZSCAN16
10712_ZSCAN18_P1_ENSG00000121413,ZSCAN18
10713_ZSCAN18_P2_ENSG00000121413,ZSCAN18
10714_ZSCAN1_P1P2_ENSG00000152467,ZSCAN1
10715_ZSCAN20_P1P2_ENSG00000121903,ZSCAN20
10716_ZSCAN21_P1P2_ENSG00000166529,ZSCAN21
10717_ZSCAN22_P1P2_ENSG00000182318,ZSCAN22
10718_ZSCAN23_P1P2_ENSG00000187987,ZSCAN23
10719_ZSCAN25_P1P2_ENSG00000197037,ZSCAN25
1071_C2CD2L_P1_ENSG00000172375,C2CD2L
10720_ZSCAN26_P1P2_ENSG00000197062,ZSCAN26
10721_ZSCAN29_P1P2_ENSG00000140265,ZSCAN29
10722_ZSCAN2_P1P2_ENSG00000176371,ZSCAN2
10723_ZSCAN30_P1P2_ENSG00000186814,ZSCAN30
10724_ZSCAN31_P2_ENSG00000235109,ZSCAN31
10725_ZSCAN31_P1_ENSG00000235109,ZSCAN31
10726_ZSCAN32_P1P2_ENSG00000140987,ZSCAN32
10727_ZSCAN5A_ENST00000587340.1_ENSG00000131848,ZSCAN5A
"10728_ZSCAN5A_ENST00000391713.1,ENST00000592355.1_ENSG00000131848",ZSCAN5A
10729_ZSCAN5B_ENST00000586855.2_ENSG00000197213,ZSCAN5B
1072_C2CD2_P1P2_ENSG00000157617,C2CD2
10730_ZSCAN5B_ENST00000358992.3_ENSG00000197213,ZSCAN5B
10731_ZSCAN9_P1P2_ENSG00000137185,ZSCAN9
10732_ZSWIM1_P1P2_ENSG00000168612,ZSWIM1
10733_ZSWIM7_P1P2_ENSG00000214941,ZSWIM7
10734_ZSWIM8_P1P2_ENSG00000214655,ZSWIM8
10735_ZUP1_P1P2_ENSG00000153975,ZUP1
10736_ZW10_P1P2_ENSG00000086827,ZW10
10737_ZWILCH_P1P2_ENSG00000174442,ZWILCH
10738_ZWINT_P1P2_ENSG00000122952,ZWINT
10739_ZXDA_P1P2_ENSG00000198205,ZXDA
1073_C2CD3_P1P2_ENSG00000168014,C2CD3
10740_ZXDB_P1P2_ENSG00000198455,ZXDB
10741_ZXDC_P1P2_ENSG00000070476,ZXDC
10742_ZYG11A_P1P2_ENSG00000203995,ZYG11A
10743_ZYG11B_P1P2_ENSG00000162378,ZYG11B
10744_ZYX_P1P2_ENSG00000159840,ZYX
10745_ZZEF1_P1P2_ENSG00000074755,ZZEF1
10746_AC118549.1_P1P2_ENSG00000036549,AC118549.1
10747_non-targeting_non-targeting_non-targeting,non-targeting
10748_non-targeting_non-targeting_non-targeting,non-targeting
10749_non-targeting_non-targeting_non-targeting,non-targeting
1074_C2orf42_ENST00000264434.2_ENSG00000115998,C2orf42
10750_non-targeting_non-targeting_non-targeting,non-targeting
10751_non-targeting_non-targeting_non-targeting,non-targeting
10752_non-targeting_non-targeting_non-targeting,non-targeting
10753_non-targeting_non-targeting_non-targeting,non-targeting
10754_non-targeting_non-targeting_non-targeting,non-targeting
10755_non-targeting_non-targeting_non-targeting,non-targeting
10756_non-targeting_non-targeting_non-targeting,non-targeting
10757_non-targeting_non-targeting_non-targeting,non-targeting
10758_non-targeting_non-targeting_non-targeting,non-targeting
10759_non-targeting_non-targeting_non-targeting,non-targeting
1075_C2orf42_ENST00000420306.1_ENSG00000115998,C2orf42
10760_non-targeting_non-targeting_non-targeting,non-targeting
10761_non-targeting_non-targeting_non-targeting,non-targeting
10762_non-targeting_non-targeting_non-targeting,non-targeting
10763_non-targeting_non-targeting_non-targeting,non-targeting
10764_non-targeting_non-targeting_non-targeting,non-targeting
10765_non-targeting_non-targeting_non-targeting,non-targeting
10766_non-targeting_non-targeting_non-targeting,non-targeting
10767_non-targeting_non-targeting_non-targeting,non-targeting
10768_non-targeting_non-targeting_non-targeting,non-targeting
10769_non-targeting_non-targeting_non-targeting,non-targeting
1076_WDCP_P1P2_ENSG00000163026,WDCP
10770_non-targeting_non-targeting_non-targeting,non-targeting
10771_non-targeting_non-targeting_non-targeting,non-targeting
10772_non-targeting_non-targeting_non-targeting,non-targeting
10773_non-targeting_non-targeting_non-targeting,non-targeting
10774_non-targeting_non-targeting_non-targeting,non-targeting
10775_non-targeting_non-targeting_non-targeting,non-targeting
10776_non-targeting_non-targeting_non-targeting,non-targeting
10777_non-targeting_non-targeting_non-targeting,non-targeting
10778_non-targeting_non-targeting_non-targeting,non-targeting
10779_non-targeting_non-targeting_non-targeting,non-targeting
1077_MAIP1_P1P2_ENSG00000162972,MAIP1
10780_non-targeting_non-targeting_non-targeting,non-targeting
10781_non-targeting_non-targeting_non-targeting,non-targeting
10782_non-targeting_non-targeting_non-targeting,non-targeting
10783_non-targeting_non-targeting_non-targeting,non-targeting
10784_non-targeting_non-targeting_non-targeting,non-targeting
10785_non-targeting_non-targeting_non-targeting,non-targeting
10786_non-targeting_non-targeting_non-targeting,non-targeting
10787_non-targeting_non-targeting_non-targeting,non-targeting
10788_non-targeting_non-targeting_non-targeting,non-targeting
10789_non-targeting_non-targeting_non-targeting,non-targeting
1078_C2orf49_P1P2_ENSG00000135974,C2orf49
10790_non-targeting_non-targeting_non-targeting,non-targeting
10791_non-targeting_non-targeting_non-targeting,non-targeting
10792_non-targeting_non-targeting_non-targeting,non-targeting
10793_non-targeting_non-targeting_non-targeting,non-targeting
10794_non-targeting_non-targeting_non-targeting,non-targeting
10795_non-targeting_non-targeting_non-targeting,non-targeting
10796_non-targeting_non-targeting_non-targeting,non-targeting
10797_non-targeting_non-targeting_non-targeting,non-targeting
10798_non-targeting_non-targeting_non-targeting,non-targeting
10799_non-targeting_non-targeting_non-targeting,non-targeting
1079_C2orf68_P1P2_ENSG00000168887,C2orf68
107_ACTN1_P1P2_ENSG00000072110,ACTN1
10800_non-targeting_non-targeting_non-targeting,non-targeting
10801_non-targeting_non-targeting_non-targeting,non-targeting
10802_non-targeting_non-targeting_non-targeting,non-targeting
10803_non-targeting_non-targeting_non-targeting,non-targeting
10804_non-targeting_non-targeting_non-targeting,non-targeting
10805_non-targeting_non-targeting_non-targeting,non-targeting
10806_non-targeting_non-targeting_non-targeting,non-targeting
10807_non-targeting_non-targeting_non-targeting,non-targeting
10808_non-targeting_non-targeting_non-targeting,non-targeting
10809_non-targeting_non-targeting_non-targeting,non-targeting
1080_C2orf69_P1P2_ENSG00000178074,C2orf69
10810_non-targeting_non-targeting_non-targeting,non-targeting
10811_non-targeting_non-targeting_non-targeting,non-targeting
10812_non-targeting_non-targeting_non-targeting,non-targeting
10813_non-targeting_non-targeting_non-targeting,non-targeting
10814_non-targeting_non-targeting_non-targeting,non-targeting
10815_non-targeting_non-targeting_non-targeting,non-targeting
10816_non-targeting_non-targeting_non-targeting,non-targeting
10817_non-targeting_non-targeting_non-targeting,non-targeting
10818_non-targeting_non-targeting_non-targeting,non-targeting
10819_non-targeting_non-targeting_non-targeting,non-targeting
1081_C2orf76_P1P2_ENSG00000186132,C2orf76
10820_non-targeting_non-targeting_non-targeting,non-targeting
10821_non-targeting_non-targeting_non-targeting,non-targeting
10822_non-targeting_non-targeting_non-targeting,non-targeting
10823_non-targeting_non-targeting_non-targeting,non-targeting
10824_non-targeting_non-targeting_non-targeting,non-targeting
10825_non-targeting_non-targeting_non-targeting,non-targeting
10826_non-targeting_non-targeting_non-targeting,non-targeting
10827_non-targeting_non-targeting_non-targeting,non-targeting
10828_non-targeting_non-targeting_non-targeting,non-targeting
10829_non-targeting_non-targeting_non-targeting,non-targeting
1082_C2orf88_P1P2_ENSG00000187699,C2orf88
10830_non-targeting_non-targeting_non-targeting,non-targeting
10831_non-targeting_non-targeting_non-targeting,non-targeting
10832_non-targeting_non-targeting_non-targeting,non-targeting
10833_non-targeting_non-targeting_non-targeting,non-targeting
10834_non-targeting_non-targeting_non-targeting,non-targeting
10835_non-targeting_non-targeting_non-targeting,non-targeting
10836_non-targeting_non-targeting_non-targeting,non-targeting
10837_non-targeting_non-targeting_non-targeting,non-targeting
10838_non-targeting_non-targeting_non-targeting,non-targeting
10839_non-targeting_non-targeting_non-targeting,non-targeting
1083_NEPRO_P1P2_ENSG00000163608,NEPRO
10840_non-targeting_non-targeting_non-targeting,non-targeting
10841_non-targeting_non-targeting_non-targeting,non-targeting
10842_non-targeting_non-targeting_non-targeting,non-targeting
10843_non-targeting_non-targeting_non-targeting,non-targeting
10844_non-targeting_non-targeting_non-targeting,non-targeting
10845_non-targeting_non-targeting_non-targeting,non-targeting
10846_non-targeting_non-targeting_non-targeting,non-targeting
10847_non-targeting_non-targeting_non-targeting,non-targeting
10848_non-targeting_non-targeting_non-targeting,non-targeting
10849_non-targeting_non-targeting_non-targeting,non-targeting
1084_C3orf33_P1P2_ENSG00000174928,C3orf33
10850_non-targeting_non-targeting_non-targeting,non-targeting
10851_non-targeting_non-targeting_non-targeting,non-targeting
10852_non-targeting_non-targeting_non-targeting,non-targeting
10853_non-targeting_non-targeting_non-targeting,non-targeting
10854_non-targeting_non-targeting_non-targeting,non-targeting
10855_non-targeting_non-targeting_non-targeting,non-targeting
10856_non-targeting_non-targeting_non-targeting,non-targeting
10857_non-targeting_non-targeting_non-targeting,non-targeting
10858_non-targeting_non-targeting_non-targeting,non-targeting
10859_non-targeting_non-targeting_non-targeting,non-targeting
