pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,perturbation_id,target_gene
AMD-nonMacula-UP,0.214397496087637,0.379929577464789,0.248933147085602,1.12404293105948,136,129,DPY19L1|C2CD2|DYNC1H1|SLC35F2|SNAPC3|MEGF8|ZDHHC16|ERC1|AKAP1|TCP11L1|PTMS|FMN2|TBCK|PRKAA2|NAB2|KCNMA1|LINC02762|CACNB3|STXBP4|TRIM32|SCD5|WEE1|ATP2B4|MEG3|AGPAT4|GOLGA3|GATD1|DLG5|PRXL2B|BICD2|MFSD4B|KLHL23|ERGIC1|MEIS2|CHD3|HMGN1|SV2A|AP2A2,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
AMD-nonMacula-DOWN,0.967828418230563,0.967828418230563,-0.154532408506521,-0.679869297904912,360,75,CTSD|CDR2|DAAM1|SOX9|SGK3|FBXO7|PIP4K2C|ACAT2|MCCC2|SMC6|NSFL1C|CST3|SFRP1,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Senescence-PRO,0.304625199362041,0.440014176856282,0.243849701922484,1.07097099042584,190,108,IL1B|TNFRSF1A|PLAU|RPS6KA3|CDKN2A|LMNB1|GLB1|ITGA2|CDK6|STAT3|JUN|NAP1L4|MMP14|ESM1|UBE2E1|MAPK3|SPP1|UBE2C|ANAPC10|UBA52|SERPINE1|TERF2|UBE2S|PAPPA|MAPK7|GEM|CCNA2|ANAPC7|HMGA2|MAPK1|CD9|NRG1|VEGFC|PTEN|UBE2D1|ANAPC15|HMGB1|VEGFA|PLAUR|CDC26|CDKN2D|CDK2,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Senescence-ANTI,0.12431693989071,0.379929577464789,0.231878994107579,1.16613328364067,90,300,WRN|GINS1|SRSF2|HMMR|TIPIN|AK2|NSD2|MXD3|DONSON|CENPA|KATNA1|CDKN2A|LMNB1|TCF19|CDCA8|RPA3|ASF1A|TLE3|TRIP13|ODF2|CSE1L|CNOT9|UCK2|MTHFD2|SMAD3|POLE4|MAD2L1|LBR|MMS22L|CIT|CENPE|PMS2|ING3|CHAF1A|FOXN3|SNRPB|KIF11|KPNA2|LIG3|TBRG4|WEE1|RFC2|MT2A|KIF23|UBE2C|RFC3|PSMC3IP|PPM1D|CTPS1|CDCA3|SYNCRIP|TPX2|RAD23B|ATRX|UBE2S|CDC25A|DLGAP5|BIRC5|CCNF|CKS2|RBM14|YTHDC1|SMC3|KIF5B|KIF2C|CBX5|BUB3|ODC1|MEIS2|DSCC1|RRM2|EXOSC8|CCNT1|RAD50|HNRNPU|CCNA2|CCNB2|BARD1|GINS2|PNN|CDC6|AURKA|LYAR|TACC3|PAICS|KMT5A|SNRPD1|RAD21|PA2G4|TFDP1|DCK|NUP50|USP1|BUB1B|MKI67|XPO1|UNG|CASP8AP2|MAP3K20|MCM3|RFC1|SLC12A2|MSH2|PLK1|PSIP1|NCAPD2|PRDX4|MAPK14|TGFB1|SMC4|MTF2|NCL|ASF1B|SFPQ|SLBP|ARID4A,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Redox-PRO,0.22972972972973,0.379929577464789,-0.208191700695961,-1.10135611729561,67,232,ATP5F1E|UQCR10|TIMM10|BDH2|ETFDH|NDUFV1|ABCC1|ATP5MC2|AFG3L2|COX7A2|ATP1B1|COX10|ATP5ME|PDHB|PDP1|CS|GPI|G6PD|NDUFS4|PMPCA|JUNB|MDH1|ATP5MC3|COX4I1|ATP6V0C|ATP5PF|VDAC3|MRPS15|ISCA1|NDUFA2|SOD2|MBP|CYB5R3|COX7B|IMMT|UQCRH|ECHS1|NDUFB7|STK25|FDX1|LAMTOR5|ATP5PO|NDUFS6|SCAF4|OPA1|PRNP|ATP5MF|NQO1|IDH2|NDUFB1|NNT|CAT|PRDX6,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Redox-ANTI,0.0515695067264574,0.379929577464789,-0.576061624456683,-1.50626054671742,22,10,HMOX1|CXCL8|SOD2|NQO1|CAT,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Inflammation-PRO,0.147838214783821,0.379929577464789,0.232769443143366,1.15506092001634,105,268,IL1B|HSPA5|B4GALT5|ABCA1|TNFRSF1A|PLA2G4A|PLAU|HES1|CD44|MCL1|DUSP5|DCBLD2|LTBR|PHLDA1|LIF|NINJ1|TNIP1|LYN|IER2|ADRM1|PSEN1|USP16|TNFAIP8|NFIL3|LDLR|SPSB1|SGMS2|IFNGR1|EIF1|STAT3|NFKB2|LY6E|SMAD3|PLSCR1|JUN|PTX3|PIK3CA|AHR|MMP14|KDM6B|CFH|RHOG|CBLB,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Inflammation-ANTI,0.964285714285714,0.967828418230563,0.178621028757096,0.639307222230768,566,39,TNFRSF1A|LYN|STAT3|AHR|TYRO3|FNDC4|MAPK7|MKRN2|SLC39A8|RPS19|YES1|MAPK14|RB1,10266_ZNF284_ENST00000421176.3_ENSG00000186026,ZNF284
Age-UP,0.175141242937853,0.325262308313156,0.275982294554187,1.17155793772012,123,141,SPOCD1|DAAM1|FHL3|ALDH1A3|GALNT10|C9orf16|TIMP3|RAB11B|RBP1|RDH11|B4GALT1|HAGHL|TMEM33|ARFRP1|LBH|ABHD8|COPE|SLC25A4|MANBAL|PI4K2A|SHISA5|DEAF1|CHN1|ACY1,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Age-DOWN,0.115207373271889,0.272222222222222,0.321172050508162,1.25580295998617,74,80,TPM1|PLA2G4A|LIMA1|DNAJB4|RIT1|JAG1|ARHGAP21|NFAT5|EDEM3|RAB22A|PDCD4|NR3C1|WASF1|DDAH2|FGD6|MAPK1|CGGBP1|AGPAT4|FLCN|ROR1|STK38L,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
ARE,0.384401114206128,0.499721448467967,0.243248551351548,1.04358036281058,275,151,CYP1B1|TMEM80|DHRS3|TUBA1A|FAS|FTH1|ID3|NFE2L2|KEAP1|MIA2|PHLDB2|SEMA3C|PLA2R1|PBXIP1|HAGHL|FDXR|MECOM|ENC1|GCLM|DDIT3|EFNA4|NME3|SLC2A8|RPL22L1|LPCAT4|PRDX5|RASSF7,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
AMD-Macula-UP,0.00167224080267559,0.0108695652173913,0.600079783435164,2.17542169952224,0,57,TAGLN|MYL9|LPP|TPM1|FLNA|MGST1|MSRB1|DSTN|STK38|CCPG1|PRKCI|YIPF4|EHD2|SMAD9|SLIT3|CPT1A|C2CD2,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
AMD-Macula-DOWN,0.125641025641026,0.272222222222222,-0.377602323097042,-1.30604743761176,48,32,SFRP1|TRAP1|VEPH1|AMTN|PARP2,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
AMD-nonMacula-UP,0.810071942446043,0.87757793764988,0.197730735697583,0.832209974537319,562,129,ZNF444|MEGF8|PLA2R1|THSD4|FAM229B|DPY19L1|NDRG3|ITSN1|ATP2B4|CAPZB|EHD2|NCOR1|CPT1A|SLC35F2|C2CD2|PRKAA2|RBFOX2,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
AMD-nonMacula-DOWN,0.0591549295774648,0.192253521126761,-0.325792543235644,-1.35377831266666,20,75,SFRP1|CTSK|EBNA1BP2|PSMD11|CDKN3|NSFL1C|C1QBP|VEPH1|ADTRP|GTF3A|VRK1|ITGA6|TEX2|SPG21|OTX2|SLC3A2|NETO2|ABI1|FBXO7,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Senescence-PRO,0.215339233038348,0.349926253687316,0.279783353359563,1.14370451078953,145,107,ITGA2|ANGPTL4|PLAU|IL1B|SERPINE1|FAS|CSF1|CDKN2D|CXCL8|UBC|IGFBP7|FGF2|IL6ST|STAT3|PAPPA|CDK6|UBE2E1|IGFBP3|NRG1|MAPK1|SIRT1|NAP1L4|IGFBP6|EDN1|CDKN1A,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Senescence-ANTI,0.00471698113207547,0.020440251572327,-0.598379305720232,-3.11235035513622,0,300,MT2A|HIF1A|NCL|RANBP1|HNRNPD|DEK|TUBB|STMN1|NASP|CCND1|NOP56|JPT1|PAICS|BRCA2|SNRPD1|KPNB1|NAP1L1|ILF3|RAN|CDKN3|KIF15|MCM7|SRSF2|HMGN2|ODC1|GSPT1|GINS2|CHAF1A|LBR|MCM3|MCM4|TRA2B|RFC2|DUT|CDK4|PSIP1|LYAR|CDKN2A|SMC3|SLC38A1|PRKDC|NOLC1|MEIS2|SYNCRIP|PA2G4|LIG1|MSH2|PCNA|HELLS|LMNB1|BIRC5|EXO1|HNRNPU|MCM5|SAP30|TMPO|DTYMK|PSMC3IP|POLA2|ATAD2|GINS1|HMGB2|POP7|MAD2L1|KIF11|TFDP1|FBXO5|CDC27|MARCKS|RPA3|BARD1|NUP98|EXOSC8|MCM2|ORC6|PLK4|DDX39A|CKS1B|E2F1|RBBP7|XRCC6|IPO7|DNMT1|MLH1|PRC1|TACC3|LUC7L3|RRM2|UNG|SLBP|CKS2|BRMS1L|SMC2|RAD21|GINS4|RBL1|TRIP13|NME1|BUB1B|CHEK1|RFC3|POLE4|SMC4|ASF1B|MMS22L|E2F3|CCNA2|PRIM2|DIAPH3|SNRPB|DSCC1|TIPIN|UCK2|HMGB3|CENPF|CSE1L|MNAT1|MKI67|USP1|POLD1|RBM14|TNPO2|MCM6|NCAPD2|SRSF1|RFC1|BUB1|BRCA1|CDKN2C|TBRG4|G3BP1|DCK|KPNA2|EZH2|POLD2|CHMP1A|XPO1|SMC1A|CDCA3|LIG3|PMS2|CDC6|MTF2|CCNB2|PRMT5|POLD3|PDS5B|UBE2T|TK1|AURKB|ORC2|RPA2|AMD1|CENPM|ANP32E|YTHDC1|KIF22|NUDT21|ODF2|HSPA8|SSRP1|CDC45|NDC80|CBX1|DLGAP5|UBE2S|MYBL2|POLQ|TLE3,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Redox-PRO,0.676,0.798909090909091,0.201506839384433,0.91418667061459,506,232,NDUFA4|MGST1|CDKN2D|HSD17B10|PDHB|PDLIM1|SDHA|UQCRB|ECHS1|NNT|ATP6AP1|ACO2|HADHB|PMPCA|JUNB|ETFA|SLC25A12|CPT1A|SLC25A4|GCLM|AIFM1|ATP5F1E|NDUFS8|NDUFA1|NDUFB5|UQCR11|ISCU|MGST3|CYB5R3|BDH2|ECH1|COX7C|COX7B|NDUFS7|UQCR10|ERCC2|NDUFB2|TIMM17A|COX6B1|ATP5ME|CASP7|RHOT1|NDUFC1|ATP6V1G1|COX5B|NDUFB4|NDUFC2|PRDX2|UQCRC1|SUCLG1|NDUFAB1|BCKDHA|ATP5PD|SDHB|NDUFB6|ECI1,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Redox-ANTI,0.984210526315789,0.984210526315789,0.216936738421681,0.530738700260289,560,10,CXCL8|SDHB|NQO1|SOD1|CAT,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Inflammation-PRO,0.00126903553299492,0.0108695652173913,0.364929191305165,1.68578401650987,0,267,SAT1|IL10RB|PLAU|PDLIM5|ATF3|ITGA5|S100A13|PMEPA1|PNRC1|PLA2G4A|IL1B|SERPINE1|FAS|PTPRE|ABCA1|MSRB1|IL7R|NINJ1|NFE2L2|CSF1|DNAJB4|HSPA1A|IRF9|CSRP1|BIRC2|PRCP|BAK1|DUSP1|TIMP1|CXCL8|IL4R|JAG1|NFKB2|TNFAIP8|B4GALT1|SLC2A3|HBEGF|TIPARP|IL13RA1|JUNB|COL4A2|FN1|EMP3|SLC4A4|NFAT5|IFNAR1|CFLAR|DDX58|DRAM1|CLCF1|RCAN1|IL6ST|STAT3|SRI|RCE1|TGFB1|GNB4|PHLDA2|LY6E|TFPI2|PIK3CA|GRB2|TPBG|NFKBIA|CASP7|PSMB9|VCPIP1|TNFRSF12A|IER3|TSC22D1|EDN1|PREP|CDKN1A,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Inflammation-ANTI,0.262135922330097,0.378640776699029,0.334794765197287,1.14365399342598,161,39,FURIN|TYRO3|MDK|SHARPIN|STAT3|FXR1|FNDC4|CYLD|FYN|VPS35|SLC39A8|SELENOS|ARNT,10272_ZNF292_P1P2_ENSG00000188994,ZNF292
Age-UP,0.427385892116183,0.750980392156863,0.234196951011222,1.0208726466741,308,141,RDH10|COL8A1|RBP1|EXOSC1|FAP|CTSD|NETO2|FBXW9|VGLL4|NDUFS1|ST3GAL3|APLP2|HAGHL|STK11|CST3|RDH5|DUSP4|MED22|FADS3|MAN2A1|ABCB10|CYB561|SLC2A1|RAB11B|NSFL1C|LAYN|SFRP1|ABHD8|HLCS|SLC25A39|GALNT10|TMEM214|ROGDI|SLC25A4|GPX4|RAB7A|SLC23A2|C9orf16|PCOLCE2|SHISA5|B4GALT1|EZR,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Age-DOWN,0.524590163934426,0.750980392156863,0.240204575955621,0.96053112697906,351,80,MBOAT2|SH3GLB1|PLA2G4A|CGGBP1|ROR1|ARHGAP21|SNX6|FANCL|ARL6IP6|ANGPT1|PRPF38B|FGD6|AGPAT4|HERC4|TSEN54|CNTNAP3|NRP1|FAM133B|PDCD4|CETN3|ZXDC|DNAJA1,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
ARE,0.0245566166439291,0.159079784630445,0.315494029947794,1.38610407276398,17,151,TUBA1A|DPP7|LIF|PBXIP1|NQO1|EDN1|RCBTB1|FTL|LAMA4|G6PD|TXN|PRDX2|SEMA3C|LAMB2|GSTP1|EGR1|FTH1|DHRS3|SOD1|ACAP3|DDIT3|HAGHL|PIGQ|KLF6|PGP|KEAP1|CDC20|MFSD3|TXNIP|TONSL|PHLDB2|TCF25|MOV10|HMG20B|PRDX5|PDGFC|PCDH7|LPCAT4|NRP1|PRDX6,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
AMD-Macula-UP,0.653435114503817,0.772241498959056,0.237703841558012,0.886579140072039,427,57,PRKCI|TAGLN|PANK2|DFFA|PCMTD1|RPE|TBCK|HERC4|SMAD9|ITGB5|EHD2|TTC9C|STK38|PLAGL1,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
AMD-Macula-DOWN,0.877165354330709,0.877165354330709,0.211811965337119,0.719242313406878,556,32,DHDDS|PTPRA|PARP2|TCP1|SFRP1|VEPH1|C17orf58|TMEM87A|RABGGTA|EIF4H|TMEM97|PSAP,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
AMD-nonMacula-UP,0.564606741573034,0.750980392156863,0.21796361467795,0.944321637700993,401,129,SAMD1|WFS1|P3H2|AP2A2|PLCB1|GOLGA3|NRK|MEGF8|DYNC1H1|DGKZ|TAF8|MFSD4B|DFFA|STAC|CHD3|DNALI1|AGPAT4|PTPRF|MEIS2|TBCK|AKAP1|GOLIM4|HDAC5|DNAJC16|ARHGEF28|EHD2|PDE4DIP|LINC02762|PDPR|PLA2R1|RBFOX2|MEG3|SNAPC3|C1orf21|FMN2|PEX6,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
AMD-nonMacula-DOWN,0.531914893617021,0.750980392156863,-0.221944458967174,-0.963241314513405,174,75,RPS10|CDKN3|TRAFD1|SNX15|MYO1E|C1QBP|TMEM98|GOT2|SOX9|DAAM1|SPG21,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Senescence-PRO,0.0367107195301028,0.159079784630445,0.324386857588579,1.36206021405885,24,108,CCL2|SERPINE1|VEGFC|EDN1|ESM1|RPS6KA3|IGFBP6|IGFBP7|SPP1|CDKN2B|MMP2|TUBGCP2|CEBPB|CDC26|ETS2|ANGPTL4|PLAUR|ANGPT1|AXL|IL1B|CTNNB1|ITGA2|ANAPC4|BEX3,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Senescence-ANTI,0.182389937106918,0.552613240418119,-0.204039612693016,-1.10521535942721,28,300,PTTG1|ANP32E|MCM6|NOP56|NME1|DLGAP5|CDKN3|BIRC5|CCNA2|DUT|ING3|PLK1|EZH2|MTF2|XRCC6|LBR|ORC6|TFRC|UBE2S|RANBP1|TK1|TNPO2|LMNB1|TROAP|DDX39A|MCM7|KIF15|PRC1|PML|RAD23B|SHMT1|CDCA8|MARCKS|AMD1|TUBG1|PRIM2|RFC3|G3BP1|NBN|AURKA|XPO1|ODF2|EXO1|PBK|SRSF1|GINS2|RPA3|SNRPD1|UNG|DNMT1|SMC2|POLD3|AK2|NUSAP1|LIG3|E2F1|DCTPP1|NOLC1|INCENP|TIPIN|PSMC3IP|POLE4|NEK2|NAA38|CENPF|CSE1L|STAG1|TENT4A|RBL1|PA2G4|FOXN3|DKC1|SMC4|CBX5|MSH2|SPAG5|SRSF10|POP7|KNL1|CDK1|SNRPB|MCM4|UCK2|CENPA|IPO7|ABL1|LYAR|E2F4|PRMT5|CTCF,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Redox-PRO,0.849127182044888,0.877165354330709,0.180004061045919,0.837990011416858,680,232,NQO1|ATP6V0C|FTL|G6PD|TXN|PRDX2|JUNB|ATP5PD|SLC25A12|NDUFS1|SOD1|ACAA2|MRPL34|HTRA2|PFKP|NDUFB2|UQCR11|COX7A2|FDX1|NDUFB6|SLC25A5|ATP6V0E1|GLRX2|AFG3L2|NDUFS4|SCAF4|PMPCA|CYB5R3|MGST3|IDH3G|HADHA|COX8A|ATP5MC3|NDUFB7|MRPL15|NDUFAB1|IDH3B|ATP6V1D|NDUFS3|SUCLA2|NDUFA4|PRDX6|CYB5A|OPA1|SUPV3L1|PDLIM1|ATP6V1G1|COX6B1|ATP5PF|ACAT1|DLAT|BAX|SURF1|SLC25A4|GPX4,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Redox-ANTI,0.212543554006969,0.552613240418119,0.505456065907763,1.24413414209662,121,10,NQO1|SOD1,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Inflammation-PRO,0.00484261501210654,0.062953995157385,0.302673394297211,1.43021023348122,3,268,CCL2|LIF|SERPINE1|EDN1|EIF1|S100A13|DGKH|EMP3|GNB4|TPBG|FOSL1|JUNB|PSEN1|CBLB|PLA2G4A|CTSD|EHD1|EGR1|IRF9|GPD2|PTPRE|LDLR|CD46|ATP2B1|NINJ1|CEBPB|STAM2|SPHK1|ADRM1|PRCP|DYRK2|CD44|ETS2|GMFB|PLPP3|GNAI2|COL4A2|BTG1|KLF6|CTSL|PLAUR|FDX1|AXL|PIM1|DENND5A|SLC2A3|DUSP4|BIRC2|IL1B|GRB2|DRAM1|TIPARP|USP8|ADM,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Inflammation-ANTI,0.577677224736048,0.750980392156863,0.261739345836454,0.927637399423848,382,39,GSTP1|TYRO3|MDK|CYLD|MFHAS1|MKRN2|PPARG|OTULIN|METRNL|SLC39A8,10280_ZNF317_P1P2_ENSG00000130803,ZNF317
Age-UP,0.436280137772675,0.472636815920398,0.275290689527303,1.01271605414397,379,141,CTSD|AEN|ATP6V0B|CST3|NSFL1C|APLP2|COPE|TMEM161A|RDH11|SRA1|FICD|BSG|TMEM115|GPX4,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Age-DOWN,0.353015075376884,0.417199634536318,0.30849721407732,1.0573431034129,280,80,ME1|IFRD1|DNAJB4|NFAT5|NR3C1|SH3GLB1|PDCD4|KIF1B|RAB22A|RIT1|PTEN|ZEB2|MFSD11|ARMCX3|WDR26|DMTF1|SMG1,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
ARE,0.00115606936416185,0.00500963391136802,0.478653171929368,1.76738029784104,0,151,DDIT3|FTL|FTH1|DDIT4|HMOX1|MAFG|SOD1|PRDX5|ME1|PRDX1|GCLC|JUND|PRDX6|IP6K2|GCLM|SRXN1|PSMD3|GSTP1|PHLDB2|CITED2|FAS|TXNIP|TXNRD1|GSR|PBXIP1|PRDX2|SNHG8|TXN|FDXR|MT1X|JUN|MAFK|PPP2CB|DHRS3,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
AMD-Macula-UP,0.284391534391534,0.410787771898883,0.344122360782217,1.12556782642079,214,57,MGST1|CCPG1|TTC9C|EIF4G3|DTWD1|PEX13|DSTN|PCMTD1|YIPF4|HSD17B4,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
AMD-Macula-DOWN,0.328966521106259,0.417199634536318,0.382215163343235,1.10895761405407,225,32,PSAP|DHDDS|HSF2BP|PSMC1|TMEM87A,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
AMD-nonMacula-UP,0.876456876456876,0.876456876456876,0.216203558285001,0.784572535778048,751,129,MAP1A|NFASC|FAM229B|CEP126|TUSC2|WFS1|P4HA2|DYNC1H1|MEG3|DNAJC16|UBR2|JADE1|LINC02693|NRAV|SLC38A1|ZNF444|ATP2B4|TMEM127|ERC1|TIMM29|NDRG3,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
AMD-nonMacula-DOWN,0.0378787878787879,0.0703463203463204,0.432598358496305,1.47428845571846,29,75,CTSD|SLC3A2|TAX1BP1|POPDC3|CD63|CST3|PLAAT3|NSFL1C|CCDC51|LYPLAL1|PSMD11|ABI1|PLPP5|INO80C|VASN|PSMD14|RNF114|SNX15|SGK3|FDFT1,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Senescence-PRO,0.029940119760479,0.0648702594810379,0.406106941713243,1.44219059417107,24,108,UBC|CDKN1A|SPP1|CEBPB|CXCL8|UBB|IL1B|IL6ST|FGF2|MMP2|SERPINE1|ANAPC16|IGFBP7|FAS,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Senescence-ANTI,0.0153846153846154,0.04,-0.699078268181004,-3.50737978292355,0,300,TUBB|STMN1|HMGN2|RAN|HNRNPU|NCL|RANBP1|DTYMK|KPNB1|PTTG1|HNRNPD|NASP|DNMT1|DEK|BIRC5|JPT1|TMPO|MARCKS|SMC4|DUT|HELLS|MKI67|SRSF2|PA2G4|CBX5|RRM2|SMC1A|SFPQ|MCM4|CDKN3|CENPF|DIAPH3|USP1|MCM7|CBX1|TPX2|ATAD2|SMC2|KIF11|NOP56|TK1|KPNA2|PRC1|MCM3|GINS2|SSRP1|MAD2L1|UBE2S|HMGB2|PAICS|DLGAP5|HMGA1|SMARCC1|HMGB3|PRKDC|RBBP7|KIF20B|PBK|CENPM|CCNA2|CKS2|SYNCRIP|PSIP1|CENPE|CKS1B|SNRPD1|PCNA|UBE2T|TOP2A|MCM6|DCTPP1|BUB1|HMMR|CHAF1A|FBXO5|G3BP1|RPA3|UBE2C|DBF4|EXOSC8|MELK|RFC2|LMNB1|ORC6|NDC80|CDK1|NUSAP1|BRCA1|CDC20|BARD1|TFDP1|NSD2|CSE1L|CDCA3|NCAPD2|MCM5|XPO1|PLK1|KIF23|MSH2|KNL1|RAD51AP1|DEPDC1|POLD2|MYBL2|BRCA2|HSPA8|LIG1|CCNB2|XRCC6|CDC6|PSMC3IP|POLD3|SAP30|LBR|IPO7|CASP8AP2|SPC24|NAP1L1|TIMELESS|RACGAP1|AURKB|ASF1B|EZH2|TROAP|AURKA|E2F1|SPAG5|ILF3|RAD21|TCF19|CENPA|CDCA8|SNRPB|GSPT1|SPC25|CDC25B|NEK2|MMS22L|MCM2|KIF2C|KIF4A|WEE1|BUB1B|POLQ|MXD3|SMC3|TFRC|DKC1|CCNF|MRE11|TTK|RPA1|RFC3|LYAR|CDC45|INCENP|CHEK1|TACC3|CIT|TIPIN|POLE|POLA2|GINS1|PLK4|RAD51C|EXO1|RBL1|DSCC1|STIL|UBR7|TUBG1|CTPS1|SHMT1|TRIP13|GINS4,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Redox-PRO,0.00110619469026549,0.00500963391136802,0.432985552208737,1.66249384824606,0,232,FTL|ATP6V0E1|MGST1|ISCU|SOD1|ATP6V1G1|COX6C|GLRX|NDUFAB1|ATP6V0B|PRDX1|GCLC|COX6A1|UQCR11|PRDX6|COX7A2|GCLM|SRXN1|ATP6V1E1|NQO2|COX6B1|ATP6V1F|ATP6V0C|COX5B|SDHC|JUNB|NDUFA1|ISCA1|NDUFC2|ATP5PD|UQCRB|NDUFB4|ATP6V1D|GPX4|NDUFB5|ATP6V1C1|COX4I1|SLC25A12|UQCR10|TXNRD1|GSR|IDH1|LAMTOR5|ATP5F1E|ACO2|PRDX2|COX7B|TXN|POR|BAX|UQCRQ|MTX2|NDUFS8|NDUFA5|SDHD|COX17|ATP1B1|NDUFA7,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Redox-ANTI,0.00330578512396694,0.0107438016528926,0.835367456148054,1.86871065425936,1,10,HMOX1|CXCL8|SOD1|GCLC,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Inflammation-PRO,0.00107991360691145,0.00500963391136802,0.517272769044868,2.00797948074269,0,268,SQSTM1|ATF3|GADD45A|GADD45B|CDKN1A|HMOX1|CTSD|CEBPB|CXCL8|MAFF|SAT1|ME1|EIF1|IL1B|PPP1R15A|DUSP5|LRP1|DUSP1|IL6ST|DNAJB4|PHLDA1|ADM|SERPINE1|TGIF1|NFAT5|PNRC1|SERPINB2|NFKB2|JUNB|BTG1|NFIL3|HAX1|FAS|ATP2B1|KIF1B|ABI1|USP15|USP14|TNIP1|USP16|KDM6B|IRF1|ABCA1|EIF2AK2|VEGFA|ADRM1|JUN|IFNGR1|GEM|FOSL2|PPP2CB|HBEGF|IER5|BHLHE40|NINJ1|NFE2L2|TANK|FYN|IRF2|BAK1|USP8|TIMP1|HSPA1A|NFKBIA|KLF10|TNFRSF12A|LITAF|CCNL1|FN1|TPBG|STAT1|CD55|HIF1A|TSC22D1|YRDC|STAT2|TFPI2|IRF9|STAT3|VCPIP1,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Inflammation-ANTI,0.107843137254902,0.175245098039216,0.444141429078883,1.35327689988711,76,39,NR1D1|GRN|CYLD|GSTP1|RPS19|FNDC4|GIT1,10297_ZNF335_P1P2_ENSG00000198026,ZNF335
Age-UP,0.970260223048327,0.970260223048327,0.156210335701002,0.737961783737618,260,141,FAP|C9orf16|SHISA5|SFRP1|CST3|ACY1|GALNT10|COL8A1|ABHD8|CTSD|COPE|VGLL4|PCOLCE2|LBH|ARMC9|ULK1|QSOX1|NSFL1C|B4GALT1|MAP1S|TOMM34|GPX4|RAB11B|PEMT|TTC7A|ALDH1A3|RDH10|BSG|PHKG2|SRA1|SOX9|DCXR|SCAND1,1029_C1D_P1P2_ENSG00000197223,C1D
Age-DOWN,0.815533980582524,0.88537170263789,0.19497141119098,0.839946094636407,251,80,ROR1|TPM1|PRPF38B|EDEM3|ANGPT1|STK38L|NFAT5|ZNF518B|MEST|NIPSNAP3A|PDCD4|ME1|SAMD9L|EXOC2|FLCN|ZXDC,1029_C1D_P1P2_ENSG00000197223,C1D
ARE,0.00380228136882129,0.0172185430463576,0.295419512091392,1.40773334009503,0,151,FTH1|PRDX5|LAMA4|SEMA3C|ENC1|TUBA1A|CITED2|FAS|SNHG32|NAGLU|MAFK|KLF9|TXN|FTL|DHRS3|TMEM80|EDN1|MOV10|GSTP1|PLA2R1|NME3|RPL38|FDXR|LPCAT4|RIN2|LAMB2|ZBTB4|CDK10|PRDX6|ME1|SLC2A8|G6PD|PBXIP1|DDB2|SOD1|TCF25|CYP1B1|TRPT1|ENTR1|METTL26,1029_C1D_P1P2_ENSG00000197223,C1D
