Perturbation,Oxidative_Score,Inflammatory_Score,Senescence_Score
6512_POLA1_P1P2_ENSG00000101868,-0.020177795,0.03470848,0.03343799
1486_CENPM_P1P2_ENSG00000100162,-0.017883755,0.03471881,-0.038829222
3747_HIST1H2AA_P1P2_ENSG00000164508,0.022602625,0.03472783,0.05963832
4856_MARS2_P1P2_ENSG00000247626,-0.037240975,0.034734733,0.011057603
10126_ZIM3_ENST00000269834.1_ENSG00000141946,-0.005234949,0.034739643,-0.0014874821
3602_GULP1_P1P2_ENSG00000144366,0.024213927,0.03474852,0.016327951
3741_HIRA_P1_ENSG00000100084,0.017354207,0.03479891,0.0017346876
3401_GLOD5_P1P2_ENSG00000171433,0.012061075,0.034809988,-0.022597091
7802_SERPINB1_P1P2_ENSG00000021355,0.051121082,0.034848206,0.075158454
2251_DMAP1_P1P2_ENSG00000178028,-0.105489045,0.034864817,-0.048304167
5909_NVL_P1P2_ENSG00000143748,0.10133114,0.034868646,0.05757623
10429_ZNF536_P1P2_ENSG00000198597,0.025998069,0.034888484,0.045274522
3919_HOXD10_P2_ENSG00000128710,0.0068210983,0.034896404,0.035194397
4997_METTL1_P1P2_ENSG00000037897,-0.010900707,0.034905255,0.032549687
9471_TBXT_P1P2_ENSG00000164458,0.0019722804,0.03490981,0.024501007
3024_FBXO45_P1P2_ENSG00000174013,0.028216183,0.034914486,0.043661125
10211_ZNF217_P1_ENSG00000171940,-0.0029030677,0.034915872,0.01767602
8354_SPI1_P1P2_ENSG00000066336,-0.019247493,0.034954056,0.068362996
9473_U2AF1_P1P2_ENSG00000160201,-0.030988367,0.034960855,0.0572413
1374_CD63_P1P2_ENSG00000135404,0.0032386477,0.034963228,0.04099291
4565_LGR4_P1P2_ENSG00000205213,-0.011895671,0.034966893,0.050065216
8826_TEX10_P1P2_ENSG00000136891,0.12403671,0.034988105,0.064224996
5243_MRPS12_P1P2_ENSG00000128626,-0.019969929,0.035017576,0.029684484
8192_SMURF1_P1P2_ENSG00000198742,-0.0035418067,0.03501861,0.009481206
1365_CD3EAP_P1P2_ENSG00000117877,0.16556938,0.035026867,0.078505374
7762_SELENOK_P1P2_ENSG00000113811,0.033700828,0.03505878,0.0071202246
6348_PIGW_P1P2_ENSG00000277161,-0.016790202,0.035069913,0.026085746
1793_COQ4_P1P2_ENSG00000167113,-0.008177282,0.035101958,0.0218075
10669_ZNF83_ENST00000541777.2_ENSG00000167766,-0.015341571,0.035102382,0.03919081
4694_LSM5_P2_ENSG00000106355,-0.042430006,0.03510707,0.015389604
6443_PLEKHG4_P2_ENSG00000196155,-0.0023657691,0.035107497,0.01901908
8346_SPEG_P1_ENSG00000072195,-0.011634214,0.035190415,0.061135497
4826_MAPK14_P1P2_ENSG00000112062,0.0070926156,0.035220217,0.0126233725
1489_CENPP_P1P2_ENSG00000188312,0.08884972,0.03522276,0.0549188
8259_SNX8_P1P2_ENSG00000106266,-0.012740934,0.03522315,0.017407062
2065_DCK_P1P2_ENSG00000156136,-0.047778558,0.03524622,-0.004659116
11263_non-targeting_non-targeting_non-targeting,0.0025962011,0.035254806,0.0061738426
8988_TMEM11_P1P2_ENSG00000178307,0.020906866,0.03525572,-0.013517162
9616_UQCRQ_P1P2_ENSG00000164405,-0.08220161,0.035259016,-0.015017387
10746_AC118549.1_P1P2_ENSG00000036549,0.08559718,0.035288025,0.062076412
3279_GANC_P1P2_ENSG00000214013,0.027930375,0.03532837,0.047409892
10093_ZFP64_P1P2_ENSG00000020256,-0.0050032777,0.03533509,0.017932527
7038_RAB6A_P1P2_ENSG00000175582,-0.027681336,0.035349585,0.04322883
2756_ETNK1_P1P2_ENSG00000139163,-0.0006744237,0.035406433,0.026690418
5751_NOP9_P1P2_ENSG00000196943,-0.012089577,0.035421904,0.014412438
5843_NT5DC2_P1P2_ENSG00000168268,-0.00093114155,0.03543424,0.023072027
3019_FBXO41_P1P2_ENSG00000163013,0.0077793547,0.035441652,0.024099197
2374_DRG2_P1P2_ENSG00000108591,-0.0068894196,0.035470776,0.031581756
3233_FYN_P1P2_ENSG00000010810,0.040624235,0.0354772,0.04528492
10276_ZNF302_P1P2_ENSG00000089335,-0.013086974,0.035493076,0.023912126
3937_HRAS_P1_ENSG00000174775,0.004535855,0.03549309,0.049647316
1835_CPNE8_P1P2_ENSG00000139117,-0.008228652,0.03552079,0.020824572
3832_HMGCR_P1P2_ENSG00000113161,-0.018419402,0.03553409,0.034078207
1903_CSNK1G3_P1P2_ENSG00000151292,-0.017757507,0.035535336,0.020001836
9926_YEATS4_P1P2_ENSG00000127337,-0.05683714,0.03554631,0.034799483
3679_HEATR5A_P1P2_ENSG00000129493,-0.011823275,0.035557672,0.0030621598
10188_ZNF17_P1P2_ENSG00000186272,-0.012605848,0.03556443,0.02762521
8275_SORT1_P1P2_ENSG00000134243,-0.0227084,0.035580963,0.12433449
9015_TMEM167A_P1P2_ENSG00000174695,-0.0046398174,0.03558968,0.022694511
7125_RASSF1_P1_ENSG00000068028,0.010733668,0.035598133,0.025714675
4897_MCM10_P1P2_ENSG00000065328,-0.062401537,0.0356124,0.02635389
5181_MPZ_P2_ENSG00000158887,0.0033444178,0.035635263,0.015577376
3361_GHDC_P1P2_ENSG00000167925,-0.012068018,0.035645332,0.020717049
4813_MAP3K6_P1P2_ENSG00000142733,-0.009940356,0.035693895,0.024471132
10118_ZIC1_P1P2_ENSG00000152977,-0.00349126,0.035698023,0.039780166
4215_IST1_P1P2_ENSG00000182149,0.04133338,0.03572505,-0.0024336204
2676_EPOR_P2_ENSG00000187266,-0.01247036,0.035790388,0.02674028
10439_ZNF550_P1P2_ENSG00000251369,-0.0062687816,0.035813387,0.03856923
1582_CHMP2B_P1P2_ENSG00000083937,0.005945187,0.035816547,0.039332528
2154_DENND5A_P1P2_ENSG00000184014,0.02111375,0.035855435,0.06367793
10263_ZNF281_P1P2_ENSG00000162702,-0.012231135,0.035867944,0.016208576
10636_ZNF786_P1P2_ENSG00000197362,0.01579452,0.035870053,0.03800486
1326_CCNE2_P1P2_ENSG00000175305,-0.0031113839,0.035891254,0.05009971
6049_PALM_P1P2_ENSG00000099864,0.0016733533,0.035904672,0.035517346
6544_POLR2D_P1_ENSG00000144231,0.0026506314,0.03591877,0.026542334
4986_METRNL_P1P2_ENSG00000176845,0.02328472,0.03596017,0.058837164
3994_HUWE1_P1P2_ENSG00000086758,0.0009171974,0.03596912,0.03557173
4117_INF2_P1P2_ENSG00000203485,0.017751154,0.035973,0.050078113
2975_FASN_P1P2_ENSG00000169710,0.0069407932,0.035978112,0.045081064
8242_SNX13_P1P2_ENSG00000071189,-0.019422648,0.03600959,0.012546434
7257_RFWD3_P1P2_ENSG00000168411,0.007908474,0.03603058,0.02802732
7092_RANBP1_P1P2_ENSG00000099901,-0.07131511,0.03605503,0.017160874
7210_RCOR1_P1P2_ENSG00000089902,0.0059207934,0.036057293,0.0076646223
4820_MAP4K5_P1P2_ENSG00000012983,-0.005545038,0.036060166,0.041285284
5937_OLIG1_P1P2_ENSG00000184221,0.0024825926,0.03610971,0.018209454
623_ATG4B_P1P2_ENSG00000168397,0.009676124,0.036118306,0.0435261
8273_SORBS3_P1P2_ENSG00000120896,0.015108075,0.03612252,0.044109505
10272_ZNF292_P1P2_ENSG00000188994,-0.001002747,0.036140464,0.015060026
8309_SP4_P1P2_ENSG00000105866,0.018759614,0.036152065,0.021690316
2351_DPH7_P1P2_ENSG00000148399,0.030139472,0.03616251,0.023612268
9619_URGCP_P1_ENSG00000106608,0.023176933,0.03620832,0.034343284
1640_CLCN3_P1P2_ENSG00000109572,-0.0007161222,0.036210474,-0.002204984
3628_HAND2_P2_ENSG00000164107,-0.031170983,0.036220547,-0.009661477
9313_TRMT61A_P1P2_ENSG00000166166,-0.037185464,0.03622594,-0.020216318
253_ALDH18A1_P1P2_ENSG00000059573,-0.009234827,0.036237374,0.036784664
10929_non-targeting_non-targeting_non-targeting,0.0060780756,0.03628431,0.018496998
6953_PURG_P1P2_ENSG00000172733,0.033163954,0.03628533,0.039898433
8110_SLC7A6_P1P2_ENSG00000103064,-0.028870018,0.036289223,-0.0013029838
9214_TPRX1_ENST00000535759.1_ENSG00000178928,0.022078373,0.036307644,0.022109408
3395_GLIS1_ENST00000312233.2_ENSG00000174332,0.08655844,0.036308415,0.021281855
6677_PPP1R9B_P1P2_ENSG00000108819,-0.0042661997,0.036312934,0.036443587
8039_SLC35A3_P1P2_ENSG00000117620,-0.036913473,0.03633215,0.0077448697
8531_STOML2_P1P2_ENSG00000165283,-0.019877583,0.03634342,0.035098925
10144_ZMYM3_P1_ENSG00000147130,0.005019641,0.036353465,-0.0074728816
947_C11orf1_P1P2_ENSG00000137720,-0.024936317,0.036363337,0.0022875194
9798_BUD23_P1P2_ENSG00000071462,0.09171739,0.036367062,-0.0014520327
9905_XRCC3_P1P2_ENSG00000126215,-0.028399823,0.036394667,-0.048076026
9111_TMSB4X_P2_ENSG00000205542,0.007872856,0.03640365,0.004572974
1141_CAAP1_P1P2_ENSG00000120159,0.029345138,0.0364069,0.00018488467
9223_TRABD_P1_ENSG00000170638,-0.008713613,0.03641347,0.016418949
2578_EIF5_P1_ENSG00000100664,-0.033282876,0.03644158,0.04270412
6849_PSMB1_P1P2_ENSG00000008018,-0.024933465,0.03645704,-0.027289001
9618_URB2_P1P2_ENSG00000135763,0.058166444,0.0364573,0.029634781
993_VPS35L_P1P2_ENSG00000103544,0.026569672,0.03645982,0.024630997
266_ALG14_P1P2_ENSG00000172339,-0.039737135,0.036501806,0.017834963
6800_PRPF4B_P1P2_ENSG00000112739,-0.049083427,0.03650895,0.021144098
7260_RFX3_P1P2_ENSG00000080298,0.0016210942,0.036520742,0.023876969
2331_DOK3_P1P2_ENSG00000146094,0.008661903,0.036538925,0.018500099
2990_FBRS_P1P2_ENSG00000156860,0.027822712,0.03656649,0.021061761
6271_PHACTR2_P1P2_ENSG00000112419,-0.02780678,0.036574926,0.030714897
1987_CYB561D2_P1P2_ENSG00000114395,0.012599933,0.03661441,0.030689063
2523_EID1_P1P2_ENSG00000255302,-0.010283465,0.036618654,0.0046152156
8331_SPC24_P1P2_ENSG00000161888,-0.024655607,0.03662518,-0.062223602
1744_COG5_P1P2_ENSG00000164597,-0.006670516,0.036626242,0.0049593383
9224_TRABD_P2_ENSG00000170638,0.008667253,0.03664703,0.040301498
329_ANKRD13C_P1P2_ENSG00000118454,0.010610615,0.036684357,0.03735095
4864_MAT2B_P2_ENSG00000038274,0.0041139824,0.03671189,0.0321009
8725_TBCB_P1P2_ENSG00000105254,-0.05430511,0.036737647,0.015941266
2563_EIF4E2_P1P2_ENSG00000135930,-0.0015827003,0.036742356,0.029438695
1350_CCT6A_P1P2_ENSG00000146731,-0.03800517,0.036761303,-0.02098047
7140_RBBP4_P1P2_ENSG00000162521,-0.07151563,0.03676839,0.011433943
10230_ZNF235_P1P2_ENSG00000159917,0.008962701,0.036797706,0.018915363
5948_OPN3_P1P2_ENSG00000054277,-0.003550723,0.03679894,0.04029647
8051_SLC35F2_P1P2_ENSG00000110660,0.039413787,0.036799688,-0.006560448
9812_WDR26_P1P2_ENSG00000162923,-0.01486113,0.036808133,0.011490492
7851_SGK1_P1_ENSG00000118515,-0.032678965,0.0368294,-0.0058897207
357_ANXA11_P1P2_ENSG00000122359,-0.009923349,0.03684477,0.00059006835
5354_MMUT_P1P2_ENSG00000146085,-0.004719472,0.036852274,0.04196809
4802_MAP2K3_P1P2_ENSG00000034152,-0.017131438,0.03685321,-0.0179685
8142_SMARCA4_P1P2_ENSG00000127616,0.02759459,0.036884867,0.078699
9641_USP21_P1P2_ENSG00000143258,-0.0010848559,0.03692267,0.014394583
789_BCCIP_P1P2_ENSG00000107949,0.044578943,0.03693535,0.026857203
3219_FUNDC1_P1P2_ENSG00000069509,0.011953994,0.03693793,0.025152119
7201_RCC2_P2_ENSG00000179051,-0.0066892453,0.03696228,0.065302305
10663_ZNF830_P1P2_ENSG00000198783,0.04503126,0.036966935,-0.0055847485
4646_LRIG2_P1P2_ENSG00000198799,-0.026596911,0.03697687,0.023264913
3861_HNRNPC_P1P2_ENSG00000092199,-0.027031649,0.03699299,-0.014255827
3656_HCCS_P1P2_ENSG00000004961,-0.045144085,0.036995783,0.021477846
7153_RBM12B_P1P2_ENSG00000183808,-0.0074630175,0.037010092,0.023446854
5507_NCOA3_P1P2_ENSG00000124151,0.01880292,0.037020724,0.011594824
624_ATG4C_P1P2_ENSG00000125703,0.002340909,0.037030097,0.01965796
5943_ONECUT3_P1P2_ENSG00000205922,-0.023005186,0.03706098,0.059589617
118_ACTR8_P1P2_ENSG00000113812,0.052207254,0.0370698,0.05440598
2748_ESYT2_P1P2_ENSG00000117868,-0.020812687,0.03707787,-0.04331212
4403_KIT_P1P2_ENSG00000157404,-0.008863271,0.037086066,0.030370168
7327_RNASE1_P1P2_ENSG00000129538,-0.056842126,0.037088078,0.04235932
10190_ZNF181_P1P2_ENSG00000197841,-0.019410955,0.03711279,0.027140202
3531_GRB2_P1_ENSG00000177885,0.04581481,0.0371174,0.021917798
9119_TMX4_P1P2_ENSG00000125827,0.007078967,0.037136957,0.046828315
7551_RRAGD_P1P2_ENSG00000025039,0.018242938,0.037167437,0.01771581
6113_PCBP4_P2_ENSG00000090097,0.030873843,0.037242897,0.012835746
7384_RNF25_P2_ENSG00000163481,0.016186124,0.037251603,0.038868632
904_BRMS1_P1P2_ENSG00000174744,-0.01322344,0.037258152,0.017621584
8788_TCFL5_P1P2_ENSG00000101190,-0.0052523795,0.03732989,0.07471553
732_B4GALNT1_P1P2_ENSG00000135454,-0.012113724,0.037336692,-0.049394242
3088_FIS1_P2_ENSG00000214253,-0.014360004,0.0373803,0.023931822
5364_MXRA8_P1P2_ENSG00000162576,-0.090071894,0.037387583,0.07317398
6451_PLIN2_P1_ENSG00000147872,0.015767312,0.03740612,0.057808332
1413_CDCA3_P1P2_ENSG00000111665,-0.015783679,0.037406575,0.044836167
7324_RMND1_P1P2_ENSG00000155906,0.031961143,0.03742527,0.056101628
4778_MAGOH_P1P2_ENSG00000162385,0.02166956,0.037433423,-0.016271643
8823_TET1_P1P2_ENSG00000138336,0.014396033,0.03743856,0.055596717
2510_EGR1_P1_ENSG00000120738,0.072341494,0.037456587,0.048739552
10284_ZNF320_P1P2_ENSG00000182986,0.011000865,0.037464753,0.029921101
4568_LHX2_P1P2_ENSG00000106689,0.021777086,0.037468586,-0.027002564
3159_FOXG1_P1P2_ENSG00000176165,0.020177957,0.037479475,0.040269993
8195_SMYD3_P1P2_ENSG00000185420,0.0074021067,0.03749015,0.007760954
256_ALDH1B1_P1P2_ENSG00000137124,0.0026374003,0.03750588,0.008158835
1979_CXXC1_P1P2_ENSG00000154832,0.12805942,0.03752281,0.0026628196
6353_PIK3CA_P1P2_ENSG00000121879,-0.040590554,0.03752692,-0.012009287
3427_GMPS_P1P2_ENSG00000163655,0.036607683,0.037527364,-0.030562032
4271_KANSL2_P1P2_ENSG00000139620,-0.07307021,0.037529364,0.039024003
1445_CDKL1_P1P2_ENSG00000100490,0.0017031681,0.03752985,0.019787602
423_APPL1_P1P2_ENSG00000157500,-0.015938215,0.03757998,0.03802336
6958_PUS7_P1P2_ENSG00000091127,-0.08391328,0.037584044,0.092740625
1642_CLCN7_P1P2_ENSG00000103249,0.01833142,0.037592277,0.017178364
10244_ZNF260_P1P2_ENSG00000254004,-0.044905998,0.037597306,-0.023996126
8626_SYNGR3_P1P2_ENSG00000127561,0.008007283,0.037614144,0.007907932
2747_ESYT1_P1_ENSG00000139641,-0.05710388,0.03761673,0.12452761
8744_TBRG4_P1P2_ENSG00000136270,0.171936,0.037630487,0.08294633
7220_RECQL5_P1P2_ENSG00000108469,0.002417532,0.037646953,0.013398394
572_ASCC3_P1P2_ENSG00000112249,-0.12166411,0.037656944,-0.0923127
1391_CDC23_P1P2_ENSG00000094880,-0.00030957803,0.037661802,-0.018559018
3453_GNPTG_P1P2_ENSG00000090581,0.011792011,0.03766379,0.034516253
1166_CAMKMT_P1P2_ENSG00000143919,-0.013947347,0.037691984,0.02056923
7286_RHEBL1_P1P2_ENSG00000167550,0.019182876,0.037816502,0.04763507
2296_DNAJC25_P1P2_ENSG00000059769,-0.02568101,0.03784618,0.053859916
1193_CARHSP1_P1P2_ENSG00000153048,-0.020079134,0.037862364,0.01003493
10209_ZNF214_P1P2_ENSG00000149050,-0.0033252703,0.037899684,0.0326897
9290_TRIOBP_P2_ENSG00000100106,0.03253699,0.03790512,0.05143958
6979_PYROXD1_P1P2_ENSG00000121350,-0.019276619,0.037916403,0.0074940533
3178_FOXO3_P2_ENSG00000118689,0.008427085,0.037916698,0.016539922
5229_MRPL46_P1P2_ENSG00000259494,-0.092464626,0.03799469,0.011550063
1397_CDC34_P1P2_ENSG00000099804,0.013569216,0.03801165,0.017712576
9218_TPT1_P1P2_ENSG00000133112,0.042833492,0.03804837,0.01682386
9188_TOX4_P1P2_ENSG00000092203,-0.0013767871,0.03806237,0.049485136
6089_PAX2_P1P2_ENSG00000075891,0.008891381,0.038066097,0.052984145
8373_SPRY1_P1P2_ENSG00000164056,0.06976126,0.03806938,0.04234391
7797_SERGEF_P1P2_ENSG00000129158,-0.0025207605,0.038078655,0.0018964986
6823_PRRX1_P2_ENSG00000116132,-0.0090719955,0.038127813,0.012125985
3303_GBA2_P1P2_ENSG00000070610,0.040069334,0.03812957,0.04543831
7152_RBM10_P1P2_ENSG00000182872,-0.023732996,0.038139604,0.029925756
10110_ZFYVE28_P1P2_ENSG00000159733,0.0063453508,0.038188856,0.025140371
4476_KRT18_P1P2_ENSG00000111057,-0.00023946352,0.038205795,0.01084786
4978_MESD_P1P2_ENSG00000117899,-0.010146362,0.03825816,0.022867965
5726_NOB1_P1P2_ENSG00000141101,0.078902744,0.03829799,0.050720807
9405_TTL_P1P2_ENSG00000114999,0.009011659,0.03833517,0.021114876
3467_GOLIM4_P1P2_ENSG00000173905,-0.0421456,0.038389124,0.017088898
10092_ZFP62_P1P2_ENSG00000196670,-0.02093325,0.038397077,0.009161478
10997_non-targeting_non-targeting_non-targeting,0.00053172087,0.038399994,0.025144279
4764_MAGEB1_P2_ENSG00000214107,-0.0025786974,0.0384,0.021102615
6010_OXNAD1_P1_ENSG00000154814,0.0021334216,0.03842923,0.022231257
2902_FAM210A_P1P2_ENSG00000177150,-0.025027849,0.03846167,0.042900223
8078_SLC39A7_P1P2_ENSG00000112473,-0.014652392,0.038491804,-0.0026230265
7722_SDF4_P1P2_ENSG00000078808,-0.021066474,0.038510773,0.03172996
2974_FARSB_P1P2_ENSG00000116120,-0.11988269,0.038515024,0.08210652
7686_SCAP_P1P2_ENSG00000114650,-0.029048327,0.03851704,-0.0035166314
10294_ZNF331_P1_ENSG00000130844,-0.018746665,0.038529232,0.004701526
7237_REST_P2_ENSG00000084093,-0.013217588,0.03853162,0.021937346
9216_TPST2_P1_ENSG00000128294,0.0040228777,0.038550988,0.034193497
4859_MAST1_P1_ENSG00000105613,0.029768346,0.038556933,0.03921063
7358_RNF157_P1P2_ENSG00000141576,-0.0072377087,0.038562536,0.021853315
4464_KPNB1_P1P2_ENSG00000108424,0.005471733,0.03857192,0.011055012
1846_CPT1A_P1P2_ENSG00000110090,-0.0036610751,0.0386045,0.015429979
2089_DDB2_P1P2_ENSG00000134574,0.03203572,0.038640067,0.09018665
3925_HOXD3_P1P2_ENSG00000128652,-0.013334186,0.03864549,0.0418439
6059_TENT2_P1P2_ENSG00000164329,-0.04237118,0.038650226,-0.03581577
5690_NKX2-1_P1P2_ENSG00000136352,-0.006448865,0.038657665,-0.004427756
2333_DOK4_P1_ENSG00000125170,-0.011944423,0.038665395,0.023332078
7214_RDH11_P1P2_ENSG00000072042,-0.007999484,0.03869501,0.011120135
4595_LIN54_P1_ENSG00000189308,-0.027482323,0.03869692,-0.00022895336
8233_SNRPG_P1P2_ENSG00000143977,-0.019585142,0.038768373,0.06748362
2031_DAXX_P1_ENSG00000204209,0.020552114,0.038776945,0.042647697
2172_ESS2_P1P2_ENSG00000100056,0.006437242,0.038804054,0.012830611
3526_GRAMD4_ENST00000361034.3_ENSG00000075240,0.0153768435,0.038831756,0.03247098
8154_SMARCE1_P1P2_ENSG00000073584,-0.041592225,0.038864482,0.07888298
10064_ZFAND1_P1_ENSG00000104231,0.03684923,0.03886988,0.03166381
1677_CLSPN_P1P2_ENSG00000092853,-0.027859196,0.038876485,-0.0044141454
6383_PITRM1_P1P2_ENSG00000107959,-0.02344005,0.038894106,0.05566429
10691_ZNF8_P1P2_ENSG00000278129,-0.02643592,0.038898047,0.0037791755
10766_non-targeting_non-targeting_non-targeting,0.019336088,0.03892226,0.015551211
5301_MTA3_P1P2_ENSG00000057935,0.020135384,0.038926993,0.02921745
8525_STK40_P1P2_ENSG00000196182,-0.016746348,0.038956683,0.046623286
5659_NGDN_P1P2_ENSG00000129460,0.19598897,0.03897805,-0.026370423
2074_DCTN2_P1P2_ENSG00000175203,-0.0073849116,0.038991522,0.03526475
8676_TAL2_ENST00000334077.3_ENSG00000186051,-0.0013162056,0.0389952,0.035305373
3082_FH_P1P2_ENSG00000091483,-0.02629232,0.0390225,0.008275816
1688_CMAS_P1P2_ENSG00000111726,-0.015092792,0.03903409,0.07354667
8722_TBC1D7_P1P2_ENSG00000145979,0.0065087904,0.03904657,0.04580485
1721_CNOT6_P1P2_ENSG00000113300,-0.027049886,0.039062873,0.05593198
7158_RBM15B_P1_ENSG00000259956,-0.009061547,0.03911632,0.020826383
7754_SEC62_P1P2_ENSG00000008952,-0.03475632,0.039135788,0.0413395
1438_CDK5_P1P2_ENSG00000164885,0.039970636,0.03914663,0.017421747
6268_PGS1_P1P2_ENSG00000087157,-0.04369227,0.03914817,0.07242862
1504_CEP350_P1P2_ENSG00000135837,-0.057072893,0.03915967,0.0129262805
7385_RNF25_P1_ENSG00000163481,-0.030085897,0.03922373,0.06181449
9565_UCK2_P1P2_ENSG00000143179,-0.0046174084,0.039259486,0.02447102
6842_PSMA2_P1P2_ENSG00000106588,-0.015811298,0.039260533,0.0068437676
2527_EIF1AX_P1P2_ENSG00000173674,-0.07635884,0.039264377,0.042984903
4725_LYPLA2_P1P2_ENSG00000011009,0.022567414,0.039267182,0.026688356
5580_NECAB3_P1_ENSG00000125967,0.004803316,0.039288048,0.029552108
4107_IMP3_P1P2_ENSG00000177971,0.0074995924,0.039288398,0.031488772
5879_NUFIP1_P1P2_ENSG00000083635,0.085771315,0.039303135,0.06523134
2148_DENND2D_P1_ENSG00000162777,-0.028006312,0.039325017,0.016123613
7638_SALL1_P1P2_ENSG00000103449,-0.06009316,0.0393367,0.029383203
958_C11orf80_P1P2_ENSG00000173715,-0.017272968,0.03933738,0.0033259115
8668_TAF6_P1P2_ENSG00000106290,0.05991981,0.039385423,0.021989707
141_ADAT3_P1_ENSG00000213638,-0.0078001325,0.03940092,0.046198048
8621_SYMPK_P1P2_ENSG00000125755,-0.036066864,0.03940158,0.047951978
2120_DDX41_P1P2_ENSG00000183258,-0.05542537,0.0394072,-0.0049301046
2765_ETV5_P1P2_ENSG00000244405,-0.05679355,0.03943774,0.05298884
8656_TAF1A_P1P2_ENSG00000143498,0.14167333,0.039475698,0.022117568
1898_CSNK1A1_P1P2_ENSG00000113712,-0.051132172,0.039501168,-0.008280692
6717_PRCC_P1P2_ENSG00000143294,-0.013776325,0.039514363,-0.007583787
5737_NOL8_P1P2_ENSG00000198000,0.12511449,0.039526742,0.0610571
2526_EIF1AD_P1P2_ENSG00000175376,0.023005828,0.03953815,0.028742492
4356_KIAA0930_P1_ENSG00000100364,-0.021580575,0.03954046,0.025090396
3450_GNPDA2_P1P2_ENSG00000163281,0.013968693,0.039550584,0.021386137
7193_RBX1_P1P2_ENSG00000100387,-0.037428357,0.039553132,0.10216545
10476_ZNF583_P1P2_ENSG00000198440,0.0032246213,0.039580513,0.025146175
4088_IK_P1_ENSG00000113141,0.009840301,0.03961483,0.031526364
10375_ZNF45_P1P2_ENSG00000124459,0.0009085878,0.039668385,-0.013444451
4847_MARCH7_P1P2_ENSG00000136536,-0.0062066484,0.039743233,-0.019666126
4780_MAK16_P1P2_ENSG00000198042,0.12291744,0.03975246,0.016106656
867_BOD1L1_P1_ENSG00000038219,-0.015566676,0.03977948,0.060779877
8141_SMARCA2_P1P2_ENSG00000080503,0.006050479,0.039813653,0.014415202
640_ATP11B_P1P2_ENSG00000058063,-0.008888123,0.039819725,0.0445871
9856_WDYHV1_P1P2_ENSG00000156795,0.00050737424,0.03983761,0.02723314
8850_TFEB_P2_ENSG00000112561,0.012584139,0.039943654,0.03748689
7442_RPL18A_P1P2_ENSG00000105640,0.13489859,0.04000165,0.052848063
6747_PRIM1_P1P2_ENSG00000198056,-0.022384448,0.040083285,0.024134977
6835_PSD4_P1P2_ENSG00000125637,-0.0062368154,0.040085245,0.030931
6589_POU2F3_P2_ENSG00000137709,0.0106089525,0.040090263,-0.014342034
5120_MMAB_P1P2_ENSG00000139428,-0.00901856,0.04009535,0.007522077
4834_MAPKAP1_P2_ENSG00000119487,-0.012207443,0.040128127,0.0063349265
9941_YOD1_P1P2_ENSG00000180667,-0.021978065,0.040135287,-0.0049781664
11205_non-targeting_non-targeting_non-targeting,0.004803138,0.04015173,0.013621076
5365_MYBBP1A_P1P2_ENSG00000132382,0.09764414,0.04019943,0.034401037
3740_HIRA_P2_ENSG00000100084,-0.030633638,0.040203527,-0.023258094
8424_SRRM1_P1P2_ENSG00000133226,-0.04361545,0.040210154,0.06830247
5517_NCSTN_P1P2_ENSG00000162736,-0.017489541,0.040237695,0.027049562
1993_CYB5R2_P1P2_ENSG00000166394,-0.018870367,0.040253855,0.01355873
638_ATOX1_P1P2_ENSG00000177556,-0.033933185,0.04028436,-0.003561542
722_AZIN1_P1P2_ENSG00000155096,-0.010957986,0.040303968,0.035197213
5078_MINPP1_P1P2_ENSG00000107789,-0.028670158,0.040339485,0.03782113
5281_MSH3_P1P2_ENSG00000113318,-0.014584359,0.040370457,0.021239182
9529_UBE4B_P1P2_ENSG00000130939,0.0023930648,0.040384077,-0.0034846377
10442_ZNF554_P1P2_ENSG00000172006,0.048250683,0.040385414,0.04616307
10100_ZFP92_ENST00000338647.5_ENSG00000189420,-0.010069129,0.04039289,0.04668438
5058_MICA_P1P2_ENSG00000204520,0.013126729,0.04047322,0.03857948
524_ARMC7_P1P2_ENSG00000125449,-0.0025518169,0.04050067,0.061658636
8689_TAPT1_P1P2_ENSG00000169762,-0.0025048978,0.04050306,0.070072055
9849_WDR83_P2_ENSG00000123154,-0.022269672,0.040531762,0.027212324
1527_CES2_P1_ENSG00000172831,0.03049338,0.040537324,0.01117606
4918_MDM1_P1P2_ENSG00000111554,-0.03501852,0.040584896,-0.0028100589
8979_TMED8_P1P2_ENSG00000100580,0.0070878994,0.04059509,0.02900861
653_ATP5F1A_P1_ENSG00000152234,-0.11443031,0.040596597,0.05693674
3458_GOLGA4_P1P2_ENSG00000144674,0.007038692,0.04064946,0.008371426
9739_VPS13B_P1P2_ENSG00000132549,-0.016194237,0.04065549,0.03847472
1099_TMEM267_P1P2_ENSG00000151881,-0.021038622,0.040672094,0.050373115
7853_SGK3_ENST00000521198.2_ENSG00000104205,0.011628252,0.040679738,0.036163118
8505_STEAP3_P1P2_ENSG00000115107,-0.009833306,0.040686123,0.03784605
9922_YBX2_P1P2_ENSG00000006047,-0.0023127552,0.040717132,0.031022787
8976_TMED4_P1P2_ENSG00000158604,-0.05734455,0.04071937,0.018770935
78_ACBD5_P1P2_ENSG00000107897,-0.009781805,0.04074816,5.520517e-05
5065_MIDN_P2_ENSG00000167470,0.018915089,0.040759042,0.02909324
7902_SHPRH_P1P2_ENSG00000146414,0.01876607,0.040785544,0.02599674
