perturbation_id,knockdown_gene,direction,ARE_enrichment
7062_RAD21_P1P2_ENSG00000164754,RAD21,DOWN,-0.1021089901477836
7064_RAD23B_P1P2_ENSG00000119318,RAD23B,DOWN,0.0792795566502476
7065_RAD50_P1P2_ENSG00000113522,RAD50,DOWN,0.07980295566501967
7066_RAD51AP1_P1P2_ENSG00000111247,RAD51AP1,DOWN,-0.08002616995074144
7068_RAD51C_P1P2_ENSG00000108384,RAD51C,DOWN,0.05281711822659664
7075_RAD54L_P1P2_ENSG00000085999,RAD54L,DOWN,-0.05661945812808161
7099_RAN_P1P2_ENSG00000132341,RAN,DOWN,0.0873383620689624
7092_RANBP1_P1P2_ENSG00000099901,RANBP1,DOWN,0.07754002463053963
7143_RBBP7_P1P2_ENSG00000102054,RBBP7,DOWN,0.07482296798029404
7149_RBL1_P1P2_ENSG00000080839,RBL1,DOWN,0.04468134236453029
7245_RFC1_P1P2_ENSG00000035928,RFC1,DOWN,0.06567118226600965
7246_RFC2_P1P2_ENSG00000049541,RFC2,DOWN,-0.07988762315271054
7247_RFC3_P1P2_ENSG00000133119,RFC3,DOWN,0.07758620689654926
7329_RNASEH2A_P1P2_ENSG00000104889,RNASEH2A,DOWN,-0.09465825123152596
7418_RPA1_P1P2_ENSG00000132383,RPA1,DOWN,0.07875615763546505
7419_RPA2_P1P2_ENSG00000117748,RPA2,DOWN,0.11585591133005772
7420_RPA3_P1P2_ENSG00000106399,RPA3,DOWN,0.10035406403941002
7558_RRM2_P1P2_ENSG00000171848,RRM2,DOWN,0.11136853448276338
7651_SAP30_P1P2_ENSG00000164105,SAP30,DOWN,0.07824045566502383
7842_SFPQ_P1P2_ENSG00000116560,SFPQ,DOWN,0.11826508620689867
7896_SHMT1_P1P2_ENSG00000176974,SHMT1,DOWN,0.0428571428571417
7950_SLBP_P1P2_ENSG00000163950,SLBP,DOWN,0.13065732758621512
7956_SLC12A2_P1P2_ENSG00000064651,SLC12A2,DOWN,-0.07750153940886755
8063_SLC38A1_P1P2_ENSG00000111371,SLC38A1,DOWN,0.10996767241379761
8107_SLC7A1_P1P2_ENSG00000139514,SLC7A1,DOWN,0.06736453201970395
8108_SLC7A5_P1P2_ENSG00000103257,SLC7A5,DOWN,0.06253078817733791
8131_SMAD3_P1P2_ENSG00000166949,SMAD3,DOWN,0.04925338669950554
8148_SMARCC1_P1P2_ENSG00000173473,SMARCC1,DOWN,0.09554341133005267
8155_SMC1A_P1P2_ENSG00000072501,SMC1A,DOWN,-0.12535406403940158
8156_SMC2_P1P2_ENSG00000136824,SMC2,DOWN,0.11603294334975822
8157_SMC3_P1P2_ENSG00000108055,SMC3,DOWN,-0.09851447044334949
8158_SMC4_P1_ENSG00000113810,SMC4,DOWN,0.06622536945812742
8159_SMC4_P2_ENSG00000113810,SMC4,DOWN,-0.0467364532019718
8161_SMC6_P1P2_ENSG00000163029,SMC6,DOWN,0.07023552955664883
8226_SNRPB_P1P2_ENSG00000125835,SNRPB,DOWN,-0.0736684113300503
8228_SNRPD1_P1P2_ENSG00000167088,SNRPD1,DOWN,-0.07696274630542206
8316_SPAG5_P1P2_ENSG00000076382,SPAG5,DOWN,0.05064655172413507
8331_SPC24_P1P2_ENSG00000161888,SPC24,DOWN,0.13776169950739153
8332_SPC25_P1P2_ENSG00000152253,SPC25,DOWN,-0.11226908866994809
8392_SQLE_P1P2_ENSG00000104549,SQLE,DOWN,0.07951046798029412
8431_SRSF1_P1P2_ENSG00000136450,SRSF1,DOWN,0.06488608374384178
8428_SRSF10_P1P2_ENSG00000188529,SRSF10,DOWN,0.08341286945812722
8432_SRSF2_P1P2_ENSG00000161547,SRSF2,DOWN,0.04371151477832263
8445_SS18_P1P2_ENSG00000141380,SS18,DOWN,0.09812961822660511
8458_SSRP1_P1P2_ENSG00000149136,SSRP1,DOWN,-0.10568041871920708
8480_STAG1_P1P2_ENSG00000118007,STAG1,DOWN,0.05402555418718955
8506_STIL_P1P2_ENSG00000123473,STIL,DOWN,-0.0924107142857103
8528_STMN1_P1P2_ENSG00000117632,STMN1,DOWN,0.08217364532019486
8608_SUV39H1_P1P2_ENSG00000101945,SUV39H1,DOWN,-0.05641933497537168
8622_SYNCRIP_P1P2_ENSG00000135316,SYNCRIP,DOWN,0.06092980295566185
8644_TACC3_P2_ENSG00000013810,TACC3,DOWN,-0.07504618226601309
8645_TACC3_P1_ENSG00000013810,TACC3,DOWN,0.08705357142857484
8744_TBRG4_P1P2_ENSG00000136270,TBRG4,DOWN,-0.08603756157635402
8776_TCF19_P1_ENSG00000137310,TCF19,DOWN,0.04887623152709123
8777_TCF19_P2_ENSG00000137310,TCF19,DOWN,0.07392241379310191
6061_TENT4A_ENST00000230859.6_ENSG00000112941,TENT4A,DOWN,-0.04615147783251367
8844_TFDP1_P1P2_ENSG00000198176,TFDP1,DOWN,0.13613762315271283
8857_TFRC_P1P2_ENSG00000072274,TFRC,DOWN,-0.08524476600985521
8859_TGFB1_P1P2_ENSG00000105329,TGFB1,DOWN,0.09146397783251747
8913_TIMELESS_P1P2_ENSG00000111602,TIMELESS,DOWN,0.09194889162562697
8933_TIPIN_P1P2_ENSG00000075131,TIPIN,DOWN,0.1317272167487788
8940_TK1_P1P2_ENSG00000167900,TK1,DOWN,-0.15509544334975134
8944_TLE3_P1P2_ENSG00000140332,TLE3,DOWN,-0.11318503694580534
9109_TMPO_P1P2_ENSG00000120802,TMPO,DOWN,-0.06312346059113434
9149_TNPO2_P2_ENSG00000105576,TNPO2,DOWN,0.07452278325123012
9150_TNPO2_P1_ENSG00000105576,TNPO2,DOWN,-0.058128078817734484
9174_TOP1_P1P2_ENSG00000198900,TOP1,DOWN,0.08813885467980484
9175_TOP2A_P1P2_ENSG00000131747,TOP2A,DOWN,0.05315578817733698
9195_TP53_P1P2_ENSG00000141510,TP53,DOWN,-0.06803417487684917
9219_TPX2_P1P2_ENSG00000088325,TPX2,DOWN,-0.15196274630541615
9222_TRA2B_P1P2_ENSG00000136527,TRA2B,DOWN,0.12736299261084305
9236_TRAIP_P1P2_ENSG00000183763,TRAIP,DOWN,0.12090517241380332
9296_TRIP13_P1P2_ENSG00000071539,TRIP13,DOWN,-0.08710745073891553
9320_TROAP_P1P2_ENSG00000135451,TROAP,DOWN,-0.09498922413793091
9400_TTK_P1P2_ENSG00000112742,TTK,DOWN,0.04001693349753482
9420_TUBB_P1_ENSG00000196230,TUBB,DOWN,0.09764470443350037
9421_TUBB_P2_ENSG00000196230,TUBB,DOWN,-0.11856527093595495
9424_TUBG1_P1P2_ENSG00000131462,TUBG1,DOWN,0.0701123768472872
9518_UBE2S_P1P2_ENSG00000108106,UBE2S,DOWN,-0.07854833743842629
9519_UBE2T_P1P2_ENSG00000077152,UBE2T,DOWN,0.05715055418718751
9549_UBR7_P1P2_ENSG00000012963,UBR7,DOWN,-0.08933189655171782
9565_UCK2_P1P2_ENSG00000143179,UCK2,DOWN,-0.08048799261083878
9597_UNG_P1P2_ENSG00000076248,UNG,DOWN,0.05108528325123118
9600_UPF1_P1P2_ENSG00000005007,UPF1,DOWN,0.12975677339902753
9639_USP1_P1P2_ENSG00000162607,USP1,DOWN,0.09952278325123519
9857_WEE1_P1P2_ENSG00000166483,WEE1,DOWN,0.141502463054207
9877_WRN_P1P2_ENSG00000165392,WRN,DOWN,-0.09087130541871688
9896_XPO1_P1P2_ENSG00000082898,XPO1,DOWN,-0.08302032019704711
9909_XRCC6_P1P2_ENSG00000196419,XRCC6,DOWN,-0.055919027093598764
9946_YTHDC1_P1P2_ENSG00000083896,YTHDC1,DOWN,-0.1379926108374314
10736_ZW10_P1P2_ENSG00000086827,ZW10,DOWN,0.0573121921182264
